Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1304,The Persistence,NS,2020,Action-Adventure,Perp Games  ,Firesprite  ,,,,,,,
1305,The Simpsons: Hit & Run,All,2003,Action-Adventure,Vivendi Games  ,Radical Entertainment  ,,,,,,,
1306,The Sinking City,PC,2019,Action-Adventure,Bigben Interactive  ,Frogwares  ,,,,,,,
1307,The Sinking City,PS4,2019,Action-Adventure,Bigben Interactive  ,Frogwares  ,,,,,,,
1308,The Sinking City,XOne,2019,Action-Adventure,Bigben Interactive  ,Frogwares  ,,,,,,,
1309,The Surge 2,PS4,2019,Action-Adventure,Focus Home Interactive  ,DECK13 Interactive  ,,,,,,,
1310,The Surge 2,XOne,2019,Action-Adventure,Focus Home Interactive  ,DECK13 Interactive  ,,,,,,,
1311,The Surge 2,PC,2019,Action-Adventure,Focus Home Interactive  ,DECK13 Interactive  ,,,,,,,
1312,The Survivalists,XOne,2020,Action-Adventure,Team17  ,Team17  ,,,,,,,
1313,The Survivalists,NS,2020,Action-Adventure,Team17  ,Team17  ,,,,,,,
1314,The Survivalists,PC,2020,Action-Adventure,Team17  ,Team17  ,,,,,,,
1315,The Survivalists,PS4,2020,Action-Adventure,Team17  ,Team17  ,,,,,,,
1316,The Touryst,PC,N/A,Action-Adventure,Unknown  ,Shinen Multimedia  ,,,,,,,
1317,The Touryst,PS4,N/A,Action-Adventure,Unknown  ,Shinen Multimedia  ,,,,,,,
1318,The Touryst,PS5,N/A,Action-Adventure,Unknown  ,Shinen Multimedia  ,,,,,,,
1319,The Touryst,XOne,N/A,Action-Adventure,Unknown  ,Shinen Multimedia  ,,,,,,,
1320,The Touryst,XS,N/A,Action-Adventure,Unknown  ,Shinen Multimedia  ,,,,,,,
1321,The Walking Dead: Saints and Sinners,PC,2020,Action-Adventure,Skydance Interactive  ,Skydance Interactive  ,,,,,,,
1322,The Wonderful 101: Remastered,PS4,2020,Action-Adventure,PlatinumGames  ,PlatinumGames  ,,,,,,,
1323,The Wonderful 101: Remastered,NS,2020,Action-Adventure,PlatinumGames  ,PlatinumGames  ,,,,,,,
1324,The Wonderful 101: Remastered,PC,2020,Action-Adventure,PlatinumGames  ,PlatinumGames  ,,,,,,,
1325,The World Next Door,NS,2019,Action-Adventure,VIZ Media  ,Rose City Games  ,,,,,,,
1326,Those Who Remain,NS,2019,Action-Adventure,Wired Productions  ,Camel 101  ,,,,,,,
1327,Those Who Remain,PC,2019,Action-Adventure,Wired Productions  ,Camel 101  ,,,,,,,
1328,Those Who Remain,PS4,2019,Action-Adventure,Wired Productions  ,Camel 101  ,,,,,,,
1329,Those Who Remain,XOne,2019,Action-Adventure,Wired Productions  ,Camel 101  ,,,,,,,
1330,Thunder Castle,Int,1986,Action-Adventure,INTV Corporation  ,Mattel  ,,,,,,,
1331,Time Commando,All,1996,Action-Adventure,Activision  ,Adeline Software  ,,,,,,,
1332,Toon War,WiiU,N/A,Action-Adventure,Unknown  ,TBD  ,,,,,,,
1333,Touhou Luna Nights,NS,2019,Action-Adventure,Vaka Game Magazine  ,Vaka Game Magazine  ,,,,,,,
1334,Transistor,NS,2018,Action-Adventure,Supergiant Games  ,Supergiant Games  ,,,,,,,
1335,Trash Sailors,NS,N/A,Action-Adventure,Unknown  ,fluckyMachine  ,,,,,,,
1336,Trash Sailors,PC,N/A,Action-Adventure,Unknown  ,fluckyMachine  ,,,,,,,
1337,Trash Sailors,PS4,N/A,Action-Adventure,Unknown  ,fluckyMachine  ,,,,,,,
1338,Trash Sailors,XOne,N/A,Action-Adventure,Unknown  ,fluckyMachine  ,,,,,,,
1339,Travis Strikes Again: No More Heroes,PC,2019,Action-Adventure,Marvelous  ,Grasshopper Manufacture  ,,,,,,,
1340,Travis Strikes Again: No More Heroes,PS4,2019,Action-Adventure,Marvelous  ,Grasshopper Manufacture  ,,,,,,,
1341,Tribes of Midgard,PS4,N/A,Action-Adventure,Unknown  ,Norsfell  ,,,,,,,
1342,Tribes of Midgard,PC,2021,Action-Adventure,Gearbox Publishing  ,Norsfell  ,,,,,,,
1343,Tribes of Midgard,PS5,2021,Action-Adventure,Gearbox Publishing  ,Norsfell  ,,,,,,,
1344,Trine 3: The Artifacts of Power,PS4,2015,Action-Adventure,Frozenbyte  ,Frozenbyte  ,,,,,,,
1345,Trine 4: The Nightmare Prince,PC,2019,Action-Adventure,Modus Games  ,Frozenbyte  ,,,,,,,
1346,Trine 4: The Nightmare Prince,XOne,2019,Action-Adventure,Modus Games  ,Frozenbyte  ,,,,,,,
1347,Trine 4: The Nightmare Prince,PS4,2019,Action-Adventure,Modus Games  ,Frozenbyte  ,,,,,,,
1348,Trine 4: The Nightmare Prince,NS,2019,Action-Adventure,Modus Games  ,Frozenbyte  ,,,,,,,
1349,TumbleSeed,NS,2017,Action-Adventure,aeiowu  ,Team TumbleSeed  ,7.0,,,,,,
1350,Tunic,PC,2018,Action-Adventure,Finji  ,Andrew Shouldice  ,,,,,,,
1351,Tunic,XOne,2019,Action-Adventure,Finji  ,Andrew Shouldice  ,,,,,,,
1352,Turnip Boy Commits Tax Evasion,PC,N/A,Action-Adventure,Unknown  ,Snoozy Kazoo  ,,,,,,,
1353,Turnip Boy Commits Tax Evasion,NS,N/A,Action-Adventure,Unknown  ,Snoozy Kazoo  ,,,,,,,
1354,Unexplored 2,PC,N/A,Action-Adventure,Unknown  ,Ludomotion  ,,,,,,,
1355,Until You Fall,PS4,N/A,Action-Adventure,Unknown  ,Schell Games  ,,,,,,,
1356,Until You Fall,PC,N/A,Action-Adventure,Unknown  ,Schell Games  ,,,,,,,
1357,Unturned,PC,2017,Action-Adventure,Smartly Dressed Games  ,Smartly Dressed Games  ,,,,,,,
1358,Utawarerumono: ZAN,PS4,2019,Action-Adventure,NIS America  ,Aqua Plus  ,,,,,,,
1359,Vampire: The Masquerade - Bloodlines 2,PS4,2021,Action-Adventure,Paradox Interactive   ,Hardsuit Labs  ,,,,,,,
1360,Vampire: The Masquerade - Bloodlines 2,XOne,2021,Action-Adventure,Paradox Interactive   ,Hardsuit Labs  ,,,,,,,
1361,Vampire: The Masquerade - Bloodlines 2,XS,2021,Action-Adventure,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
1362,Vampire: The Masquerade - Bloodlines 2,PS5,2021,Action-Adventure,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
1363,Venture,Int,1983,Action-Adventure,Coleco  ,Coleco  ,,,,,,,
1364,Volgarr the Viking,WiiU,N/A,Action-Adventure,Unknown  ,Crazy Viking Studios  ,,,,,,,
1365,Warlocks 2: God Slayers,NS,N/A,Action-Adventure,Unknown  ,Frozen District  ,,,,,,,
1366,Warlocks 2: God Slayers,PC,N/A,Action-Adventure,Unknown  ,Frozen District  ,,,,,,,
1367,Watch Dogs Legion,PC,2020,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
1368,Watch Dogs Legion,PS4,2020,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
1369,Watch Dogs Legion,PS5,2020,Action-Adventure,Ubisoft  ,Ubisoft Toronto  ,,,,,,,
1370,Watch Dogs Legion,XS,2020,Action-Adventure,Ubisoft  ,Ubisoft Toronto  ,,,,,,,
1371,Watch Dogs Legion,XOne,2020,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
1372,Wayward Tide,PC,N/A,Action-Adventure,Unknown  ,Chucklefish  ,,,,,,,
1373,Wildfire,PC,2020,Action-Adventure,Humble Bundle  ,Sneaky Bastards  ,,,,,,,
1374,Windbound,XOne,2020,Action-Adventure,Deep Silver  , 5 Lives Studios  ,,,,,,,
1375,Windbound,NS,2020,Action-Adventure,Deep Silver  , 5 Lives Studios  ,,,,,,,
1376,Windbound,PC,2020,Action-Adventure,Deep Silver  , 5 Lives Studios  ,,,,,,,
1377,Windbound,PS4,2020,Action-Adventure,Deep Silver  , 5 Lives Studios  ,,,,,,,
1378,Wizard with a Gun,NS,N/A,Action-Adventure,Unknown  ,Galvanic Games  ,,,,,,,
1379,Wizard with a Gun,PC,N/A,Action-Adventure,Unknown  ,Galvanic Games  ,,,,,,,
1380,Wobbly Life,PC,N/A,Action-Adventure,Unknown  ,RubberBandGames  ,,,,,,,
1381,World to the West,NS,2018,Action-Adventure,Rain Games  ,Rain Games  ,,,,,,,
1382,World's End Club,NS,N/A,Action-Adventure,Unknown  ,Nippon Ichi Software  ,,,,,,,
1383,Yakuza 0,XOne,N/A,Action-Adventure,Unknown  ,Sega  ,,,,,,,
1384,Yakuza 1&2 HD for Wii U,WiiU,2013,Action-Adventure,Sega  ,Sega  ,,,,,,,
1385,Yakuza 5,PS4,2020,Action-Adventure,Sega  ,Sega  ,,,,,,,
1386,Yakuza Kiwami,XOne,2020,Action-Adventure,Sega  ,Sega  ,,,,,,,
1387,Yakuza Kiwami,PC,2019,Action-Adventure,Sega  ,Sega  ,,,,,,,
1388,Yakuza Kiwami 2,XOne,2020,Action-Adventure,Sega  ,Sega  ,,,,,,,
1389,Yakuza: Like A Dragon,PC,2020,Action-Adventure,Sega  ,Sega  ,,,,,,,
1390,Yakuza: Like A Dragon,XOne,2020,Action-Adventure,Sega  ,Sega  ,,,,,,,
1391,Yakuza: Like A Dragon,XS,2020,Action-Adventure,Sega  ,Sega  ,,,,,,,
1392,Yakuza: Like A Dragon,PS5,2020,Action-Adventure,Sega  ,Sega  ,,,,,,,
1393,Zelda's Adventure,CDi,1994,Action-Adventure,Philips Interactive Media  ,Viridis Corporation  ,,,,,,,
