Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
478,Tom and Jerry in War of the Whiskers,PS2,2002,Fighting,NewKidCo  ,VIS Entertainment  ,,,0.13,0.1,,0.03,0.26
479,Samurai Warriors 4,PS3,2014,Fighting,Tecmo Koei  ,Omega Force  ,,,,,0.26,,0.26
480,X-Men vs. Street Fighter,SAT,1997,Fighting,Capcom  ,Capcom  ,,,,,0.26,,0.26
481,King of Fighters: Maximum Impact,PS2,2004,Fighting,SNK  ,SNK Playmore Corporation  ,,,0.13,0.1,,0.03,0.26
482,Marvel Super Heroes vs. Street Fighter,PS,1999,Fighting,Capcom  ,Capcom  ,,,0.14,0.1,,0.02,0.26
483,My Hero One's Justice,NS,2018,Fighting,Bandai Namco Entertainment  ,Byking  ,,,0.17,0.01,0.06,0.02,0.26
484,Super Street Fighter II: Turbo Revival,GBA,2001,Fighting,Capcom  ,Capcom  ,,,0.18,0.07,,0.0,0.25
485,Evil Zone,PS,1999,Fighting,Titus  ,Yuke's Future Media Creators  ,,,0.14,0.1,,0.02,0.25
486,Gundam Battle Universe,PSP,2008,Fighting,Namco Bandai  ,Bandai Namco Games  ,,,,,0.26,,0.26
487,Ultimate Fighting Championship,PS,2000,Fighting,Crave Entertainment  ,Opus Studio  ,,,0.14,0.09,,0.02,0.25
488,Samurai Shodown II,NG,1994,Fighting,SNK  ,SNK Corporation  ,,,,,0.25,,0.25
489,Def Jam Vendetta,GC,2003,Fighting,EA Sports BIG   ,Aki Corporation  ,8.8,,0.19,0.05,,0.01,0.25
490,Samurai Warriors 4,PS4,2014,Fighting,Tecmo Koei  ,Omega Force  ,,,0.08,0.07,0.06,0.03,0.25
491,Battle Stadium D.O.N,All,2006,Fighting,Namco Bandai Games  ,Eighting  ,,,,,,,
492,Street Fighter Alpha Anthology,PS2,2006,Fighting,Capcom  ,Capcom Production Studio 2  ,,,0.11,0.08,0.02,0.03,0.24
493,K-1 Revenge,PS,1999,Fighting,Jaleco  ,Xing Entertainment  ,,,0.04,0.03,0.16,0.02,0.24
494,Dragon Ball Z: Sagas,XB,2005,Fighting,Atari  ,Avalanche Software  ,,,0.18,0.05,,0.01,0.24
495,Ready 2 Rumble Boxing: Round 2,N64,2000,Fighting,Midway Games  ,Point of View  ,6.9,,0.19,0.05,,0.0,0.24
496,Street Fighter 30th Anniversary Collection,PS4,2018,Fighting,Capcom  ,Capcom  ,,,0.11,0.07,0.02,0.04,0.24
497,Street Fighter EX2 Plus,PS,1999,Fighting,Capcom  ,Arika  ,,,0.13,0.09,,0.02,0.23
498,Gundam Battle Assault,PS,2000,Fighting,Bandai  ,Bandai  ,,,0.13,0.09,,0.02,0.23
499,Virtua Fighter Kids,SAT,1996,Fighting,Sega  ,Sega-AM2  ,6.6,,,,0.23,,0.23
500,The King of Fighters '95 (CD),NG,1995,Fighting,SNK  ,SNK Corporation  ,,,,,0.23,,0.23
501,Mortal Kombat: Armageddon,Wii,2007,Fighting,Midway Games  ,JGI Entertainment  ,6.8,,0.19,0.02,,0.02,0.23
502,Naruto: Ninja Council 2 - European Edition,DS,2008,Fighting,Tomy Corporation  ,Tomy Corporation  ,,,,0.0,0.23,,0.23
503,Pocket Fighter,PS,1998,Fighting,Capcom  ,Capcom  ,,,0.06,0.04,0.12,0.01,0.23
504,Shin Nippon Pro Wrestling: Toukon Retsuden 3,PS,1998,Fighting,Tomy Corporation  ,Yuke's Media Creations  ,,,,,0.21,0.01,0.23
505,Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Fighting,Namco Bandai Games  ,CyberConnect2  ,,,0.14,0.06,,0.02,0.23
506,TNA iMPACT!,PS2,2008,Fighting,Midway Games  ,Midway Studios Los Angeles  ,6.1,,0.1,0.0,,0.12,0.22
507,FaceBreaker K.O. Party,Wii,2008,Fighting,Electronic Arts  ,EA Freestyle  ,6.7,,0.19,0.01,,0.02,0.22
508,Galactic Wrestling: Featuring Ultimate Muscle,PS2,2004,Fighting,Bandai  ,Aki Corporation  ,7.3,,0.03,0.02,0.17,0.01,0.22
509,ECW Hardcore Revolution,N64,2000,Fighting,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.18,0.04,,0.0,0.22
510,Persona 4 Arena,All,2012,Fighting,Atlus  ,Arc System Works  ,,,,,,,
511,Capcom vs. SNK,DC,2000,Fighting,Capcom  ,Capcom  ,8.8,,,,0.22,,0.22
512,UFC Undisputed 2010,PSP,2010,Fighting,THQ  ,Yuke's Future Media Creators  ,7.7,,0.11,0.07,,0.04,0.21
513,Teenage Mutant Ninja Turtles: Smash-Up,PS2,2009,Fighting,Ubisoft  ,Game Arts  ,7.2,,0.11,0.08,,0.03,0.21
514,WCW Backstage Assault,PS,2000,Fighting,Electronic Arts  ,Electronic Arts  ,,,0.12,0.08,,0.01,0.21
515,Yu Yu Hakusho: Dark Tournament,PS2,N/A,Fighting,Unknown  ,Digital Fiction  ,,,0.1,0.08,,0.03,0.21
516,MTV Celebrity Deathmatch,XB,2003,Fighting,Gotham Games  ,Big Ape Productions  ,,,0.16,0.05,,0.01,0.21
517,The Con,PSP,2005,Fighting,Sony Computer Entertainment  ,Think and Feel  ,6.8,,0.19,0.0,,0.02,0.21
518,Naruto: Clash of Ninja (JP sales),GC,2006,Fighting,D3 Publisher  ,Tomy Corporation  ,,,,,0.21,0.01,0.21
519,Dragon Ball Z Hyper Dimension,SNES,1996,Fighting,Bandai  ,TOSE  ,,,,,0.21,,0.21
520,HBO Boxing,PS,2000,Fighting,Acclaim Entertainment  ,Osiris Studios  ,,,0.12,0.08,,0.01,0.21
521,Tekken 3D: Prime Edition,3DS,2012,Fighting,Namco Bandai  ,Namco Bandai Games  ,6.5,,0.06,0.08,0.05,0.01,0.21
522,ClayFighter 63 1/3,N64,1997,Fighting,Interplay  ,Danger Productions  ,3.1,,0.17,0.04,,0.0,0.21
523,WCW Nitro,N64,1998,Fighting,THQ  ,Inland Productions  ,,,0.17,0.04,,0.0,0.21
524,The King of Fighters '96,SAT,1996,Fighting,SNK  ,SNK Corporation  ,,,,,0.21,0.0,0.21
525,Guilty Gear Xrd: Sign,PS3,2014,Fighting,Aksys Games  ,Arc System Works  ,,,0.11,,0.07,0.03,0.21
526,Mortal Kombat: Special Forces,PS,2000,Fighting,Midway Games  ,Midway Games  ,,,0.12,0.08,,0.01,0.21
527,Street Fighter x Tekken,PSV,2012,Fighting,Capcom  ,Capcom  ,,,0.1,0.05,0.01,0.04,0.21
528,X-Men: Children of the Atom,SAT,1996,Fighting,Capcom  ,Rutubo Games  ,,,,,0.21,,0.21
529,Final Fight One,GBA,2001,Fighting,Capcom  ,Capcom  ,8.2,,0.09,0.03,0.08,0.0,0.21
530,Dragon Ball Z: Sagas,GC,2005,Fighting,Atari  ,Avalanche Software  ,5.7,,0.16,0.04,,0.01,0.21
531,The King of Fighters '95,NG,1995,Fighting,SNK  ,SNK Corporation  ,,,,,0.2,,0.2
532,Capcom Fighting Evolution,PS2,2004,Fighting,Capcom  ,Capcom Production Studio 2  ,,,0.1,0.08,,0.03,0.2
533,The King of Fighters Collection: The Orochi Saga,PS2,2008,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,0.1,0.08,,0.03,0.2
534,Samurai Spirits (CD),NG,1994,Fighting,SNK  ,SNK Corporation  ,,,,,0.2,0.0,0.2
535,From TV Animation One Piece: Grand Battle! 3,GC,2003,Fighting,Bandai  ,Ganbarion  ,,,,,0.2,0.01,0.2
536,All Star Pro-Wrestling,PS2,2000,Fighting,Square  ,SquareSoft  ,,,,,0.2,,0.2
537,Arcana Heart 3,PS3,2014,Fighting,Aksys Games  ,Examu Inc.  ,7.0,,0.04,0.05,0.1,0.02,0.2
538,UFC: Tapout,XB,2002,Fighting,Crave Entertainment  ,DreamFactory  ,,,0.14,0.05,,0.01,0.2
539,Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,0.09,0.09,0.0,0.02,0.2
540,The King of Fighters XI,PS2,2007,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,0.07,0.06,0.04,0.02,0.19
541,Dragon Ball Z: Idainaru Dragon Ball Densetsu,PS,1996,Fighting,Bandai  ,TOSE  ,,,,,0.18,0.01,0.19
542,One Piece: Burning Blood,XOne,2016,Fighting,Namco Bandai Games  ,Spike Chunsoft  ,,,0.11,0.07,,0.02,0.19
543,Fire ProWrestling G,PS,1999,Fighting,Human Entertainment  ,S-Neo  ,8.0,,,,0.18,0.01,0.19
544,Naruto: Ninja Destiny,DS,2008,Fighting,D3Publisher  ,Takara Tomy  ,,,0.02,0.01,0.16,0.0,0.19
545,WWE All Stars,Wii,2011,Fighting,THQ  ,THQ  ,,,0.1,0.07,,0.02,0.19
546,Darkstalkers 3,PS,1998,Fighting,Capcom  ,Capcom  ,,,0.11,0.07,,0.01,0.19
547,Dengeki Bunko Fighting Climax,PS3,2015,Fighting,Sega  ,Sega  ,,,0.07,0.0,0.1,0.02,0.19
548,Mace: The Dark Age,N64,1997,Fighting,Midway Games  ,Atari  ,7.1,,0.15,0.04,,0.0,0.19
549,Transformers: Prime,3DS,2012,Fighting,Activision  ,Now Production  ,,,0.14,0.03,,0.02,0.19
550,FaceBreaker,X360,2008,Fighting,EA Sports  ,EA Canada  ,,,0.15,0.02,,0.01,0.19
551,Street Fighter 30th Anniversary Collection,NS,2018,Fighting,Capcom  ,Capcom  ,8.5,,0.12,0.04,0.01,0.02,0.19
552,Tekken Tag Tournament 2,WiiU,2012,Fighting,Namco Bandai Games  ,Bandai Namco Games  ,8.1,,0.09,0.07,0.01,0.01,0.19
553,WWE All Stars,PSP,2011,Fighting,THQ  ,THQ  ,,,0.12,0.04,,0.03,0.19
554,Fight Club,PS2,2004,Fighting,VU Games  ,Genuine Games  ,,,0.09,0.07,,0.02,0.18
555,Dead or Alive,SAT,1997,Fighting,Tecmo  ,Team Ninja  ,7.9,,,,0.18,0.0,0.18
556,Bloody Roar: Primal Fury,GC,2002,Fighting,Activision  ,Eighting / Raizing  ,7.9,,0.14,0.04,,0.0,0.18
557,Vampire Savior: The Lord of Vampire,SAT,1998,Fighting,Capcom  ,Capcom  ,,,,,0.18,0.0,0.18
558,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ  ,TOSE  ,,,0.14,0.02,,0.01,0.18
559,BlazBlue: Chrono Phantasma Extend,PC,2016,Fighting,"H2 Interactive Co., Ltd.  ",Arc System Works  ,,,,,,,
560,UFC: Sudden Impact,PS2,2004,Fighting,Global Star Software  ,Opus Studio  ,,,0.09,0.07,,0.02,0.18
561,Street Fighter: The Movie,PS,1995,Fighting,Acclaim Entertainment  ,Incredible Technologies  ,,,0.1,0.07,,0.01,0.17
562,The King of Fighters '97,PS,1998,Fighting,Trigger Apps  ,SNK Corporation  ,,,,,0.16,0.01,0.17
563,Fight Night Round 2,GC,2005,Fighting,EA Sports  ,EA Sports  ,,,0.13,0.03,,0.0,0.17
564,The King of Fighters '97,SAT,1998,Fighting,SNK  ,SNK Corporation  ,,,,,0.17,0.0,0.17
565,The King of Fighters '95,PS,1996,Fighting,Sony Computer Entertainment  ,SNK Corporation  ,,,,,0.16,0.01,0.17
566,FaceBreaker,PS3,2008,Fighting,EA Sports  ,EA Canada  ,,,0.13,0.03,,0.02,0.17
567,Fighter Maker,PS,1999,Fighting,Agetec  ,ASCII Entertainment  ,,,0.05,0.04,0.07,0.01,0.17
568,Guilty Gear Xrd: Sign,PS4,2014,Fighting,Aksys Games  ,Arc System Works  ,,,0.11,,0.04,0.02,0.17
569,BlazBlue: Central Fiction,PS4,2016,Fighting,Aksys Games  ,Arc System Works  ,,,0.1,,0.05,0.02,0.17
570,Fighter Within,XOne,2013,Fighting,Ubisoft  ,Daoka  ,,,0.08,0.07,,0.01,0.17
571,Sword of the Samurai,PS2,N/A,Fighting,Unknown  ,LightWeight  ,,,,,0.17,,0.17
572,Naruto Shippuden: Ultimate Ninja 5,PS2,2009,Fighting,Namco Bandai  ,CyberConnect2  ,,,,,0.17,,0.17
573,Backyard Wrestling: Don't Try This at Home,XB,2003,Fighting,Eidos Interactive  ,Paradox Development  ,6.0,,0.13,0.04,,0.01,0.17
574,Street Fighter Alpha 2,SNES,1996,Fighting,Capcom  ,Capcom  ,8.0,,,,0.17,,0.17
575,Castlevania Judgment,Wii,2008,Fighting,Konami  ,Konami / Eighting  ,4.6,7.5,0.12,0.02,0.01,0.01,0.16
576,Pen 1 Grand Prix: Penguin no Mondai Special,DS,2009,Fighting,Konami  ,Konami  ,,,,,0.16,,0.16
577,Guilty Gear Judgment,PSP,2006,Fighting,Majesco  ,Arc System Works  ,7.5,,0.13,0.0,0.02,0.01,0.16
578,Naruto Shippuden: Ultimate Ninja Storm Legacy,PS4,2017,Fighting,Namco Bandai Games  ,CyberConnect2  ,,,0.07,0.04,0.03,0.02,0.16
579,The King of Fighters XII,PS3,2009,Fighting,Ignition Entertainment  ,SNK Playmore Corporation  ,6.0,,0.11,0.01,0.03,0.01,0.16
580,Namco Classic Fighter Collection,PS2,2008,Fighting,Namco Bandai  ,Namco Bandai Games  ,,,0.08,0.06,,0.02,0.16
581,BlazBlue: Chrono Phantasma Extend,PS4,2015,Fighting,Aksys Games  ,Arc System Works  ,,,0.08,0.04,0.02,0.02,0.16
582,Fighters Destiny,N64,1998,Fighting,Ocean  ,Opus Studio  ,,,0.13,0.03,,0.0,0.16
583,Tom and Jerry in Fists of Furry,N64,2000,Fighting,NewKidCo  ,VIS Entertainment  ,,,0.13,0.03,,0.0,0.16
584,Black & Bruised,PS2,2003,Fighting,Majesco  ,Digital Fiction  ,,,0.08,0.06,,0.02,0.16
585,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,PSP,2008,Fighting,Namco Bandai  ,CyberConnect2  ,6.2,,0.14,0.0,,0.01,0.16
586,TNA iMPACT!,Wii,2008,Fighting,Midway Games  ,Midway Studios Los Angeles  ,5.3,,0.14,0.01,,0.01,0.16
587,Custom Robo Arena,DS,2007,Fighting,Nintendo  ,Noise Inc.  ,7.4,,0.01,0.02,0.12,0.0,0.16
588,Saturday Night Slam Masters,SNES,1994,Fighting,Capcom  ,Capcom  ,,,,,0.16,0.0,0.16
589,Psychic Force,PS,1996,Fighting,Acclaim Entertainment  ,Taito Corporation  ,,,0.01,0.01,0.13,0.01,0.16
590,Arcana Heart,PS2,2008,Fighting,Atlus  ,Examu Inc.  ,8.1,,0.06,0.05,0.04,0.02,0.16
591,Godzilla Unleashed,Wii,2007,Fighting,Atari  ,"Pipeworks Software, Inc.  ",4.5,,0.14,0.0,,0.01,0.16
592,Bleach: Dark Souls,DS,2008,Fighting,Sega  ,"Treasure Co., Ltd.  ",,,0.12,0.02,,0.01,0.16
593,Digimon Battle Spirit 2,GBA,2003,Fighting,Bandai  ,Dimps Corporation  ,7.0,,0.11,0.04,,0.0,0.15
594,Naruto Shippuden: Legends: Akatsuki Rising,PSP,2009,Fighting,Namco Bandai  ,CyberConnect2  ,5.8,,0.14,0.0,,0.01,0.15
595,All Japan Pro Wrestling featuring Virtua,SAT,1997,Fighting,Sega  ,Sega  ,,,,,0.15,,0.15
596,Dengeki Bunko Fighting Climax,PSV,2015,Fighting,Sega  ,Sega  ,,,0.05,0.0,0.08,0.02,0.15
597,Street Fighter Anniversary Collection,XB,2005,Fighting,Capcom  ,Capcom  ,,,0.11,0.03,,0.01,0.15
598,Samurai Shodown Anthology,PS2,2009,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,0.07,0.06,,0.02,0.15
599,Dark Rift,N64,1997,Fighting,Victory Lap Games  ,Kronos Digital Entertainment  ,,,0.12,0.03,,0.0,0.15
600,Granblue Fantasy Versus,PS4,2020,Fighting,Xseed Games  ,Arc System Works  ,,,,,,,
601,Rocky,XB,2002,Fighting,Ubisoft  ,Rage Software  ,,,0.11,0.03,,0.01,0.15
602,Cardinal Syn,PS,1998,Fighting,989 Studios  ,Kronos Digital Entertainment  ,5.2,,0.08,0.06,,0.01,0.15
603,Street Fighter Alpha 3,GBA,2002,Fighting,Capcom  ,Crawfish Interactive  ,,,0.11,0.04,,0.0,0.15
604,Super Street Fighter II,GEN,1994,Fighting,Capcom  ,Capcom  ,,,,,0.15,,0.15
605,Battle Stadium D.O.N,PS2,2006,Fighting,Bandai  ,Eighting  ,,,,,0.15,,0.15
606,Darkstalkers Chronicle: The Chaos Tower,PSP,2005,Fighting,Capcom  ,Capcom  ,7.5,,0.13,0.0,,0.01,0.15
607,Dragon Ball Z: Idainaru Dragon Ball Densetsu,SAT,1996,Fighting,Bandai  ,TOSE  ,,,,,0.15,,0.15
608,Kamen Rider: Climax Heroes OOO,Wii,2010,Fighting,Namco Bandai  ,Eighting  ,,,,,0.15,,0.15
609,Guilty Gear X2 #Reload,XB,2004,Fighting,Majesco  ,Arc System Works  ,,,0.11,0.03,,0.01,0.15
610,Barbarian,PS2,2002,Fighting,Titus  ,Saffire Corporation  ,,,0.07,0.06,,0.02,0.14
611,Naruto Shippuden: Ultimate Ninja Storm Legacy,XOne,2017,Fighting,Namco Bandai Games  ,CyberConnect2  ,,,0.11,0.02,,0.01,0.14
612,Iron & Blood,PS,1996,Fighting,Acclaim Entertainment  ,Take-Two Interactive  ,,,0.08,0.05,,0.01,0.14
613,Power Stone,DC,1999,Fighting,Capcom  ,Capcom  ,8.6,,,,0.14,0.0,0.14
614,Victorious Boxers: Revolution,Wii,2007,Fighting,Xseed Games  ,Cavia Inc.  ,5.8,,0.07,0.0,0.06,0.01,0.14
615,Marvel vs. Capcom 2,DC,2000,Fighting,Capcom  ,Capcom  ,9.0,,,,0.14,,0.14
616,Under Night In-Birth,PS3,2015,Fighting,Aksys Games  ,Ecole Software  ,,,0.07,0.01,0.05,0.02,0.14
617,Gundam: The Battle Master,PS,1997,Fighting,Bandai  ,Bandai  ,,,,,0.13,0.01,0.14
618,Guilty Gear Xrd -Revelator-,PS4,2016,Fighting,Aksys Games  ,Arc System Works  ,,,0.06,,0.07,0.01,0.14
619,Dead or Alive 5 Ultimate,All,2013,Fighting,Tecmo Koei  ,Team Ninja  ,,,,,,,
620,Fate/Unlimited Codes,PS2,2008,Fighting,Capcom  ,Eighting  ,,,,,0.14,,0.14
621,Dead or Alive 2,DC,2000,Fighting,Tecmo  ,Team Ninja  ,9.0,,,,0.14,,0.14
622,Godzilla: Save the Earth,XB,2004,Fighting,Atari  ,"Pipeworks Software, Inc.  ",,,0.1,0.03,,0.0,0.14
623,The King of Fighters '94 (CD),NG,1994,Fighting,SNK  ,SNK Corporation  ,,,,,0.14,0.0,0.14
624,Ultimate Marvel vs. Capcom 3,XOne,2017,Fighting,Capcom  ,Capcom  ,,,0.12,,,0.01,0.14
625,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2003,Fighting,Bandai  ,Aki Corporation  ,8.0,,0.04,0.01,0.08,0.0,0.14
626,My Hero One's Justice,XOne,2018,Fighting,Bandai Namco Entertainment  ,Byking  ,,,0.12,,,0.01,0.14
627,Persona 4 Arena Ultimax,PS3,2014,Fighting,Atlus  ,Arc System Works  ,,,,0.0,0.13,0.0,0.14
628,Marvel vs. Capcom 2,XB,2003,Fighting,Capcom  ,Capcom  ,,,0.09,0.03,0.01,0.0,0.14
629,Guilty Gear Xrd: Sign,PC,2015,Fighting,Arc System Works  ,Arc System Works  ,,,,,,,
630,Guilty Gear,PS,1998,Fighting,Atlus  ,Arc System Works  ,,,0.03,0.02,0.07,0.01,0.14
631,Legends of Wrestling,XB,2002,Fighting,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,,,0.1,0.03,,0.0,0.14
632,Shonen Jump's One Piece: Grand Battle,PS2,2005,Fighting,Bandai  ,Ganbarion  ,,,0.07,0.05,,0.02,0.13
633,Hulk Hogan's Main Event,X360,2011,Fighting,Majesco  ,Panic Button LLC  ,,,0.1,0.02,,0.01,0.13
634,Supremacy MMA,PS3,2011,Fighting,505 Games  ,Kung Fu Factory  ,5.0,,0.08,0.04,,0.02,0.13
635,Transformers: Prime,WiiU,2012,Fighting,Activision  ,Now Production  ,,,0.09,0.03,,0.01,0.13
636,Injustice: Gods Among Us Ultimate Edition,PSV,2013,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,0.09,0.0,,0.03,0.13
637,BlazBlue: Continuum Shift II,PSP,2011,Fighting,Aksys Games  ,Arc System Works  ,7.5,,0.03,0.02,0.07,0.01,0.13
638,WWE Survivor Series,GBA,2004,Fighting,THQ  ,Natsume  ,,,0.09,0.04,,0.0,0.13
639,Rumble Roses XX,X360,2006,Fighting,Konami  ,Yuke's Future Media Creators  ,6.5,,0.07,0.01,0.04,0.01,0.13
640,Persona 4 Arena,X360,2012,Fighting,Atlus  ,Arc System Works  ,,,0.08,0.01,0.03,0.01,0.13
641,One Piece: Burning Blood,PC,2016,Fighting,Namco Bandai Games  ,Spike Chunsoft  ,,,,,,,
642,Reality Fighters,PSV,2012,Fighting,Sony Computer Entertainment  ,Sony Computer Entertainment  ,,,0.05,0.06,,0.03,0.13
643,Fire ProWrestling,GBA,2001,Fighting,BAM! Entertainment  ,Spike  ,8.0,,0.09,0.03,,0.0,0.13
644,Last Bronx,SAT,1997,Fighting,Sega  ,Sega  ,,,,,0.13,0.0,0.13
645,Street Fighter IV,PC,2009,Fighting,Capcom  ,Capcom / Dimps Corporation  ,9.1,,0.07,0.05,,0.02,0.13
646,SoulCalibur II (JP weekly data),PS2,2003,Fighting,Namco  ,Namco  ,,,,,0.13,,0.13
647,Legends of Wrestling,GC,2002,Fighting,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,,,0.1,0.03,,0.0,0.13
648,Ultimate Marvel vs. Capcom 3,PC,2017,Fighting,Capcom  ,Capcom  ,,,,,,,
649,X-Men: Next Dimension,GC,2002,Fighting,Activision  ,EXAKT Entertainment  ,7.0,,0.1,0.03,,0.0,0.13
650,Legends of Wrestling II,XB,2002,Fighting,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,,,0.09,0.03,,0.0,0.13
651,Capcom vs. SNK 2: Millionaire Fighting 2001,DC,2001,Fighting,Capcom  ,Capcom  ,,,,,0.12,,0.12
652,Guilty Gear Xrd -Revelator-,PC,2016,Fighting,Arc System Works  ,Arc System Works  ,,,,,,,
653,Criticom,PS,1996,Fighting,Victory Lap Games  ,Kronos Digital Entertainment  ,,,0.07,0.05,,0.01,0.12
654,Fire ProWrestling S: 6Men Scramble,SAT,1996,Fighting,Human Entertainment  ,Human Entertainment  ,,,,,0.12,0.0,0.12
655,One Piece: Super Grand Battle! X,3DS,2014,Fighting,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.12,,0.12
656,Zen-Nippon Pro Wrestling: Ouja no Kon,PS,1999,Fighting,Human Entertainment  ,Human Club  ,,,,,0.12,0.01,0.12
657,Guilty Gear X,PS2,2001,Fighting,Sammy Corporation  ,Arc System Works  ,,,0.06,0.05,,0.02,0.12
658,The King of Fighters '94,NG,1994,Fighting,SNK  ,SNK Corporation  ,,,,,0.12,0.0,0.12
659,The King of Fighters '98 Ultimate Match,PS2,2009,Fighting,Ignition Entertainment  ,SNK Playmore Corporation  ,,,0.04,0.03,0.03,0.01,0.12
660,Fire Pro Wrestling World,PS4,2018,Fighting,Spike Chunsoft  ,Spike Chunsoft  ,,,0.06,0.02,0.03,0.02,0.12
661,Kamen Rider: Climax Heroes OOO,PSP,2010,Fighting,Namco Bandai  ,Eighting  ,,,,,0.12,,0.12
662,Injustice 2,PC,2017,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,,,,,
663,Kamen Rider: Climax Heroes Fourze,Wii,2011,Fighting,Bandai  ,Eighting  ,,,,,0.12,,0.12
664,Senran Kagura Shinovi Versus,PC,2016,Fighting,Xseed Games  ,Tamsoft  ,,,,,,,
665,Showdown: Legends of Wrestling,XB,2004,Fighting,Acclaim Entertainment  ,Acclaim Studios Austin  ,,,0.09,0.03,,0.0,0.12
666,WWE SmackDown vs Raw 2008,DS,2007,Fighting,THQ  ,Amaze Entertainment  ,,,0.11,0.0,,0.01,0.12
667,Godzilla: Destroy All Monsters Melee,XB,2003,Fighting,Atari  ,"Pipeworks Software, Inc.  ",,,0.09,0.03,,0.0,0.12
668,Office Battle,PC,2015,Fighting,Black Lime Studio  ,Black Lime Studio  ,,,,,,,
669,Mahou Shoujo Nanoha A's Portable: The Gears of Destiny,PSP,2011,Fighting,Namco Bandai  ,Namco Bandai Games  ,,,,,0.12,,0.12
670,Dragon Ball Z: Battle of Z,PSV,2014,Fighting,Namco Bandai Games  ,ArtDink  ,,,,0.05,0.06,0.01,0.12
671,Naruto Shippuden Ultimate Ninja Storm 4: Road to Boruto,XOne,2017,Fighting,Namco Bandai Games  ,CyberConnect2  ,,,0.11,,,0.01,0.12
672,Onimusha: Blade Warriors,PS2,2004,Fighting,Capcom  ,Capcom  ,,,0.06,0.05,,0.02,0.12
673,BlazBlue: Central Fiction,PS3,2016,Fighting,Aksys Games  ,Arc System Works  ,,,0.04,0.03,0.03,0.01,0.12
674,Battle Arena Toshinden Remix,SAT,1995,Fighting,Sega  ,Nextech  ,,,,,0.12,,0.12
675,Legends of Wrestling II,GC,2002,Fighting,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,,,0.09,0.02,,0.0,0.12
676,BlazBlue: Continuum Shift EXTEND,PSV,2012,Fighting,Aksys Games  ,Arc System Works  ,,,0.03,0.05,0.02,0.02,0.12
677,Backyard Wrestling 2: There Goes the Neighborhood,XB,2004,Fighting,Eidos Interactive  ,Paradox Development  ,,,0.09,0.03,,0.0,0.12
678,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,1994,Fighting,Angel Studios  ,Angel Studios  ,,,,,0.12,,0.12
679,BlazBlue: Continuum Shift EXTEND,PC,2014,Fighting,"H2 Interactive Co., Ltd.  ",Arc System Works  ,,,,,,,
680,King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,2002,Fighting,Spike  ,Spike  ,,,,,0.12,,0.12
681,One Piece: Burning Blood,PSV,2016,Fighting,Namco Bandai Games  ,Spike Chunsoft  ,,,,0.02,0.09,0.01,0.12
682,Center Ring Boxing,SAT,1995,Fighting,JVC  ,Victor Interactive Software  ,,,,,0.12,,0.12
683,DOA 2: Dead or Alive 2 Hardcore,PS2,2000,Fighting,Tecmo  ,Team Ninja  ,,,,,0.11,,0.11
684,Melty Blood: Act Cadenza,PS2,2006,Fighting,Sega  ,Ecole  ,,,,,0.11,,0.11
685,Primal Rage,PS,1995,Fighting,Time Warner Interactive  ,Probe Entertainment Limited  ,,,0.06,0.04,,0.01,0.11
686,BoomBots,PS,1999,Fighting,SouthPeak Interactive  ,The Neverhood  ,4.5,,0.06,0.04,,0.01,0.11
687,The King of Fighters XII,X360,2009,Fighting,Ignition Entertainment  ,SNK Playmore Corporation  ,6.4,,0.09,0.0,0.01,0.01,0.11
688,The King of Fighters '99,PS,2001,Fighting,Agetec  ,SNK Corporation  ,7.0,,,,0.11,0.01,0.11
689,ECW Anarchy Rulz,PS,2000,Fighting,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.06,0.04,,0.01,0.11
690,InuYasha: A Feudal Fairy Tale,PS,2003,Fighting,Bandai  ,Dimps Corporation  ,,,,,0.1,0.01,0.11
691,Samurai Warriors 4,PSV,2014,Fighting,Tecmo Koei  ,Omega Force  ,,,,,0.11,,0.11
692,WWE All Stars,PS2,2011,Fighting,THQ  ,THQ  ,,,0.05,0.04,,0.01,0.11
