Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1,Super Mario,Series,1983,Platform,Nintendo  ,Nintendo  ,,,,,,,
2,Sonic the Hedgehog,Series,1991,Platform,Sega  ,Sonic Team  ,,,,,,,
3,Donkey Kong,Series,1981,Platform,Nintendo  ,Nintendo  ,,,,,,,
4,Crash Bandicoot,Series,1996,Platform,Sony Computer Entertainment  ,Naughty Dog  ,,,,,,,
5,Super Mario Bros.,NES,1985,Platform,Nintendo  ,Nintendo EAD  ,10.0,8.2,29.08,3.58,6.81,0.77,40.24
6,Kirby,Series,1992,Platform,Nintendo  ,HAL Laboratory  ,,,,,,,
7,Mega Man,Series,1987,Platform,Capcom  ,Capcom  ,,,,,,,
8,Terraria,All,2011,Platform,Re-Logic  ,Re-Logic  ,,,,,,,
9,New Super Mario Bros.,DS,2006,Platform,Nintendo  ,Nintendo EAD  ,9.1,8.1,11.28,9.19,6.5,2.89,29.85
10,New Super Mario Bros. Wii,Wii,2009,Platform,Nintendo  ,Nintendo EAD  ,8.6,9.2,14.53,7.01,4.7,2.27,28.51
11,Yoshi,Series,1992,Platform,Nintendo  ,Nintendo  ,,,,,,,
12,Rayman,Series,1995,Platform,Ubisoft  ,Ubisoft  ,,,,,,,
13,Human: Fall Flat,All,2016,Platform,Curve Digital  ,No Brakes Games  ,,,,,,,
14,Super Mario Odyssey,NS,2017,Platform,Nintendo  ,Nintendo EPD  ,9.9,,5.1,3.75,2.02,0.84,11.71
15,Super Mario World,SNES,1991,Platform,Nintendo  ,Nintendo EAD  ,8.5,,12.78,3.75,3.54,0.55,20.61
16,Spyro,Series,1998,Platform,Sony Computer Entertainment  ,Insomniac Games  ,,,,,,,
17,Super Mario Land,GB,1989,Platform,Nintendo  ,Nintendo R&D1  ,,,10.83,2.71,4.18,0.42,18.14
18,Super Mario Bros. 3,NES,1990,Platform,Nintendo  ,Nintendo R&D2  ,,,9.54,3.44,3.84,0.46,17.28
19,Terraria,PC,2011,Platform,Re-Logic  ,Re-Logic  ,8.8,,,0.13,,0.01,0.14
20,Gex,Series,1995,Platform,BMG Interactive Entertainment  ,Crystal Dynamics  ,,,,,,,
21,Sonic the Hedgehog,GEN,1991,Platform,Sega  ,Sonic Team  ,,,3.03,0.91,0.26,0.13,4.34
22,New Super Mario Bros. 2,3DS,2012,Platform,Nintendo  ,Nintendo  ,7.5,,3.95,4.07,2.59,0.72,11.33
23,Super Mario Galaxy,Wii,2007,Platform,Nintendo  ,Nintendo EAD Tokyo  ,9.7,9.6,6.06,3.38,1.2,0.76,11.4
24,Super Mario 3D Land,3DS,2011,Platform,Nintendo  ,Nintendo EAD Tokyo  ,8.9,,5.1,3.46,2.15,0.85,11.56
25,Wario,Series,1994,Platform,Nintendo  ,Nintendo  ,,,,,,,
26,Super Mario 64,N64,1996,Platform,Nintendo  ,Nintendo EAD  ,9.7,9.2,6.91,2.85,1.91,0.23,11.89
27,Super Mario Land 2: 6 Golden Coins,GB,1992,Platform,Nintendo  ,Nintendo R&D1  ,9.0,,6.16,2.04,2.69,0.29,11.18
28,Super Mario 64 DS,DS,2004,Platform,Nintendo  ,Nintendo EAD  ,8.6,,0.01,0.0,1.25,,1.26
29,Super Mario All-Stars,SNES,1993,Platform,Nintendo  ,Nintendo EAD  ,,9.5,5.99,2.15,2.12,0.29,10.55
30,New Super Mario Bros. U Deluxe,NS,2019,Platform,Nintendo  ,Nintendo EPD  ,,6.6,,,,,
31,Crash Bandicoot N. Sane Trilogy,All,2017,Platform,Activision  ,Vicarious Visions  ,,,,,,,
32,Pitfall,Series,1982,Platform,Activision  ,Activision  ,,,,,,,
33,Donkey Kong Country,SNES,1994,Platform,Nintendo  ,Rare Ltd.  ,9.0,,4.36,1.71,3.0,0.23,9.3
34,Super Mario 3D All-Stars,NS,2020,Platform,Nintendo  ,Nintendo  ,,,,,,,
35,Super Mario Bros. 2,NES,1988,Platform,Nintendo  ,Nintendo EAD  ,,,5.39,1.18,0.7,0.19,7.46
36,Super Mario Galaxy 2,Wii,2010,Platform,Nintendo  ,Nintendo EAD Tokyo  ,9.7,9.8,3.59,2.37,0.98,0.62,7.57
37,Trine,Series,2009,Platform,Nobilis  ,Frozenbyte  ,,,,,,,
38,Super Mario Maker 2,NS,2019,Platform,Nintendo  ,Nintendo  ,,,,,,,
39,Crash Bandicoot,PS,1996,Platform,Sony Computer Entertainment  ,Naughty Dog  ,7.8,,3.23,2.35,0.94,0.3,6.82
40,Super Mario 3D World + Bowser's Fury,NS,2021,Platform,Nintendo  ,Nintendo  ,,,,,,,
41,Donkey Kong Country Returns,Wii,2010,Platform,Nintendo  ,Retro Studios  ,8.6,,3.19,1.81,1.03,0.47,6.5
42,Cuphead,All,2017,Platform,Studio MDHR  ,Studio MDHR  ,,,,,,,
43,Cuphead,Series,2017,Platform,Studio MDHR  ,Studio MDHR  ,,,,,,,
44,Limbo,All,2010,Platform,Playdead  ,Playdead  ,,,,,,,
45,Sonic the Hedgehog 2,GEN,1992,Platform,Sega  ,Sonic Team  ,,,4.47,1.2,0.16,0.19,6.03
46,Super Mario Sunshine,GC,2002,Platform,Nintendo  ,Nintendo EAD  ,9.2,,4.01,1.26,0.87,0.17,6.31
47,Super Mario 3D World,WiiU,2013,Platform,Nintendo  ,Nintendo EAD Tokyo  ,9.5,,2.31,1.54,0.79,0.37,5.01
48,New Super Mario Bros. U,WiiU,2012,Platform,Nintendo  ,Nintendo EAD  ,8.4,,2.3,1.63,1.32,0.38,5.62
49,Crash Bandicoot 3: Warped,PS,1998,Platform,Sony Computer Entertainment  ,Naughty Dog  ,9.3,,3.68,1.75,1.42,0.28,7.13
50,Trials,Series,2009,Platform,RedLynx  ,RedLynx  ,,,,,,,
51,Super Mario World: Super Mario Advance 2,GBA,2002,Platform,Nintendo  ,Nintendo EAD  ,9.4,,3.21,1.11,0.95,0.2,5.46
52,Super Mario Advance,GBA,2001,Platform,Nintendo  ,Nintendo EAD  ,8.2,,3.14,1.24,0.91,0.2,5.49
53,Super Mario Advance 4: Super Mario Bros. 3,GBA,2003,Platform,Nintendo  ,Nintendo EAD  ,9.2,,2.93,1.25,0.83,0.2,5.2
54,Crash Bandicoot: The Wrath of Cortex,PS2,2001,Platform,Universal Interactive  ,Traveller's Tales  ,6.9,,2.07,2.29,0.24,0.82,5.42
55,Donkey Kong 64,N64,1999,Platform,Nintendo  ,Rare Ltd.  ,9.3,,3.33,0.79,1.09,0.06,5.27
56,Super Mario Land 3: Wario Land,GB,1994,Platform,Nintendo  ,Nintendo R&D1  ,7.9,,2.49,0.98,1.57,0.15,5.19
57,Donkey Kong Country 2: Diddy's Kong Quest,SNES,1995,Platform,Nintendo  ,Rare Ltd.  ,9.3,,2.1,0.74,2.2,0.11,5.15
58,Kirby's Dream Land,GB,1992,Platform,Nintendo  ,HAL Laboratory  ,,,2.71,0.61,1.7,0.11,5.13
59,Super Mario Bros. Deluxe,GB,1999,Platform,Nintendo  ,Nintendo EAD  ,9.7,,3.4,1.3,0.15,0.22,5.07
60,Spyro the Dragon,PS,1998,Platform,Sony Computer Entertainment  ,Insomniac Games  ,8.7,,3.36,1.36,0.07,0.21,5.0
61,Crash Bandicoot N. Sane Trilogy,PS4,2017,Platform,Activision  ,Vicarious Visions  ,,,1.09,2.92,0.07,0.74,4.83
62,Sonic Heroes,All,2004,Platform,Sega  ,Sonic Team  ,,,,,,,
63,LittleBigPlanet,PS3,2008,Platform,Sony Computer Entertainment  ,Media Molecule  ,9.4,9.2,2.8,2.01,0.17,0.87,5.85
64,Ghosts 'n Goblins,Series,1985,Platform,Capcom  ,Capcom  ,,,,,,,
65,Super Paper Mario,Wii,2007,Platform,Nintendo  ,Intelligent Systems  ,8.5,,1.95,0.87,0.59,0.32,3.73
66,Teenage Mutant Ninja Turtles,NES,1989,Platform,Ultra Games  ,Konami  ,5.9,,3.38,0.44,0.31,0.04,4.17
67,Super Mario World 2: Yoshi's Island,SNES,1995,Platform,Nintendo  ,Nintendo EAD  ,9.0,,1.65,0.61,1.76,0.09,4.12
68,Crash Bandicoot 2: Cortex Strikes Back,PS,1997,Platform,Sony Computer Entertainment  ,Naughty Dog  ,8.6,,3.78,2.17,1.31,0.31,7.58
69,Super Mario Maker,WiiU,2015,Platform,Nintendo  ,Nintendo EAD  ,8.8,,1.27,0.94,1.03,0.21,3.45
70,Disney's Aladdin,GEN,1993,Platform,Sega  ,Virgin Interactive  ,,,,,,,
71,Little Nightmares,Series,2017,Platform,Bandai Namco Entertainment  ,Tarsier Studios  ,,,,,,,
72,Pitfall!,2600,1982,Platform,Activision  ,Activision  ,,,4.21,0.24,,0.05,4.5
73,Ratatouille,All,2007,Platform,THQ  ,Heavy Iron Studios  ,,,,,,,
74,Donkey Kong Land,GB,1995,Platform,Nintendo  ,Rare Ltd.  ,,,1.97,0.76,1.07,0.11,3.91
75,Ratchet & Clank: Size Matters,PSP,2007,Platform,Sony Computer Entertainment  ,High Impact Games  ,8.5,,1.4,1.4,0.1,0.86,3.75
76,Ratchet & Clank,PS2,2002,Platform,Sony Computer Entertainment  ,Insomniac Games  ,,,1.44,1.01,0.57,0.3,3.33
77,Super Mario Maker,3DS,2016,Platform,Nintendo  ,Nintendo  ,7.3,,0.78,1.04,1.25,0.16,3.23
78,Banjo-Kazooie,N64,1998,Platform,Nintendo  ,Rare Ltd.  ,9.3,9.4,1.87,1.13,0.55,0.1,3.65
79,Jak and Daxter: The Precursor Legacy,PS2,2001,Platform,Sony Computer Entertainment  ,Naughty Dog  ,9.0,8.9,2.08,1.09,0.15,0.33,3.64
80,BattleBlock Theater,PC,2014,Platform,The Behemoth  ,The Behemoth  ,,,,,,,
81,Croc: Legend of the Gobbos,PS,1997,Platform,Fox Interactive  ,Argonaut Games  ,7.6,,1.57,1.79,,0.2,3.56
82,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,1996,Platform,Nintendo  ,Rare Ltd.  ,8.8,,1.17,0.5,1.75,0.08,3.51
83,Spyro 2: Ripto's Rage!,PS,1999,Platform,Sony Computer Entertainment  ,Insomniac Games  ,8.7,,2.14,1.21,0.01,0.17,3.52
84,LittleBigPlanet 2,PS3,2011,Platform,Sony Computer Entertainment  ,Media Molecule  ,9.1,,1.83,1.07,0.06,0.47,3.43
85,Yoshi's Island DS,DS,2006,Platform,Nintendo  ,Artoon  ,8.2,,1.45,0.07,1.1,0.15,2.77
86,Sonic Colors,All,2010,Platform,Sega  ,Sonic Team/Dimps Corporation  ,,,,,,,
87,Spyro: Year of the Dragon,PS,2000,Platform,Sony Computer Entertainment  ,Insomniac Games  ,9.1,,1.93,1.58,,0.19,3.71
88,Ratchet & Clank: Up Your Arsenal,PS2,2004,Platform,Sony Computer Entertainment  ,Insomniac Games  ,9.1,,1.31,0.74,0.31,0.22,2.57
89,Sonic Heroes,PS2,2004,Platform,Sega  ,Sonic Team  ,6.6,,1.04,1.37,0.06,0.49,2.96
90,Donkey Kong,GB,1994,Platform,Nintendo  ,Nintendo EAD  ,,,1.57,0.62,0.55,0.34,3.07
91,Kung Fu Panda,X360,2008,Platform,Activision  ,Luxoflux  ,7.5,,1.91,0.84,,0.29,3.05
92,Rayman,PS,1995,Platform,Ubisoft  ,Ubisoft Montpellier  ,7.0,,1.54,1.33,,0.16,3.03
93,Little Nightmares,All,2017,Platform,Bandai Namco Entertainment  ,Tarsier Studios  ,,,,,,,
94,Risk of Rain,All,2013,Platform,Chucklefish  ,Hopoo Games  ,,,,,,,
95,Sonic and the Secret Rings,Wii,2007,Platform,Sega  ,Sonic Team  ,6.7,,1.23,1.19,0.04,0.3,2.75
96,Sonic Rush,DS,2005,Platform,Sega  ,Dimps Corporation  ,7.8,,1.21,1.56,0.06,0.29,3.13
97,Kirby Super Star Ultra,DS,2008,Platform,Nintendo  ,HAL Laboratory  ,7.3,,1.55,0.04,1.19,0.15,2.92
98,Super Meat Boy,PC,2010,Platform,Unknown  ,Team Meat  ,9.2,,,0.0,,0.0,0.0
99,Ratchet & Clank: Going Commando,PS2,2003,Platform,Sony Computer Entertainment  ,Insomniac Games  ,8.7,,1.44,0.83,0.26,0.25,2.78
100,Kirby Star Allies,NS,2018,Platform,Nintendo  ,HAL Laboratory  ,8.1,10.0,0.75,0.41,0.72,0.11,1.99
101,Donkey Kong Country Returns 3D,3DS,2013,Platform,Nintendo  ,Monster Games  ,8.6,,0.81,0.75,0.42,0.14,2.13
102,Yoshi's Story,N64,1998,Platform,Nintendo  ,Nintendo EAD  ,,,1.29,0.53,0.98,0.05,2.85
103,Yoshi's Island: Super Mario Advance 3,GBA,2002,Platform,Nintendo  ,Nintendo EAD  ,,,1.75,0.45,0.62,0.09,2.91
104,Finding Nemo,GBA,2003,Platform,THQ  ,Vicarious Visions  ,7.0,,1.59,1.05,0.04,0.14,2.82
105,Trine 2,PC,2011,Platform,Frozenbyte  ,Frozenbyte  ,,,,0.03,,0.01,0.04
106,A Bug's Life,PS,1998,Platform,Sony Computer Entertainment  ,Traveller's Tales  ,3.6,,1.96,0.72,,0.11,2.79
107,Jak II,PS2,2003,Platform,Sony Computer Entertainment  ,Naughty Dog  ,,,1.68,0.74,,0.36,2.78
108,Sonic the Hedgehog (2006),All,2006,Platform,Sega  ,Sonic Team  ,,,,,,,
109,Donkey Kong Country: Tropical Freeze,NS,2018,Platform,Nintendo  ,Retro Studios  ,9.1,9.1,0.71,0.61,0.26,0.12,1.69
110,Shovel Knight,Series,2014,Platform,Yacht Club Games  ,Yacht Club Games  ,,,,,,,
111,Shovel Knight,All,2014,Platform,Yacht Club Games  ,Yacht Club Games  ,,,,,,,
112,Super Mario Bros. 2 (FDS),NES,1986,Platform,Nintendo  ,Nintendo EAD  ,,,,,2.65,0.0,2.65
113,LittleBigPlanet,PSP,2009,Platform,Sony Computer Entertainment  ,SCEE Cambridge  ,8.8,,0.65,1.27,0.01,0.68,2.61
114,Kirby: Triple Deluxe,3DS,2014,Platform,Nintendo  ,HAL Laboratory  ,7.8,,0.74,0.39,0.8,0.11,2.05
115,Mirror's Edge,Series,2008,Platform,Electronic Arts  ,EA DICE  ,,,,,,,
116,Mirror's Edge,All,2008,Platform,Electronic Arts  ,EA DICE  ,,,,,,,
117,Sonic Adventure,All,1999,Platform,Sega  ,Sonic Team  ,,,,,,,
118,Dustforce DX,PC,2012,Platform,Hitbox Team  ,Hitbox Team  ,,,,,,,
119,Sonic Unleashed,All,2008,Platform,Sega  ,Sonic Team  ,,,,,,,
120,Sonic Adventure,DC,1999,Platform,Sega  ,Sonic Team  ,8.9,,1.26,0.61,0.46,0.08,2.42
121,Ratchet & Clank (2016),PS4,2016,Platform,Sony Interactive Entertainment  ,Insomniac Games  ,,,0.97,0.97,0.06,0.39,2.38
122,Kirby's Dream Land 2,GB,1995,Platform,Nintendo  ,HAL Laboratory  ,,,0.69,0.14,1.48,0.05,2.36
123,Donkey Kong Land 2,GB,1996,Platform,Nintendo  ,Rare Ltd.  ,,,1.39,0.48,0.4,0.08,2.35
124,Daxter,PSP,2006,Platform,Sony Computer Entertainment  ,Ready at Dawn  ,8.6,,2.45,1.02,,0.77,4.23
125,Mario Bros.,NES,1986,Platform,Nintendo  ,Nintendo R&D1  ,,,0.51,0.12,1.63,0.02,2.28
126,Classic NES Series: Super Mario Bros.,GBA,2004,Platform,Nintendo  ,Nintendo EAD  ,8.3,,0.61,0.21,1.39,,2.22
127,Kirby Squeak Squad,DS,2006,Platform,Nintendo  ,"HAL Laboratory, Flagship  ",7.3,,0.78,0.03,1.05,0.08,1.94
128,Sonic Advance,GBA,2002,Platform,Sega  ,Dimps Corporation / Sonic Team  ,,,1.19,0.71,0.22,0.13,2.24
129,Super Mario All-Stars: Limited Edition,Wii,2010,Platform,Nintendo  ,Nintendo EAD  ,7.2,,1.04,0.52,0.92,0.14,2.62
130,Spyro: Season of Ice,GBA,2001,Platform,Vivendi Games  ,Digital Eclipse  ,,,1.29,0.83,,0.11,2.23
131,Wario Land 3,GB,2000,Platform,Nintendo  ,Nintendo R&D1  ,,,1.11,0.51,0.34,0.23,2.2
132,Wario Land 4,GBA,2001,Platform,Nintendo  ,Nintendo R&D1  ,,,0.9,0.73,0.54,0.09,2.26
133,Skylanders SWAP Force,Wii,2013,Platform,Activision  ,Beenox  ,,,1.23,0.77,,0.19,2.19
134,Donkey Kong Country,GBC,2000,Platform,Nintendo  ,Rare Ltd.  ,9.1,,1.04,0.72,0.3,0.13,2.19
135,Spyro Reignited Trilogy,PS4,2018,Platform,Activision  ,Toys for Bob  ,,,0.75,1.07,,0.35,2.17
136,Scooby-Doo! Night of 100 Frights,PS2,2002,Platform,THQ  ,Heavy Iron Studios  ,,,1.17,0.72,,0.22,2.1
137,Kirby: Nightmare in Dream Land,GBA,2002,Platform,Nintendo  ,HAL Laboratory  ,8.1,,1.22,0.1,0.91,0.04,2.27
138,LittleBigPlanet 3,PS4,2014,Platform,Sony Computer Entertainment  ,Sumo Digital  ,,,0.78,0.93,0.01,0.34,2.06
139,Yoshi's New Island,3DS,2014,Platform,Nintendo  ,Arzest  ,,,0.51,0.74,0.29,0.11,1.66
140,Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo  ,Retro Studios  ,8.8,9.1,0.74,0.68,0.16,0.13,1.71
141,Disney Epic Mickey,Wii,2010,Platform,Disney Interactive Studios  ,Junction Point Studios  ,7.0,,2.04,0.63,0.12,0.23,3.02
142,Prince of Persia,All,1989,Platform,Broderbund  ,Broderbund  ,,,,,,,
143,Spyro: Enter the Dragonfly,PS2,2002,Platform,VU Games  ,Check Six Games  ,,,0.74,0.95,,0.28,1.97
144,Ratchet & Clank Future: A Crack in Time,PS3,2009,Platform,Sony Computer Entertainment  ,Insomniac Games  ,8.7,9.0,1.05,0.55,0.03,0.26,1.89
145,Shrek 2,PS2,2004,Platform,Activision  ,"Luxoflux, Inc.  ",6.9,,1.12,0.69,0.03,0.02,1.86
146,Sonic Classic Collection,DS,2010,Platform,Sega  ,Sonic Team  ,7.5,,0.94,0.74,,0.18,1.86
147,Jak 3,PS2,2004,Platform,Sony Computer Entertainment  ,Naughty Dog  ,,,1.33,0.49,,0.03,1.85
148,Kirby's Epic Yarn,Wii,2010,Platform,Nintendo  ,Good-Feel  ,8.7,,1.42,0.09,0.45,0.13,2.09
149,Sonic Generations,All,2011,Platform,Sega  ,Sonic Team/Dimps Corporation  ,,,,,,,
150,Yoshi's Crafted World,NS,2019,Platform,Nintendo  ,Good-Feel  ,7.8,,,,,,
151,Donkey Kong Country,GBA,2003,Platform,Nintendo  ,Rare Ltd.  ,7.5,,1.2,0.48,0.29,0.07,2.04
152,Sonic & Knuckles,GEN,1994,Platform,Sega  ,Sonic Team  ,,,1.24,0.43,0.03,0.12,1.82
153,Sly 2: Band of Thieves,PS2,2004,Platform,Sony Computer Entertainment  ,Sucker Punch  ,,,0.88,0.69,,0.23,1.81
154,Sonic Advance 2,GBA,2003,Platform,Sega  ,Dimps Corporation / Sonic Team  ,,,0.93,0.59,0.21,0.07,1.8
155,Sonic Colors,Wii,2010,Platform,Sega  ,Sonic Team  ,7.7,,0.95,0.61,0.01,0.16,1.73
156,Kirby's Return to Dreamland,Wii,2011,Platform,Nintendo  ,HAL Laboratory  ,7.6,,0.58,0.21,0.79,0.07,1.66
157,The Lion King,SNES,1994,Platform,Virgin Interactive  ,Westwood Studios  ,,,1.26,0.39,0.08,0.06,1.79
158,Kirby 64: The Crystal Shards,N64,2000,Platform,Nintendo  ,HAL Laboratory  ,7.9,,0.63,0.06,1.03,0.04,1.77
159,Ori and the Blind Forest: Definitive Edition,PC,2016,Platform,Nordic Games  ,Moon Studios  ,,,,0.01,,0.0,0.01
160,The SpongeBob SquarePants Movie,PS2,2004,Platform,THQ  ,Heavy Iron Studios  ,6.6,,1.06,0.54,,0.16,1.76
161,Kid Icarus,NES,1987,Platform,Nintendo  ,Nintendo R&D1  ,,,0.53,0.12,1.09,0.02,1.76
162,Sonic the Hedgehog 3,GEN,1994,Platform,Sega  ,Sonic Team  ,,,1.02,0.47,0.2,0.07,1.76
163,Disney's Aladdin,SNES,1993,Platform,Capcom  ,Capcom/Disney  ,,,0.94,0.34,0.21,0.27,1.75
164,Kirby's Adventure,NES,1993,Platform,Nintendo  ,HAL Laboratory  ,,,0.79,0.14,0.8,0.02,1.75
165,Crash Bandicoot: The Huge Adventure,GBA,2002,Platform,Vivendi Games  ,Vicarious Visions  ,8.3,,0.95,0.7,,0.08,1.73
166,Toy Story 2: Buzz Lightyear to the Rescue!,PS,1999,Platform,Activision  ,Traveller's Tales  ,,,0.99,0.64,,0.08,1.71
167,Human: Fall Flat,PC,N/A,Platform,Unknown  ,No Brakes Games  ,,,,,,,
168,Super Princess Peach,DS,2006,Platform,Nintendo  ,TOSE Software  ,7.8,,0.7,0.05,0.21,0.07,1.03
169,Trials Fusion,All,2014,Platform,Ubisoft  ,RedLynx  ,,,,,,,
170,Disney's DuckTales,NES,1989,Platform,Capcom  ,Capcom  ,,,0.91,0.3,0.42,0.04,1.67
171,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,2003,Platform,THQ  ,Heavy Iron Studios  ,5.8,,1.08,0.45,,0.14,1.67
172,Ghosts 'n Goblins,NES,1986,Platform,Capcom  ,Micronics  ,,,0.74,0.26,0.61,0.03,1.64
173,Ape Escape,PS,1999,Platform,Sony Computer Entertainment  ,SCE Japan Studio  ,9.3,,0.71,0.48,0.32,0.11,1.63
174,Bloodstained,Series,2018,Platform,Inti Creates  ,Inti Creates  ,,,,,,,
175,Sonic Adventure DX: Director's Cut,GC,2003,Platform,Sega  ,Sonic Team  ,5.4,,0.87,0.3,0.06,0.03,1.27
176,Sonic Unleashed,Wii,2008,Platform,Sega  ,Sonic Team/Dimps Corporation  ,6.7,8.2,1.26,0.68,0.02,0.22,2.16
177,Sonic Generations,PS3,2011,Platform,Sega  ,Sonic Team  ,7.3,,0.6,0.72,0.02,0.25,1.59
178,Mario Bros.,2600,1983,Platform,Atari  ,Atari  ,,,1.48,0.09,,0.02,1.59
179,Spyro 2: Season of Flame,GBA,2002,Platform,Vivendi Games  ,Digital Eclipse  ,,,0.85,0.65,,0.08,1.58
180,Donkey Kong Classics,NES,1988,Platform,Nintendo  ,Nintendo  ,,,0.59,0.14,0.81,0.02,1.56
181,Yoshi's Woolly World,WiiU,2015,Platform,Nintendo  ,Good-Feel  ,7.4,6.0,0.74,0.53,0.12,0.12,1.52
182,Sonic the Hedgehog (2006),X360,2006,Platform,Sega  ,Sonic Team  ,4.8,4.8,0.39,0.45,,0.11,0.94
183,Mega Man 2,NES,1989,Platform,Capcom  ,Capcom  ,,,0.93,0.15,0.42,0.01,1.51
184,The Simpsons Game,DS,2007,Platform,Electronic Arts  ,Griptonite Games  ,,,0.56,0.78,,0.17,1.51
185,The Simpsons Game,PS2,2007,Platform,Electronic Arts  ,EA Redwood Shores  ,,,0.35,0.03,,1.13,1.51
186,Rayman Legends,PS4,2014,Platform,Ubisoft  ,Ubisoft Montpellier  ,,,0.22,1.05,,0.23,1.5
187,Ice Climber,NES,1985,Platform,Nintendo  ,Nintendo R&D1  ,,,0.46,0.1,0.92,0.02,1.5
188,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,1986,Platform,Hudson Soft  ,Hudson Soft  ,,,,,1.5,0.0,1.5
189,Sonic CD,SCD,1993,Platform,Sega  ,Sonic Team  ,,,1.0,0.36,0.09,0.05,1.5
190,Sonic Colors,DS,2010,Platform,Sega  ,Sonic Team  ,8.2,8.1,0.69,0.48,0.01,0.12,1.3
191,Banjo-Tooie,N64,2000,Platform,Nintendo  ,Rare Ltd.  ,9.3,,0.82,0.36,0.25,0.06,1.49
192,Wario Land II,GB,1998,Platform,Nintendo  ,Nintendo R&D1  ,,,0.7,0.35,0.39,0.04,1.48
193,Disney Princess,GBA,2003,Platform,THQ  ,Art  ,,,1.04,0.37,,0.06,1.47
194,Kirby & the Amazing Mirror,GBA,2004,Platform,Nintendo  ,Flagship  ,7.9,,0.8,0.05,0.76,0.03,1.64
195,Wall-E,DS,2008,Platform,THQ  ,Heavy Iron Studios  ,,,0.46,0.82,0.0,0.17,1.46
196,Donkey Kong,2600,1982,Platform,Coleco  ,Nintendo  ,,,1.36,0.08,,0.02,1.46
197,Kirby Super Star,SNES,1996,Platform,Nintendo  ,HAL Laboratory  ,,,0.26,0.07,1.09,0.02,1.44
198,Disney's DuckTales,GB,1990,Platform,Capcom  ,Capcom  ,,,0.82,0.23,0.35,0.03,1.43
199,Classic NES Series: Super Mario Bros.,GBA,2004,Platform,Nintendo  ,Nintendo  ,,,,,1.39,0.03,1.43
200,Sonic Heroes,GC,2004,Platform,Sega  ,Sonic Team  ,7.2,,1.05,0.44,0.06,0.04,1.6
201,Sonic Advance 3,GBA,2004,Platform,THQ  ,Dimps Corporation / Sonic Team  ,,,0.74,0.52,0.08,0.06,1.4
202,DuckTales: Remastered,All,2013,Platform,Capcom  ,WayForward Technologies  ,,,,,,,
203,Sonic Generations,X360,2011,Platform,Sega  ,Sonic Team  ,7.7,,0.71,0.54,0.0,0.13,1.39
204,LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment  ,Media Molecule  ,,,0.36,0.69,0.02,0.31,1.38
205,Crash Bandicoot 2: N-Tranced,GBA,2003,Platform,Vivendi Games  ,Vicarious Visions  ,7.5,,0.63,0.66,,0.07,1.36
206,Skylanders SWAP Force,X360,2013,Platform,Activision  ,Unknown  ,,,0.88,0.35,,0.13,1.36
207,Shadow The Hedgehog,PS2,2005,Platform,Sega  ,Sonic Team  ,4.8,,0.5,0.02,,0.08,0.6
208,Donkey Kong Jungle Beat,GC,2005,Platform,Nintendo  ,Nintendo EAD Tokyo  ,7.9,,0.84,0.22,0.24,0.04,1.34
209,Ratchet & Clank: Up Your Arsenal (Weekly american sales),PS2,2004,Platform,Sony Computer Entertainment  ,Insomniac Games  ,,,1.27,0.05,,0.02,1.33
210,Spider-Man: The Movie,GBA,2002,Platform,Activision  ,Digital Eclipse  ,7.9,,0.92,0.35,0.01,0.05,1.33
211,Madagascar,PS2,2005,Platform,Activision  ,Toys for Bob  ,6.4,,0.78,0.45,,0.07,1.31
212,Pitfall II: Lost Caverns,2600,1983,Platform,Activision  ,Activision  ,,,1.22,0.07,,0.02,1.31
213,Mega Man 11,All,2018,Platform,Capcom  ,Capcom  ,,,,,,,
214,Pirates of the Caribbean: The Curse of the Black Pearl,GBA,2003,Platform,TDK Mediactive  ,Pocket Studios  ,,,0.93,0.34,,0.02,1.29
215,Fez,PC,2013,Platform,Trapdoor  ,Polytron Corporation  ,,,,,,,
216,Castlevania: Symphony of the Night,PS,1997,Platform,Konami  ,Konami Computer Entertainment Tokyo  ,9.3,9.0,0.58,0.4,0.21,0.08,1.27
217,Kung Fu Panda,DS,2008,Platform,Activision  ,Vicarious Visions  ,,,0.56,0.56,,0.14,1.26
218,Ratatouille,DS,2007,Platform,THQ  ,Helixe  ,7.0,,0.49,0.62,,0.14,1.25
219,Oddworld: Abe's Oddysee,PS,1997,Platform,GT Interactive  ,Oddworld Inhabitants  ,8.3,,0.75,0.44,,0.06,1.24
220,Frogger: The Great Quest,PS2,2001,Platform,Konami  ,Konami  ,3.0,,0.6,0.47,,0.16,1.23
221,Crash Bandicoot: The Wrath of Cortex,XB,2002,Platform,Universal Interactive  ,Traveller's Tales  ,,,0.59,0.57,,0.07,1.23
222,Spongebob Squarepants: Battle for Bikini Bottom,GBA,2003,Platform,THQ  ,Vicarious Visions  ,,,0.88,0.33,,0.02,1.23
223,Castlevania,NES,1987,Platform,Konami  ,Konami  ,,,0.54,0.06,0.62,0.01,1.23
