Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1,Mario Kart,Series,1992,Racing,Nintendo  ,Nintendo  ,,,,,,,
2,Need for Speed,Series,1994,Racing,Electronic Arts  ,EA Black Box  ,,,,,,,
3,Gran Turismo,Series,1998,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,,,,,,,
4,Mario Kart Wii,Wii,2008,Racing,Nintendo  ,Nintendo EAD  ,8.2,9.1,15.91,12.92,3.8,3.35,35.98
5,Mario Kart 8 Deluxe,NS,2017,Racing,Nintendo  ,Nintendo EPD  ,9.3,,5.05,4.98,2.11,0.91,13.05
6,Mario Kart DS,DS,2005,Racing,Nintendo  ,Nintendo EAD  ,9.1,9.4,9.71,7.51,4.13,1.91,23.26
7,Driver,Series,1999,Racing,GT Interactive  ,Ubisoft Reflections  ,,,,,,,
8,Mario Kart 7,3DS,2011,Racing,Nintendo  ,Nintendo EAD / Retro Studios  ,8.2,,6.03,5.35,3.0,1.11,15.49
9,Midnight Club,Series,2000,Racing,Rockstar Games  ,Rockstar San Diego  ,,,,,,,
10,Need for Speed: Most Wanted,All,2005,Racing,Electronic Arts  ,EA Canada  ,,,,,,,
11,Burnout,Series,2001,Racing,Acclaim Entertainment  ,Criterion Games  ,,,,,,,
12,Need for Speed: Underground,All,2003,Racing,Electronic Arts  ,EA Black Box  ,,,,,,,
13,Gran Turismo 3: A-Spec,PS2,2001,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,9.3,,6.85,5.09,1.87,1.16,14.98
14,Assetto Corsa,All,2014,Racing,Kunos Simulazioni  ,Kunos Simulazioni  ,,,,,,,
15,Gran Turismo 5,PS3,2010,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,8.3,,2.96,4.87,0.81,2.1,10.75
16,Gran Turismo 4,PS2,2005,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,8.7,,3.01,0.01,1.1,7.53,11.66
17,Need for Speed: Underground 2,All,2004,Racing,Electronic Arts  ,EA Black Box  ,,,,,,,
18,Gran Turismo,PS,1998,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,9.5,,4.02,3.87,2.54,0.52,10.95
19,MX vs. ATV,Series,2001,Racing,Sony Computer Entertainment  ,Rainbow Studios  ,,,,,,,
20,Mario Kart 64,N64,1997,Racing,Nintendo  ,Nintendo EAD  ,8.5,,5.55,1.94,2.23,0.15,9.87
21,Gran Turismo 2,PS,1999,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,9.2,,3.88,3.42,1.69,0.5,9.49
22,Super Mario Kart,SNES,1992,Racing,Nintendo  ,Nintendo EAD  ,10.0,,3.54,1.24,3.81,0.18,8.76
23,Mario Kart 8,WiiU,2014,Racing,Nintendo  ,Nintendo  ,8.8,,3.22,2.55,1.39,0.54,7.69
24,Cars,All,2006,Racing,THQ  ,Rainbow Studios  ,,,,,,,
25,Moto Racer,Series,1997,Racing,Electronic Arts  ,SK Software International  ,,,,,,,
26,Need for Speed Underground,PS2,2003,Racing,Electronic Arts  ,EA Black Box  ,8.6,,3.27,2.83,0.08,1.02,7.2
27,DiRT,Series,2007,Racing,Codemasters  ,Codemasters  ,,,,,,,
28,Project Gotham Racing,Series,2001,Racing,Sega  ,Bizarre Creations  ,,,,,,,
29,Need for Speed Underground 2,PS2,2004,Racing,Electronic Arts  ,EA Black Box  ,8.3,,2.71,3.02,0.08,1.09,6.9
30,Mario Kart: Double Dash!!,GC,2003,Racing,Nintendo  ,Nintendo EAD  ,8.5,,4.12,1.77,0.87,0.19,6.95
31,Diddy Kong Racing,Series,1997,Racing,Nintendo  ,Rare Ltd.  ,,,,,,,
32,MotorStorm,Series,2007,Racing,Sony Computer Entertainment  ,Evolution Studios  ,,,,,,,
33,Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo  ,Intelligent Systems  ,9.3,,2.62,1.64,0.99,0.23,5.47
34,Forza Motorsport 3,X360,2009,Racing,Microsoft Game Studios  ,Turn 10 Studios  ,9.2,9.8,2.99,1.9,0.1,0.51,5.5
35,Need for Speed: ProStreet,All,2007,Racing,Electronic Arts  ,EA Black Box  ,,,,,,,
36,Gran Turismo 5 Prologue,PS3,2008,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,8.3,,1.28,1.83,0.57,0.52,4.2
37,Gran Turismo 6,PS3,2013,Racing,Sony Computer Entertainment America  ,Polyphony Digital  ,,,0.77,1.87,0.41,0.49,3.54
38,Need for Speed: Undercover,All,2008,Racing,Electronic Arts  ,EA Black Box  ,,,,,,,
39,Ridge Racer,Series,1993,Racing,Namco  ,Namco  ,,,,,,,
40,Need for Speed: Hot Pursuit (2010),All,2010,Racing,Electronic Arts  ,Criterion Games  ,,,,,,,
41,Diddy Kong Racing,N64,1997,Racing,Nintendo  ,Rare Ltd.  ,8.3,,2.91,0.99,0.89,0.1,4.88
42,Crash Team Racing,PS,1999,Racing,Sony Computer Entertainment  ,Naughty Dog  ,9.2,,2.57,1.57,0.44,0.21,4.79
43,The Simpsons: Hit & Run,PS2,2003,Racing,VU Games  ,Radical Entertainment  ,7.7,,1.73,2.19,,0.79,4.7
44,Gran Turismo,PSP,2009,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,7.7,9.5,0.43,1.4,0.31,0.78,2.93
45,Forza Motorsport 4,X360,2011,Racing,Microsoft Studios  ,Turn 10 Studio  ,9.1,,2.08,1.98,0.06,0.49,4.6
46,Need for Speed: Most Wanted,PS2,2005,Racing,Electronic Arts  ,EA Canada  ,8.6,,2.03,1.79,0.08,0.47,4.37
47,Excitebike,NES,1985,Racing,Nintendo  ,Nintendo R&D1  ,,,2.04,0.48,1.57,0.07,4.16
48,Forza Motorsport 2,X360,2007,Racing,Microsoft Game Studios  ,Turn 10 Studios  ,9.1,,2.35,1.27,0.03,0.41,4.05
49,Need for Speed Rivals,All,2013,Racing,Electronic Arts  ,Ghost Games  ,,,,,,,
50,Need for Speed: Shift,All,2009,Racing,Electronic Arts  ,Slightly Mad Studios  ,,,,,,,
51,Gran Turismo Sport,PS4,2017,Racing,Sony Interactive Entertainment  ,Polyphony Digital  ,,,0.63,2.35,0.24,0.54,3.77
52,Midnight Club 3: DUB Edition,PSP,2005,Racing,Rockstar Games  ,Rockstar Leeds  ,7.2,,1.65,1.22,,0.79,3.66
53,The Simpsons: Road Rage,PS2,2001,Racing,Electronic Arts  ,Radical Entertainment  ,6.1,,2.02,1.17,,0.42,3.61
54,F-1 Race,GB,1991,Racing,Nintendo  ,Nintendo  ,,,1.73,0.69,0.59,0.4,3.41
55,Gran Turismo (PSP),PSP,2009,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,,,0.51,1.59,0.31,0.86,3.27
56,Need for Speed III: Hot Pursuit,PS,1998,Racing,Electronic Arts  ,EA Canada  ,,,2.14,0.86,,0.13,3.12
57,Star Wars Episode I Racer,N64,1999,Racing,LucasArts  ,LucasArts  ,8.7,,2.31,0.62,0.14,0.04,3.12
58,MotorStorm,PS3,2007,Racing,Sony Computer Entertainment  ,Evolution Studios  ,8.2,,1.53,1.61,0.06,0.67,3.87
59,Rally Championship,Series,2000,Racing,Electronic Arts  ,Red Rat Software  ,,,,,,,
60,Wave Race 64,N64,1996,Racing,Nintendo  ,Nintendo EAD  ,9.2,,1.98,0.58,0.34,0.04,2.94
61,Colin McRae Rally,PS,2000,Racing,Sony Computer Entertainment  ,Codemasters  ,7.9,,0.09,2.43,0.12,0.22,2.87
62,F-Zero,SNES,1991,Racing,Nintendo  ,Nintendo EAD  ,,,1.37,0.51,0.89,0.07,2.85
63,Gran Turismo (PSP),PSN,2009,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,7.8,,0.43,0.91,0.31,1.16,2.82
64,Need for Speed: Hot Pursuit,PS3,2010,Racing,Electronic Arts  ,Criterion Games  ,8.9,,1.05,1.24,0.03,0.49,2.81
65,Need for Speed: Most Wanted (2012),PS3,2012,Racing,Electronic Arts  ,Criterion Games  ,,,0.71,1.52,0.06,0.45,2.74
66,Need for Speed (2015),PS4,2015,Racing,Electronic Arts  ,Ghost Games  ,7.0,,0.59,1.66,0.06,0.41,2.72
67,Burnout 3: Takedown,PS2,2004,Racing,Electronic Arts  ,Criterion Games  ,9.3,,1.23,1.11,,0.34,2.68
68,Need for Speed: Shift,PS3,2009,Racing,Electronic Arts  ,Slightly Mad Studios  ,8.2,,0.69,1.4,0.04,0.52,2.65
69,Midnight Club: Street Racing,PS2,2000,Racing,Rockstar Games  ,Angel Studios  ,,,2.0,0.47,0.02,0.14,2.63
70,Crazy Taxi,PS2,2001,Racing,Acclaim Entertainment  ,Hitmaker  ,8.2,,1.13,1.12,0.06,0.22,2.52
71,Midnight Club: Los Angeles,PS3,2008,Racing,Rockstar Games  ,Rockstar San Diego  ,8.3,,1.59,0.54,0.05,0.33,2.5
72,Forza Horizon 3,XOne,2016,Racing,Microsoft Studios  ,Playground Games  ,9.0,,1.64,1.96,0.02,0.32,3.93
73,Pure,X360,2008,Racing,Disney Interactive Studios  ,Black Rock Studio  ,8.3,,1.38,0.84,0.0,0.25,2.47
74,Twisted Metal 2,PS,1996,Racing,Sony Computer Entertainment  ,SingleTrac  ,8.7,,2.12,0.25,,0.07,2.44
75,Sonic & Sega All-Stars Racing,Series,2010,Racing,Sega  ,Sumo Digital  ,,,,,,,
76,Need for Speed Carbon: Own the City,PSP,2006,Racing,Electronic Arts  ,EA Black Box  ,7.4,,0.87,0.97,,0.58,2.42
77,ATV Offroad Fury,PS2,2001,Racing,Sony Computer Entertainment  ,Rainbow Studios  ,8.4,,2.07,0.26,,0.08,2.41
78,Need for Speed: ProStreet,PS2,2007,Racing,Electronic Arts  ,EA Black Box  ,,,0.69,0.0,0.04,1.68,2.41
79,Forza Motorsport 5,XOne,2013,Racing,Microsoft Studios  ,Turn 10 Studios  ,,,1.28,0.9,0.01,0.21,2.4
80,Midnight Club: Los Angeles,X360,2008,Racing,Rockstar Games  ,Rockstar San Diego  ,8.0,,1.72,0.45,0.01,0.22,2.4
81,Need for Speed: High Stakes,PS,1999,Racing,Electronic Arts  ,EA Canada  ,,,1.58,0.64,,0.09,2.31
82,Need for Speed Underground 2,XB,2004,Racing,Electronic Arts  ,EA Black Box  ,,,1.38,0.8,,0.1,2.28
83,Project CARS,Series,2015,Racing,Bandai Namco Entertainment  ,Slightly Mad Studios  ,,,,,,,
84,Need for Speed: Hot Pursuit,X360,2010,Racing,Electronic Arts  ,Criterion Games  ,8.8,,1.03,0.96,0.0,0.21,2.2
85,Need for Speed: Payback,PS4,2017,Racing,Electronic Arts  ,Ghost Games  ,5.8,,0.62,1.18,0.04,0.34,2.18
86,ATV Offroad Fury 2,PS2,2002,Racing,Sony Computer Entertainment  ,Rainbow Studios  ,8.7,,1.92,0.2,,0.06,2.18
87,Need for Speed Rivals,PS4,2013,Racing,Electronic Arts  ,Ghost Games  ,,,0.75,1.04,0.03,0.35,2.17
88,R.C. Pro-Am,NES,1988,Racing,Nintendo  ,Rare Ltd.  ,,,1.18,0.52,0.37,,2.07
89,Project Gotham Racing,XB,2001,Racing,Microsoft  ,Bizarre Creations  ,8.4,,1.37,0.61,0.05,0.09,2.12
90,Need for Speed: Hot Pursuit 2,PS2,2002,Racing,Electronic Arts  ,EA Seattle  ,8.7,,1.68,0.31,0.02,0.09,2.11
91,Project Gotham Racing (JP weekly sales),XB,2002,Racing,Microsoft  ,Bizarre Creations  ,,,1.54,0.44,0.04,0.07,2.1
92,Need for Speed: Most Wanted 5-1-0,PSP,2005,Racing,Electronic Arts  ,EA Black Box  ,7.4,,1.77,0.13,0.02,0.17,2.09
93,R4: Ridge Racer Type 4,PS,1999,Racing,Namco  ,Namco  ,9.1,,0.68,0.46,0.79,0.13,2.06
94,Need for Speed: Undercover,PS3,2008,Racing,Electronic Arts  ,EA Vancouver  ,5.9,,0.63,1.01,0.05,0.38,2.06
95,Need for Speed: ProStreet,X360,2007,Racing,Electronic Arts  ,EA Black Box  ,7.1,,1.04,0.79,0.01,0.21,2.05
96,Need for Speed: ProStreet,PS3,2007,Racing,Electronic Arts  ,EA Black Box  ,7.2,,0.73,0.91,0.04,0.36,2.04
97,PGR4 - Project Gotham Racing 4,X360,2007,Racing,Microsoft Game Studios  ,Bizarre Creations  ,8.6,,0.48,1.28,0.02,0.25,2.04
98,Need for Speed: The Run,PS3,2011,Racing,Electronic Arts  ,EA Black Box  ,6.3,,0.58,1.05,0.03,0.35,2.01
99,Carmageddon,Series,1997,Racing,Interplay Productions  ,Stainless Games  ,,,,,,,
100,Carmageddon,All,1997,Racing,Interplay Productions  ,Stainless Games  ,,,,,,,
101,Driveclub,PS4,2014,Racing,Sony Computer Entertainment  ,Evolution Studios  ,7.2,,0.37,1.63,0.02,0.36,2.37
102,Project CARS,All,2015,Racing,Bandai Namco Entertainment  ,Slightly Mad Studios  ,,,,,,,
103,The Crew,All,2014,Racing,Ubisoft  ,Ivory Tower  ,,,,,,,
104,Trials HD,XBL,2009,Racing,Microsoft  ,"RedLynx, Ltd.  ",8.6,,,,,,
105,Rad Racer,NES,1987,Racing,Nintendo  ,SquareSoft  ,,,1.13,0.37,0.41,0.05,1.96
106,Crash Nitro Kart,PS2,2003,Racing,VU Games  ,Vicarious Visions  ,,,0.74,1.01,,0.2,1.95
107,Burnout Paradise,PS3,2008,Racing,Electronic Arts  ,Criterion Games  ,9.0,,1.01,0.63,0.02,0.28,1.95
108,Forza Horizon,X360,2012,Racing,Microsoft Studios  ,Playground Games  ,,,0.82,0.94,0.04,0.16,1.94
109,Jet Moto 2,PS,1997,Racing,Sony Computer Entertainment  ,SingleTrac  ,,,1.41,0.42,0.03,0.07,1.94
110,MX Unleashed,PS2,2004,Racing,THQ  ,Rainbow Studios  ,,,0.94,0.73,,0.25,1.92
111,Need for Speed: Shift,X360,2009,Racing,Electronic Arts  ,Slightly Mad Studios  ,8.2,,0.73,0.96,0.01,0.22,1.91
112,Gran Turismo Concept 2001 Tokyo,PS2,N/A,Racing,Unknown  ,Polyphony Digital  ,,,,1.1,0.42,0.33,1.84
113,Forza Horizon 4,XOne,2018,Racing,Microsoft Studios  ,Playground Games  ,9.2,,0.74,0.95,0.01,0.15,1.84
114,Jet Moto,PS,1996,Racing,Sony Computer Entertainment  ,SingleTrac  ,,,1.33,0.4,0.03,0.07,1.83
115,Crazy Taxi,DC,2000,Racing,Sega  ,Hitmaker  ,9.3,,1.1,0.51,0.12,0.08,1.81
116,Test Drive Unlimited 2,All,2011,Racing,Atari  ,Eden Games  ,,,,,,,
117,The Crew,PS4,2014,Racing,Ubisoft  ,Ubisoft Reflections  ,,,0.44,1.04,0.03,0.27,1.79
118,Midnight Club II,PS2,2003,Racing,Rockstar Games  ,Rockstar San Diego  ,,,1.25,0.29,,0.24,1.78
119,Cruis'n USA,N64,1996,Racing,Nintendo  ,Midway Games  ,,,1.69,0.04,,0.01,1.74
120,Need for Speed Underground,XB,2003,Racing,Electronic Arts  ,EA Black Box  ,,,1.09,0.55,,0.07,1.71
121,Need for Speed: Undercover,X360,2008,Racing,Electronic Arts  ,EA Vancouver  ,6.3,,0.8,0.7,0.01,0.18,1.69
122,PGR: Project Gotham Racing 2,XB,2003,Racing,Microsoft Game Studios  ,Bizarre Creations  ,8.9,,0.97,0.59,0.04,0.07,1.67
123,Spy Hunter,PS2,2001,Racing,Midway Games  ,Paradigm Entertainment  ,,,1.13,0.32,,0.22,1.67
124,Need for Speed Carbon,X360,2006,Racing,Electronic Arts  ,EA Black Box  ,7.9,,0.76,0.69,0.02,0.18,1.65
125,Sled Storm,PS,1999,Racing,Electronic Arts  ,EA Canada  ,,,0.9,0.61,,0.11,1.62
126,Midnight Club 3: DUB Edition (America/Others Sales),PS2,2005,Racing,Rockstar Games  ,Rockstar San Diego  ,,,1.3,0.23,,0.07,1.6
127,F-1 World Grand Prix,N64,1998,Racing,Video System  ,Paradigm Entertainment  ,,,0.46,0.96,0.09,0.08,1.6
128,Diddy Kong Racing DS,DS,2007,Racing,Nintendo  ,Rare Ltd.  ,5.1,,1.09,0.04,,0.09,1.22
129,NASCAR 2000,PS,1999,Racing,EA Sports  ,Stormfront Studios  ,,,0.88,0.6,,0.1,1.59
130,Smuggler's Run,PS2,2000,Racing,Rockstar Games  ,Rockstar San Diego  ,,,0.77,0.6,,0.2,1.56
131,Stuntman,PS2,2002,Racing,Atari  ,Reflections Interactive  ,,,0.76,0.59,,0.2,1.55
132,Need for Speed: Most Wanted (2012),X360,2012,Racing,Electronic Arts  ,Criterion Games  ,,,0.62,0.79,0.01,0.12,1.54
133,NASCAR 98,PS,1997,Racing,EA Sports  ,Stormfront Studios  ,,,1.43,0.05,,0.04,1.52
134,F1 Race,NES,1984,Racing,Nintendo  ,Nintendo  ,,,,,1.52,0.0,1.52
135,NASCAR 99,PS,1998,Racing,EA Sports  ,Stormfront Studios  ,,,1.45,0.04,,0.04,1.52
136,Forza Motorsport 7,XOne,2017,Racing,Microsoft Studios  ,Turn 10 Studios  ,8.9,,0.58,0.81,0.01,0.12,1.52
137,Sonic Rivals 2,PSP,2007,Racing,Sega  ,Backbone Entertainment  ,6.4,,0.44,0.7,,0.37,1.52
138,Tokyo Xtreme Racer Zero,PS2,2001,Racing,Crave Entertainment  ,Genki  ,,,0.66,0.52,0.15,0.17,1.5
139,Forza Horizon 2,XOne,2014,Racing,Microsoft Studios  ,Playground Games  ,,,0.56,0.79,0.01,0.11,1.46
140,Sonic & SEGA All-Stars Racing,Wii,2010,Racing,Sega  ,Sumo Digital  ,7.9,,0.61,0.69,,0.15,1.45
141,Sonic Rivals,PSP,2006,Racing,Sega  ,Backbone Entertainment  ,7.0,,0.73,0.43,,0.28,1.44
142,Kinect Joy Ride,X360,2010,Racing,Microsoft Game Studios  ,Big Park  ,5.6,,0.92,0.39,0.0,0.12,1.43
143,Twisted Metal: Black,PS2,2001,Racing,Sony Computer Entertainment  ,Incognito Inc.  ,8.9,,1.19,0.17,,0.05,1.41
144,NASCAR 2005: Chase for the Cup,PS2,2004,Racing,EA Sports  ,EA Tiburon  ,,,0.69,0.54,,0.18,1.41
145,Need for Speed: Undercover,PS2,2008,Racing,Electronic Arts  ,EA Vancouver  ,,,0.38,0.08,0.03,0.93,1.4
146,Gran Turismo 4 Prologue,PS2,2004,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,,,,0.47,0.77,0.17,1.41
147,Colin McRae Rally 3,PS2,2003,Racing,Codemasters  ,Codemasters  ,,,0.03,1.05,0.02,0.3,1.4
148,Ridge Racer 7,PS3,2006,Racing,Namco Bandai  ,Namco Bandai  ,,,0.24,0.7,0.16,0.26,1.37
149,Need for Speed: The Run,X360,2011,Racing,Electronic Arts  ,EA Black Box  ,5.5,,0.63,0.57,0.0,0.16,1.37
150,Sonic & All-Stars Racing Transformed,All,2012,Racing,Sega  ,Sumo Digital  ,,,,,,,
151,Burnout Paradise,X360,2008,Racing,Electronic Arts  ,Criterion  ,8.9,,0.63,0.57,0.01,0.14,1.35
152,Kirby Air Ride,GC,2003,Racing,Nintendo  ,HAL Laboratory  ,6.4,,1.01,0.11,0.45,0.04,1.62
153,The Simpsons: Hit & Run,XB,2003,Racing,VU Games  ,Radical Entertainment  ,,,0.7,0.58,,0.07,1.35
154,Test Drive,PS2,2002,Racing,Atari  ,Pitbull Syndicate  ,,,0.95,0.21,0.01,0.18,1.34
155,F1 2010,PS3,2010,Racing,Codemasters  ,Codemasters Birmingham  ,8.0,,0.25,0.75,0.08,0.26,1.34
156,Need for Speed Carbon,PS2,2006,Racing,Electronic Arts  ,EA Black Box  ,7.7,,1.22,0.05,0.05,0.01,1.34
157,Corvette,PS2,2004,Racing,Global Star Software  ,Steel Monkeys  ,,,0.65,0.51,,0.17,1.33
158,Need for Speed Underground Rivals,PSP,2005,Racing,Electronic Arts  ,Team Fusion  ,7.6,,0.69,0.38,0.02,0.24,1.32
159,TOCA 2 Touring Car Championship,PS,1999,Racing,Codemasters  ,Codemasters  ,,,0.03,1.16,0.02,0.11,1.32
160,TNN Motor Sports Hardcore 4x4,PS,1996,Racing,ASC Games  ,Gremlin Interactive  ,,,0.73,0.5,,0.09,1.31
161,IHRA Drag Racing 2,PS2,2002,Racing,Bethesda Softworks  ,Bethesda Softworks  ,,,0.64,0.5,,0.17,1.31
162,Burnout 3: Takedown,XB,2004,Racing,Electronic Arts  ,Criterion Games  ,9.3,,0.84,0.43,,0.04,1.31
163,Test Drive 5,PS,1998,Racing,Accolade  ,Pitbull Syndicate  ,,,1.05,0.2,,0.05,1.3
164,Midnight Club 3: DUB Edition (America weekly sales),PS2,2005,Racing,Rockstar Games  ,Rockstar San Diego  ,,,1.22,0.05,,0.01,1.29
165,Project CARS,PS4,2015,Racing,Bandai Namco Games  ,Slightly Mad Studios  ,,,0.29,0.76,0.04,0.19,1.28
166,Need for Speed Carbon,Wii,2006,Racing,Electronic Arts  ,EA Black Box  ,6.4,,0.45,0.66,0.02,0.15,1.28
167,Twisted Metal 4,PS,1999,Racing,989 Studios  ,989 Studios  ,6.7,,1.07,0.16,,0.04,1.28
168,Road Rash,PS,1995,Racing,Electronic Arts  ,Advanced Technology Group  ,,,0.71,0.48,,0.08,1.27
169,Mario Kart Live: Home Circuit,NS,2020,Racing,Nintendo  ,Velan Studios  ,,,,,,,
170,Need for Speed Rivals,PS3,2013,Racing,Electronic Arts  ,Ghost Games  ,,,0.33,0.69,0.05,0.19,1.27
171,Need for Speed: Most Wanted,X360,2005,Racing,Electronic Arts  ,Electronic Arts  ,8.4,,1.0,0.13,0.02,0.1,1.25
172,Cars 2,DS,2011,Racing,Disney Interactive Studios  ,Avalanche Software  ,6.5,,0.68,0.41,0.04,0.12,1.25
173,Road Rash 3D,PS,1998,Racing,Electronic Arts  ,Electronic Arts  ,,,1.05,0.16,,0.04,1.25
174,Ridge Racer V,PS2,2000,Racing,Namco  ,Namco  ,,,0.24,0.19,0.75,0.06,1.24
175,Need for Speed Carbon,PS3,2006,Racing,Electronic Arts  ,EA Black Box  ,7.8,,0.49,0.51,0.03,0.2,1.24
176,Driv3r,PS2,2004,Racing,Atari  ,Reflections Interactive  ,,,0.6,0.47,,0.16,1.23
177,Vigilante 8,PS,1998,Racing,Activision  ,"Luxoflux, Inc.  ",,,0.68,0.47,,0.08,1.23
178,NASCAR Thunder 2003,PS2,2002,Racing,EA Sports  ,EA Tiburon  ,,,0.6,0.46,,0.16,1.22
179,Cars,PS2,2006,Racing,THQ  ,Rainbow Studios  ,,,1.01,0.04,,0.16,1.21
180,Need for Speed Underground,GC,2003,Racing,Electronic Arts  ,EA Black Box  ,,,0.69,0.48,0.01,0.03,1.21
181,Cars,PSP,2006,Racing,THQ  ,Locomotive Games  ,7.4,,0.72,0.28,,0.2,1.21
182,Test Drive 4,PS,1997,Racing,Accolade  ,Pitbull Syndicate  ,,,0.67,0.46,,0.08,1.21
183,ATV Offroad Fury 3,PS2,2004,Racing,Sony Computer Entertainment  ,Climax Group  ,7.5,,1.0,0.04,,0.16,1.2
184,F1 2011,PS3,2011,Racing,Codemasters  ,Codemasters Birmingham  ,8.4,,0.12,0.75,0.11,0.23,1.2
185,The Simpsons: Road Rage,GBA,2003,Racing,THQ  ,Altron  ,,,0.86,0.32,,0.02,1.19
186,The Dukes of Hazzard: Racing for Home,PS,1999,Racing,SouthPeak Interactive  ,Sinister Games  ,,,0.99,0.16,,0.04,1.19
187,Pole Position,2600,1983,Racing,Atari  ,Atari  ,,,1.1,0.07,,0.01,1.18
188,Rage Racer,PS,1997,Racing,Namco  ,Namco  ,,,0.16,0.11,0.83,0.08,1.17
189,Destruction Derby 2,PS,1996,Racing,Sony Computer Entertainment  ,Reflections Interactive  ,,,0.65,0.44,,0.08,1.17
190,Midnight Club 3: DUB Edition Remix,PS2,2006,Racing,Rockstar Games  ,Rockstar San Diego  ,,,0.97,0.04,,0.16,1.16
191,NASCAR Thunder 2002,PS2,2001,Racing,EA Sports  ,EA Tiburon  ,,,0.57,0.44,,0.15,1.16
192,Sega Rally Championship,SAT,1995,Racing,Sega  ,Sega-AM3  ,,,0.21,0.16,0.77,0.02,1.16
193,Test Drive: Off Road,PS,1997,Racing,Accolade  ,Motivetime  ,,,0.65,0.44,,0.08,1.16
194,Super R.C. Pro-Am,GB,1991,Racing,Nintendo  ,Rare Ltd.  ,,,0.58,0.37,0.15,0.04,1.14
195,Need for Speed Underground 2,GC,2004,Racing,Electronic Arts  ,EA Black Box  ,,,0.7,0.39,0.01,0.03,1.14
196,Cars,GBA,2006,Racing,THQ  ,Helixe  ,4.5,,0.81,0.3,,0.02,1.13
197,ModNation Racers,PS3,2010,Racing,Sony Computer Entertainment  ,United Front Games  ,8.1,,0.5,0.4,0.06,0.16,1.13
198,Supercar Street Challenge,PS2,2001,Racing,Activision  ,EXAKT Entertainment  ,,,0.55,0.43,,0.14,1.12
199,Need for Speed: Most Wanted (2012),PSV,2012,Racing,Electronic Arts  ,Criterion Games  ,,,0.33,0.53,0.01,0.25,1.12
200,Sonic Riders,PS2,2006,Racing,Sega  ,Sonic Team  ,,,0.42,0.02,,0.07,0.5
201,Need for Speed: ProStreet,Wii,2007,Racing,Electronic Arts  ,EA Black Box  ,,,0.53,0.45,,0.12,1.1
202,F-Zero X,N64,1998,Racing,Nintendo  ,Nintendo EAD  ,8.5,,0.45,0.33,0.29,0.03,1.1
203,Sonic Free Riders,X360,2010,Racing,Sega  ,O-TWO inc.  ,4.9,,0.75,0.25,,0.1,1.1
204,GRID,PS3,2008,Racing,Codemasters  ,Codemasters  ,8.6,,0.31,0.57,0.03,0.19,1.1
205,NASCAR Thunder 2004,PS2,2003,Racing,EA Sports  ,EA Tiburon  ,,,0.53,0.41,,0.14,1.08
206,Sonic & Sega All-Stars Racing,All,2010,Racing,Sega  ,Sumo Digital  ,,,,,,,
207,Ridge Racer Revolution,PS,1996,Racing,Namco  ,Namco  ,,,0.17,0.12,0.71,0.07,1.07
208,Hot Wheels Turbo Racing,PS,1999,Racing,Electronic Arts  ,Stormfront Studios  ,,,0.59,0.4,,0.07,1.07
209,Freekstyle,PS2,2002,Racing,EA Sports BIG   ,Page 44 Studios  ,,,0.52,0.41,,0.14,1.06
210,DiRT 3,PS3,2011,Racing,Codemasters  ,Codemasters  ,9.0,,0.27,0.58,0.01,0.2,1.06
211,Seek and Destroy,PS2,2002,Racing,Conspiracy Entertainment  ,Barnhouse Effect  ,5.6,,0.52,0.4,,0.14,1.06
212,DiRT,PS3,2007,Racing,Codemasters  ,Codemasters  ,8.3,,0.16,0.66,,0.23,1.05
213,F-Zero: Maximum Velocity,GBA,2001,Racing,Nintendo  ,"Nd Cube Co., Ltd.  ",8.7,,0.39,0.16,0.37,0.12,1.04
214,The Simpsons: Road Rage,XB,2001,Racing,Electronic Arts  ,Radical Entertainment  ,,,0.78,0.26,,0.01,1.05
215,Forza Motorsport,XB,2005,Racing,Microsoft Game Studios  ,Turn 10 Studios  ,9.2,,0.52,0.51,,0.02,1.05
216,Sonic & SEGA All-Stars Racing,DS,2010,Racing,Sega  ,Sumo Digital  ,8.3,,0.43,0.51,,0.11,1.05
217,ATV: Quad Power Racing,PS,2000,Racing,Acclaim Entertainment  ,Climax Group  ,,,0.58,0.39,,0.07,1.04
218,Jeremy McGrath Supercross 98,PS,1998,Racing,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.91,0.1,,0.03,1.04
219,WipEout Pure,PSP,2005,Racing,Sony Computer Entertainment  ,Studio Liverpool  ,9.1,,0.47,0.34,,0.23,1.04
220,Need for Speed: Most Wanted,XB,2005,Racing,Electronic Arts  ,EA Canada  ,,,0.53,0.46,,0.05,1.04
