Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
369,Pokémon Conquest,DS,2012,Role-Playing,Nintendo  ,Tecmo Koei Games  ,,,0.56,0.05,0.37,0.05,1.02
370,Breath of Fire III,PS,1998,Role-Playing,Capcom  ,Capcom  ,7.6,,0.29,0.19,0.46,0.07,1.0
371,Age of Conan: Hyborian Adventures,PC,2008,Role-Playing,Eidos Interactive  ,Funcom  ,7.9,,,0.0,,0.0,0.0
372,Atelier Ryza,Series,2019,Role-Playing,Koei Tecmo  ,Gust  ,,,,,,,
373,Baldur's Gate: Dark Alliance,All,2001,Role-Playing,Black Isle Studios  ,Snowblind Studios  ,,,,,,,
374,Biomutant,All,2021,Role-Playing,THQ Nordic  ,Experiment 101  ,,,,,,,
375,Code Vein,All,2019,Role-Playing,Bandai Namco Entertainment  ,Bandai Namco Studios  ,,,,,,,
376,Code Vein,Series,2019,Role-Playing,Bandai Namco Entertainment  ,Bandai Namco Studios  ,,,,,,,
377,Demon's Souls,PS3,2009,Role-Playing,Atlus  ,From Software  ,9.1,9.5,0.97,0.34,0.35,0.17,1.83
378,Divinity: Original Sin 2,PC,2016,Role-Playing,Larian Studios  ,Larian Studios  ,,,,,,,
379,Dragon's Crown,All,2013,Role-Playing,Atlus  ,Vanillaware  ,,,,,,,
380,Final Fantasy Tactics: The War of the Lions,PSP,2007,Role-Playing,Square Enix  ,Square Enix  ,8.9,,0.45,0.24,0.3,0.16,1.16
381,Final Fantasy Type-0 HD,PS4,2015,Role-Playing,Square Enix  ,Square Enix  ,,,0.4,0.33,0.16,0.15,1.04
382,GreedFall,All,2019,Role-Playing,Focus Home Interactive  ,Spiders  ,,,,,,,
383,Hades,All,2020,Role-Playing,Supergiant Games  ,Supergiant Games  ,,,,,,,
384,Legend of Mana,PS,2000,Role-Playing,Square  ,SquareSoft  ,7.8,,0.18,0.13,0.73,0.07,1.11
385,Monster Hunter Stories 2: Wings of Ruin,All,2021,Role-Playing,Capcom  ,Capcom  ,,,,,,,
386,Moonlighter,All,2018,Role-Playing,11 bit studios  ,Digital Sun  ,,,,,,,
387,NieR Replicant ver.1.22474487139...,All,N/A,Role-Playing,Unknown  ,Toylogic  ,,,,,,,
388,Outward,All,2019,Role-Playing,Deep Silver  ,Nine Dots Studio  ,,,,,,,
389,Salt and Sanctuary,All,2016,Role-Playing,Ska Studios  ,Ska Studios  ,,,,,,,
390,Star Wars Galaxies: An Empire Divided,PC,2003,Role-Playing,LucasArts  ,Sony Online Entertainment  ,,,,0.0,,0.0,0.0
391,The Lord of the Rings: The Third Age,All,2004,Role-Playing,Electronic Arts  ,EA Redwood Shores  ,,,,,,,
392,The Witcher,PC,2007,Role-Playing,Atari  ,CD Projekt Red Studio  ,7.9,,,0.05,,0.01,0.06
393,Toukiden,Series,2014,Role-Playing,Tecmo Koei  ,Omega Force  ,,,,,,,
394,Transistor,All,2014,Role-Playing,Supergiant Games  ,Supergiant Games  ,,,,,,,
395,Trials of Mana,All,2020,Role-Playing,Square Enix  ,Square Enix  ,,,,,,,
