Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1840,Flight Unlimited,PC,N/A,Simulation,Unknown  ,Looking Glass Studios  ,,,,,,,
1841,Flight Unlimited II,PC,1997,Simulation,Eidos Interactive  ,Looking Glass Studios  ,,,,,,,
1842,Flight Unlimited III,PC,1999,Simulation,Electronic Arts  ,Looking Glass Studios  ,,,,,,,
1843,Flotilla,XBL,2010,Simulation,Microsoft  ,Blendo Games  ,,,,,,,
1844,flOw,PSP,2008,Simulation,Sony Computer Entertainment  ,SuperVillain Studios  ,,,,,,,
1845,flOw,PSN,2007,Simulation,Sony Computer Entertainment  ,thatgamecompany  ,7.4,,,,,,
1846,flOw,PS4,2013,Simulation,Sony Computer Entertainment  ,SuperVillain Studios  ,,,,,,,
1847,Fly! II,PC,2001,Simulation,Take-Two Interactive  ,Terminal Reality  ,,,,,,,
1848,Flying Nightmares,3DO,1994,Simulation,Domark Software  ,Domark  ,,,,,,,
1849,Football Manager 2015,And,2020,Simulation,Sega  ,Sports Interactive  ,,,,,,,
1850,Football Manager 2015,OSX,2014,Simulation,Sega  ,Sports Interactive  ,,,,,,,
1851,Football Manager 2015,Linux,2014,Simulation,Sega  ,Sports Interactive  ,,,,,,,
1852,FreeSpace 2,PC,1999,Simulation,Interplay  ,Volition Inc.  ,,,,,,,
1853,FrontierVille (Facebook),PC,2010,Simulation,Zynga  ,Zynga  ,,,,,,,
1854,FS Falcon 2004,PC,2004,Simulation,IPC Software  ,Lago  ,,,,,,,
1855,Fukoumori: Moririi no Unhappy Project,DS,2007,Simulation,Namco Bandai  ,Bandai Namco Games  ,,,,,,,
1856,Funky Barn It's Farming!,WiiU,2012,Simulation,505 Games  ,Tantalus Interactive  ,5.0,,,,,,
1857,Future Cop L.A.P.D.,PC,1998,Simulation,Electronic Arts  ,Electronic Arts  ,,,,,,,
1858,Future Cop: L.A.P.D.,PSN,2009,Simulation,Electronic Arts  ,Electronic Arts  ,,,,,,,
1859,G-LOC Air Battle,MS,1991,Simulation,Sega  ,Sega-AM2  ,,,,,,,
1860,G-Loc Air Battle,GEN,1993,Simulation,Sega  ,Sega-AM2  ,,,,,,,
1861,G-LOC Air Battle,GG,1991,Simulation,Sega  ,Sega-AM2  ,,,,,,,
1862,Gakkou o Tsukurou!!,PSN,2008,Simulation,Marvelous Interactive  ,Refine Textile  ,,,,,,,
1863,Gakkou o Tsukurou!!,PS,1997,Simulation,Victor Interactive  ,Refine Textile  ,,,,,,,
1864,Gakkou o Tsukurou!! 2,PS,1998,Simulation,Victor Interactive  ,Groove Box Japan  ,,,,,,,
