Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
160,Call of Duty: Ghosts,XOne,2013,Shooter,Activision  ,Infinity Ward  ,7.5,,1.92,0.86,,0.28,3.07
161,Borderlands 2,X360,2013,Shooter,2K Games  ,Gearbox Software  ,,,1.89,0.88,0.04,0.26,3.06
162,BioShock 2,All,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
163,Crysis,PC,2007,Shooter,Electronic Arts  ,Crytek  ,9.2,8.5,,0.69,,0.02,0.71
164,Crysis 2,All,2011,Shooter,Electronic Arts  ,Crytek  ,,,,,,,
165,Enter the Gungeon,All,2016,Shooter,Devolver Digital  ,Dodge Roll  ,,,,,,,
166,Gears of War 3,X360,2011,Shooter,Microsoft Studios  ,Epic Games  ,9.1,,4.05,1.59,0.07,0.5,6.22
167,Halo 3: ODST,X360,2009,Shooter,Microsoft Game Studios  ,Bungie  ,8.7,,4.34,1.34,0.06,0.61,6.35
168,Left 4 Dead,X360,2008,Shooter,Valve Corporation  ,Certain Affinity / Valve Software  ,8.7,9.0,2.66,0.49,0.05,0.31,3.52
169,Left 4 Dead 2,X360,2009,Shooter,Electronic Arts  ,Certain Affinity / Valve Software  ,9.0,,2.67,0.88,0.05,0.38,3.97
170,World War Z,All,2019,Shooter,Mad Dog Games  ,Saber Interactive  ,,,,,,,
171,Star Fox,SNES,1993,Shooter,Nintendo  ,Argonaut Games  ,,,1.61,0.51,0.8,0.07,2.99
172,Far Cry 3,X360,2012,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,1.38,1.33,0.02,0.25,2.98
173,Battlefield: Bad Company 2,PS3,2010,Shooter,Electronic Arts  ,EA Digital Illusions CE  ,8.9,8.8,1.33,1.11,0.08,0.44,2.96
174,SOCOM II: U.S. Navy SEALs,PS2,2003,Shooter,Sony Computer Entertainment  ,Zipper Interactive  ,,,2.22,0.51,0.06,0.15,2.94
175,Doom (2016),PS4,2016,Shooter,Bethesda Softworks  ,id Software  ,,,0.93,1.48,0.04,0.46,2.92
176,Counter-Strike: Condition Zero,PC,2004,Shooter,Sierra Entertainment  ,Turtle Rock Studios  ,6.8,,,0.0,,0.0,0.0
177,Far Cry 2,All,2008,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
178,Call of Duty: Finest Hour,PS2,2004,Shooter,Activision  ,Spark Unlimited  ,,,1.51,1.12,0.01,0.24,2.89
179,Syphon Filter,PS,1999,Shooter,989 Studios  ,Eidetic  ,9.2,,2.03,0.72,0.02,0.11,2.88
180,Superhot,Series,2016,Shooter,SUPERHOT Team  ,SUPERHOT Team  ,,,,,,,
181,Metroid Prime,GC,2002,Shooter,Nintendo  ,Retro Studios  ,9.6,9.5,1.96,0.67,0.1,0.09,2.82
182,BioShock,X360,2007,Shooter,2K Games  ,2K Australia / 2K Boston  ,9.6,9.5,1.65,0.85,0.05,0.28,2.83
183,Medal of Honor,PS3,2010,Shooter,Electronic Arts  ,EA Los Angeles  ,7.0,,1.28,1.04,0.07,0.43,2.82
184,Kane & Lynch,Series,2007,Shooter,Eidos Interactive  ,IO Interactive  ,,,,,,,
185,Killzone 3,PS3,2011,Shooter,Sony Computer Entertainment  ,Guerrilla Games  ,8.2,,1.46,0.87,0.09,0.38,2.81
186,Missile Command,2600,1981,Shooter,Atari  ,Atari  ,,,2.56,0.17,,0.03,2.76
187,Battlefield 3,PC,2011,Shooter,Electronic Arts  ,Dice  ,8.9,,0.89,1.44,,0.43,2.76
188,Overwatch,XOne,2016,Shooter,Blizzard Entertainment  ,Blizzard Entertainment  ,8.7,,1.63,0.84,,0.25,2.72
189,Tom Clancy's Rainbow Six: Siege,XOne,2015,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,1.62,0.84,,0.25,2.71
