Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
68,Persona 4: Dancing All Night,PSV,2015,Music,Atlus  ,Dingo Inc.  ,,,0.12,0.04,0.16,0.05,0.38
69,Guitar Hero Live,PS3,2015,Music,Activision  ,FreeStyleGames  ,,,0.16,0.16,,0.06,0.38
70,Just Dance 2016,X360,2015,Music,Ubisoft  ,Ubisoft Paris  ,,,0.26,0.06,,0.04,0.36
71,Just Dance 2017,XOne,2016,Music,Ubisoft  ,Ubisoft Paris  ,,,0.25,0.05,,0.03,0.34
72,Guitar Hero Live,X360,2015,Music,Activision  ,FreeStyleGames  ,,,0.2,0.11,,0.03,0.34
73,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,3DS,2014,Music,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.33,,0.33
74,Audiosurf 2,PC,N/A,Music,Unknown  ,Dylan Fitterer  ,,,,,,,
75,Hatsune Miku: Project Diva F 2nd,PSV,2014,Music,Sega  ,Sega  ,,,0.08,0.05,0.16,0.04,0.32
76,Rhythm Tengoku,GBA,2006,Music,Nintendo  ,Nintendo SPD Group No.1  ,,,,,0.3,0.01,0.3
77,Just Dance 2018,PS4,2017,Music,Ubisoft  ,Ubisoft Paris  ,,,0.1,0.15,,0.05,0.3
78,Just Dance 2017,NS,2017,Music,Ubisoft  ,Ubisoft Paris  ,6.5,,0.07,0.2,,0.02,0.29
79,Just Dance Wii 2,Wii,2012,Music,Nintendo  ,Ubisoft  ,,,,,0.29,,0.29
80,Next Hatsune Miku: Project Diva,PS3,2013,Music,Sega  ,Sega  ,,,0.08,,0.19,0.02,0.28
81,Just Dance 2015,PS3,2014,Music,Ubisoft  ,Ubisoft Paris  ,,,0.15,0.08,,0.05,0.28
82,Just Dance 2017,X360,2016,Music,Ubisoft  ,Ubisoft Paris  ,,,0.19,0.07,,0.03,0.28
83,Guitar Hero Live,WiiU,2015,Music,Activision  ,FreeStyleGames  ,,,0.18,0.06,,0.03,0.27
84,Hatsune Miku: Project Diva F 2nd,PS3,2014,Music,Sega  ,Sega  ,,,0.1,0.03,0.1,0.03,0.27
85,Guitar Hero: Van Halen,All,2009,Music,Activision  ,Underground Development  ,,,,,,,
86,We Sing Pop!,Wii,2012,Music,Nordic Games  ,Le Cortex  ,,,0.05,0.18,,0.02,0.25
87,Just Dance 2019,Wii,2018,Music,Ubisoft  ,Ubisoft Paris  ,,,0.1,0.12,,0.02,0.24
88,Hatsune Miku -Project DIVA- f,PSV,2014,Music,Sega  ,Sega  ,,,,,0.23,,0.23
89,Hatsune Miku: Project Mirai 2,3DS,2015,Music,Sega  ,Sega  ,,,,,0.23,,0.23
90,SingStar Celebration,PS4,2017,Music,Sony Interactive Entertainment  ,SIE London Studio  ,,,0.04,0.15,,0.03,0.23
91,Just Dance 2016,PS3,2015,Music,Ubisoft  ,Ubisoft Paris  ,,,0.12,0.06,,0.04,0.22
92,Just Dance 2018,XOne,2017,Music,Ubisoft  ,Ubisoft Paris  ,,,0.15,0.04,,0.02,0.21
93,Just Dance: Greatest Hits,Wii,2012,Music,Ubisoft  ,Ubisoft Paris  ,,,0.14,0.04,,0.02,0.2
94,Taiko no Tatsujin: Wii U Version!,WiiU,2013,Music,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.19,,0.19
95,Singstar: Ultimate Party,PS4,2014,Music,Sony Computer Entertainment  ,London Studios  ,,,,0.16,,0.03,0.19
96,Fantasia: Music Evolved,XOne,2014,Music,Disney Interactive Studios  ,Harmonix Music Systems  ,,,0.14,0.03,,0.02,0.19
97,Daigasso! Band Brothers P,3DS,2013,Music,Nintendo  ,Nintendo  ,,,,,0.19,,0.19
98,Hatsune Miku: Project Diva X,PSV,2016,Music,Sega  ,Sega  ,,,0.05,,0.12,0.02,0.18
99,Zumba Fitness Rush,X360,2012,Music,Majesco Entertainment  ,Majesco Entertainment  ,,,0.0,0.16,,0.02,0.18
100,Country Dance: All Stars,X360,2012,Music,GameMill Entertainment  ,GameMill Entertainment  ,,,0.16,,,0.02,0.18
101,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,PSP,2012,Music,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.17,,0.17
102,Just Dance 2019,PS4,2018,Music,Ubisoft  ,Ubisoft Paris  ,,,0.11,0.03,,0.03,0.17
103,Just Dance 2018,WiiU,2017,Music,Ubisoft  ,Ubisoft Paris  ,,,0.07,0.09,,0.01,0.17
104,Theatrhythm Dragon Quest,3DS,2015,Music,Square Enix  ,Square Enix  ,,,,,0.16,,0.16
105,Just Dance: Disney Party,X360,2012,Music,Ubisoft  ,Land Ho!  ,,,0.13,0.02,,0.02,0.16
106,Just Dance 2019,XOne,2018,Music,Ubisoft  ,Ubisoft Paris  ,,,0.13,0.01,,0.02,0.15
107,Before the Echo,PC,N/A,Music,Unknown  ,Iridium Studios  ,,,,,,,
108,Hatsune Miku: Project Diva MegaMix,NS,2020,Music,Sega  ,Sega  ,,,,,,,
109,Symphony,PC,N/A,Music,Unknown  ,Empty Clip Studios  ,,,,,,,
110,Just Dance: Disney Party,Wii,2012,Music,Ubisoft  ,Land Ho!  ,,,0.03,0.11,,0.01,0.14
111,Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,2016,Music,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.14,,0.14
112,Rocksmith 2014 Edition Remastered,PS4,2016,Music,Ubisoft  ,Ubisoft  ,,,0.11,,,0.03,0.14
113,Lips: I Love The 80s,X360,2010,Music,Microsoft Game Studios  ,iNiS  ,,,,0.12,,0.02,0.14
114,Hatsune Miku: Project Diva X,PS4,2016,Music,Sega  ,Sega  ,,,0.08,,0.04,0.02,0.13
115,Just Dance 2017,PS3,2016,Music,Ubisoft  ,Ubisoft Paris  ,,,0.05,0.06,,0.02,0.13
116,Rocksmith 2014 Edition Remastered,XOne,2016,Music,Ubisoft  ,Ubisoft  ,,,0.12,,,0.01,0.13
117,Persona Dancing: Endless Night Collection,PS4,2018,Music,Atlus  ,Atlus  ,,,0.07,,0.04,0.02,0.13
118,Everybody Dance,PS3,2011,Music,Sony Computer Entertainment  ,SCEE London Studio  ,6.5,,0.11,,,0.02,0.13
119,PriPara Mezase! Idol Grand Prix No.1!,3DS,2015,Music,Takara Tomy   ,Takara Tomy  ,,,,,0.13,,0.13
120,The Voice,WiiU,2014,Music,Activision  ,Zoe Mode  ,,,0.11,0.0,,0.01,0.12
121,Love Live! School Idol Paradise,PSV,2014,Music,Kadokawa Games  ,Dingo Inc.  ,,,,,0.12,,0.12
122,Rush Bros.,PC,2013,Music,Digital Tribe Games  ,XYLA Entertainment  ,,,,,,,
123,Uta no * Prince-Sama: All Star,PSP,2013,Music,Broccoli  ,Nippon Ichi Software  ,,,,,0.12,,0.12
124,Intralism,PC,2016,Music,KHB-Soft  ,KHB-Soft  ,,,,,,,
125,Taiko no Tatsujin: V Version,PSV,2015,Music,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.11,,0.11
126,The Voice,X360,2014,Music,Activision  ,Zoe Mode  ,,,0.1,,,0.01,0.11
127,Just Dance 2019,WiiU,2018,Music,Ubisoft  ,Ubisoft Paris  ,,,0.06,0.03,,0.01,0.1
128,Just Dance 2018,X360,2017,Music,Ubisoft  ,Ubisoft Paris  ,,,0.06,0.03,,0.01,0.1
129,Fantasia: Music Evolved,X360,2014,Music,Disney Interactive Studios  ,Harmonix Music Systems  ,,,0.08,0.01,,0.01,0.1
130,Let's Sing 2016,PS4,2015,Music,Ravenscourt  ,Voxler  ,,,0.08,,,0.02,0.1
131,Taiko no Tatsujin: Drum Session!,PS4,2017,Music,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.09,,0.09
132,Singstar: Ultimate Party,PS3,2014,Music,Sony Computer Entertainment Europe  ,London Studios  ,,,,0.08,,0.01,0.09
133,Uta no?Prince-sama? MUSIC 2,PSP,2013,Music,Broccoli  ,Nippon Ichi Software  ,,,,,0.09,,0.09
134,Just Dance: Disney Party 2,WiiU,2015,Music,Ubisoft  ,Ubisoft San Francisco  ,,,0.07,0.01,,0.01,0.09
135,Just Dance: Disney Party 2,XOne,2015,Music,Ubisoft  ,Ubisoft San Francisco  ,,,0.06,0.01,,0.01,0.08
136,IA/VT Colorful,PSV,2015,Music,Marvelous Entertainment  ,Marvelous  ,,,,,0.08,,0.08
137,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,WiiU,2015,Music,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.08,,0.08
138,Just Dance: Disney Party 2,X360,2015,Music,Ubisoft  ,Ubisoft San Francisco  ,,,0.06,0.01,,0.01,0.07
139,Just Dance 2019,X360,2018,Music,Ubisoft  ,Ubisoft Paris  ,,,0.05,0.01,,0.01,0.07
140,Just Dance 2018,PS3,2017,Music,Ubisoft  ,Ubisoft Paris  ,,,0.02,0.03,,0.01,0.07
141,Miracle Girls Festival,PSV,2015,Music,Sega  ,Sega  ,,,,,0.07,,0.07
142,Zumba Fitness Core,Wii,2012,Music,Majesco Entertainment  ,Zoe Mode  ,,,,0.06,,0.0,0.07
143,The Voice,PS3,2014,Music,Activision  ,Zoe Mode  ,,,0.06,,,0.01,0.07
144,Persona 5: Dancing in Starlight,PS4,2018,Music,Atlus  ,Atlus  ,,,0.03,,0.03,0.01,0.06
145,Uta no Prince-Sama: Music 3,PSV,2016,Music,Broccoli  ,Nippon Ichi Software  ,,,,,0.06,,0.06
146,Pretty Cure All Stars Everyone Gather? Let's Dance!,Wii,2013,Music,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.05,,0.05
147,Zumba Fitness Core,X360,2012,Music,Majesco Entertainment  ,Zoe Mode  ,,,,0.05,,0.0,0.05
148,VOEZ,NS,2018,Music,PM Studios  ,Rayark Inc.  ,8.5,,0.01,,0.01,0.0,0.01
149,Just Sing,XOne,2016,Music,Ubisoft  ,Ubisoft  ,,,0.04,,,0.01,0.05
150,The Idolm@ster: Must Songs - Red Board / Blue Board,PSV,2015,Music,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.04,,0.04
151,YoKai Watch Dance: Just Dance Special Version,WiiU,2015,Music,Level 5  ,Level 5  ,,,,,0.04,,0.04
152,Just Sing,PS4,2016,Music,Ubisoft  ,Ubisoft  ,,,0.03,,,0.01,0.04
153,Persona 3: Dancing in Moonlight,PS4,2018,Music,Atlus  ,Atlus  ,,,0.02,,0.01,0.01,0.04
154,Let's Sing 2019,NS,2018,Music,Ravenscourt  ,Ravenscourt  ,,,,0.03,,0.0,0.03
155,K-On! After School Live!! HD Ver.,PS3,2012,Music,Sega  ,Sega  ,,,,,0.03,,0.03
