Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1,Worms,Series,1995,Strategy,Team17  ,Team17  ,,,,,,,
2,Civilization,Series,1991,Strategy,Microprose  ,Firaxis Games  ,,,,,,,
3,Total War,Series,2000,Strategy,Electronic Arts  ,Creative Assembly  ,,,,,,,
4,Age of Empires,Series,1997,Strategy,Microsoft  ,Ensemble Studios  ,,,,,,,
5,Command & Conquer,Series,1995,Strategy,Electronic Arts  ,Westwood Studios  ,,,,,,,
6,Yu-Gi-Oh!,Series,2002,Strategy,Konami  ,Konami  ,,,,,,,
7,StarCraft,Series,1998,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,,,,
8,WarCraft,Series,1994,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,,,,
9,Fire Emblem,Series,2003,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
10,Civilization VI,All,2016,Strategy,2K Games  ,Firaxis Games  ,,,,,,,
11,StarCraft,PC,1998,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,8.7,,0.0,0.04,,0.01,0.05
12,Nobunaga's Ambition,Series,1983,Strategy,KOEI  ,Koei  ,,,,,,,
13,RollerCoaster Tycoon 3,PC,2004,Strategy,Atari  ,Frontier Developments  ,8.3,,0.01,0.22,,0.02,0.26
14,The Settlers,Series,1993,Strategy,Blue Byte  ,Blue Byte  ,,,,,,,
15,Sid Meier's Civilization V,PC,2010,Strategy,2K Games  ,Firaxis Games  ,8.9,,1.0,0.53,,0.17,1.7
16,Romance of the Three Kingdoms,Series,1985,Strategy,KOEI  ,Koei  ,,,,,,,
17,"Warhammer 40,000: Dawn of War",Series,2004,Strategy,THQ  ,Relic Entertainment  ,,,,,,,
18,Pikmin,Series,2001,Strategy,Nintendo  ,Nintendo  ,,,,,,,
19,StarCraft II: Wings of Liberty,PC,2010,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,9.3,,2.6,1.7,,0.56,4.86
20,Age of Empires II: HD Edition,PC,2013,Strategy,Microsoft Studios  ,Hidden Path Entertainment  ,,,,,,,
21,Pokémon Stadium,N64,2000,Strategy,Nintendo  ,HAL Laboratory  ,7.5,,3.18,1.24,0.94,0.09,5.45
22,Warzone 2100,PS,1999,Strategy,Eidos Interactive  ,Pumpkin Studios  ,,,2.79,1.89,,0.33,5.01
23,Worms,All,1995,Strategy,Ocean Software  ,Team17  ,,,,,,,
24,This War of Mine,All,2014,Strategy,11 bit studios  ,11 bit studios  ,,,,,,,
25,This War of Mine,Series,2014,Strategy,11 bit studios  ,11 bit studios  ,,,,,,,
26,Warcraft III: Reign of Chaos,PC,2002,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,9.3,,0.03,0.1,,0.01,0.14
27,Company of Heroes,Series,2006,Strategy,THQ  ,Relic Entertainment  ,,,,,,,
28,"Warhammer 40,000: Dawn of War",PC,2004,Strategy,THQ  ,Relic  ,8.8,,0.01,0.04,,0.0,0.05
29,Zoo Tycoon,PC,2001,Strategy,Microsoft  ,Blue Fang Games  ,7.1,,,0.03,,0.0,0.03
30,Pokémon Trading Card Game,GB,2000,Strategy,Nintendo  ,Hudson Soft  ,8.3,,1.49,0.73,1.38,0.1,3.7
31,Commandos,Series,1998,Strategy,Eidos Interactive  ,Pyro Studios  ,,,,,,,
32,Civilization II,All,1996,Strategy,Microprose  ,MicroProse  ,,,,,,,
33,Command & Conquer,All,1995,Strategy,Virgin Interactive  ,Westwood Studios  ,,,,,,,
34,Sid Meier's Civilization IV,PC,2005,Strategy,2K Games  ,Firaxis Games  ,9.4,,0.02,0.12,,0.02,0.16
35,Warcraft II: Tides of Darkness,PC,1996,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,9.3,,1.7,2.27,,0.23,4.21
36,Pokémon Stadium 2,N64,2001,Strategy,Nintendo  ,HAL Laboratory  ,7.9,,1.02,0.36,1.13,0.23,2.73
37,Black & White,PC,2001,Strategy,Electronic Arts  ,Lionhead Studios  ,9.3,,,0.04,,0.0,0.04
38,Factorio,PC,2016,Strategy, Wube Software LTD.  , Wube Software LTD.  ,,,,,,,
39,Lords of the Realm II,All,1996,Strategy,Sierra Online   ,Impressions Games  ,,,,,,,
40,Warcraft III: The Frozen Throne,PC,2003,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,9.2,,0.58,0.87,,0.09,1.54
41,Command & Conquer: Tiberian Sun,PC,1999,Strategy,Westwood Studios  ,Westwood Studios  ,,,1.55,0.0,,,1.55
42,Theme Hospital,PC,1997,Strategy,Electronic Arts  ,Bullfrog Productions  ,5.5,,2.3,0.1,,,2.4
43,The Escapists,Series,2015,Strategy,Team17  ,Mouldy Toof Studios  ,,,,,,,
44,Age of Empires,PC,1997,Strategy,Microsoft  ,Ensemble Studios  ,,,0.01,,,0.0,0.01
45,Total War: WARHAMMER,PC,2016,Strategy,Sega  ,Creative Assembly  ,,,,0.21,,0.01,0.22
46,Sim Theme Park,PC,1999,Strategy,Electronic Arts  ,Bullfrog Productions  ,8.1,,2.04,0.04,,,2.08
47,Yu-Gi-Oh! The Eternal Duelist Soul,GBA,2002,Strategy,Konami  ,Konami Computer Entertainment Japan  ,,,1.64,0.36,,0.07,2.07
48,Pikmin 3 Deluxe,NS,2020,Strategy,Nintendo  ,Nintendo  ,,,,,,,
49,Plague Inc: Evolved,PC,2020,Strategy,Ndemic Creations  ,Ndemic Creations  ,,,,,,,
50,Age of Empires II: The Age of Kings,PC,1999,Strategy,Microsoft  ,Ensemble Studios  ,9.3,,0.01,0.08,,0.01,0.09
51,Age of Empires III,PC,2005,Strategy,Microsoft Game Studios  ,Ensemble Studios  ,8.3,,,0.33,,0.04,0.37
52,Command & Conquer: Red Alert,PC,1996,Strategy,Virgin Interactive  ,Westwood Studios  ,9.3,,1.37,1.34,,0.14,2.85
53,Crusader Kings,Series,2004,Strategy,Paradox Interactive   ,Paradox Development  ,,,,,,,
54,Mario + Rabbids: Kingdom Battle,NS,2017,Strategy,Ubisoft  ,Ubisoft Milan  ,8.3,,1.1,1.08,0.22,0.2,2.59
55,Stellaris,PC,2016,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,0.05,,0.0,0.05
56,The Escapists,All,2015,Strategy,Team17  ,Mouldy Toof Studios  ,,,,,,,
57,Planetary Annihilation,PC,2014,Strategy,Nordic Games  ,Uber Entertainment  ,,,,0.0,,0.0,0.0
58,Plants vs. Zombies,PC,2009,Strategy,PopCap Games  ,PopCap Games  ,9.0,,,0.04,,0.0,0.05
59,Yu-Gi-Oh! Duel Monsters,GB,1998,Strategy,Konami  ,Konami Computer Entertainment Shinjuku  ,,,,,1.61,0.01,1.61
60,Pikmin,GC,2001,Strategy,Nintendo  ,Nintendo EAD  ,8.1,,0.78,0.25,0.56,0.04,1.63
61,ShellShock Live,PC,N/A,Strategy,Unknown  ,kChamp Games  ,,,,,,,
62,Civilization,All,1991,Strategy,Microprose  ,MicroProse  ,,,,,,,
63,Heroes of Might and Magic,Series,1995,Strategy,New World Computing  ,New World Computing  ,,,,,,,
64,Railroad Tycoon II,PC,1998,Strategy,Gathering of Developers  ,PopTop Software  ,8.3,,,,,,
65,Stronghold,All,2001,Strategy,Take-Two Interactive  ,FireFly Studios  ,,,,,,,
66,Stronghold,PC,2001,Strategy,Gathering of Developers  ,FireFly Studios  ,,,,0.1,,0.01,0.11
67,LEGO Battles: Ninjago,DS,2011,Strategy,Warner Bros. Interactive  ,Hellbent Games  ,5.0,,1.03,0.33,,0.12,1.48
68,Anno 2070,PC,2011,Strategy,Ubisoft  ,Blue Byte Studio  ,8.7,,,1.14,,0.26,1.4
69,Frostpunk,PC,2018,Strategy,11 bit studios  ,11 bit studios  ,,,,,,,
70,Pocket Monsters Stadium,N64,1998,Strategy,Nintendo  ,HAL Laboratory  ,,,,,1.37,,1.37
71,Age of Mythology,PC,2002,Strategy,Microsoft Game Studios  ,Ensemble Studios  ,8.8,,0.02,0.06,,0.01,0.08
72,Hearts of Iron IV,PC,2016,Strategy,Paradox Interactive   ,Paradox Development  ,,,,0.09,,0.01,0.09
73,Imperivm,Series,2002,Strategy,Strategy First  ,Haemimont Games  ,,,,,,,
74,Command & Conquer: Red Alert 2,PC,2000,Strategy,Electronic Arts  ,Westwood Studios  ,8.9,,1.32,0.02,,,1.34
75,Homeworld,Series,1999,Strategy,Sierra Studios  ,Relic Entertainment  ,,,,,,,
76,LEGO Battles,DS,2009,Strategy,Warner Bros. Interactive  ,Hellbent Games  ,,,0.79,0.38,,0.12,1.29
77,Pikmin 3,WiiU,2013,Strategy,Nintendo  ,Nintendo EAD  ,8.7,,0.47,0.38,0.29,0.08,1.23
78,RollerCoaster Tycoon 2,PC,2002,Strategy,Atari  ,Chris Sawyer  ,7.3,,1.19,0.06,,,1.25
79,Endless,Series,2012,Strategy,Iceberg Interactive  ,Amplitude Studios  ,,,,,,,
80,Spore,PC,2008,Strategy,Electronic Arts  ,Maxis  ,7.0,7.0,0.03,1.06,,0.07,1.16
81,Total War: Rome II,PC,2013,Strategy,Sega  ,The Creative Assembly  ,8.0,,0.12,0.52,,0.05,0.69
82,Slay the Spire,PC,2019,Strategy,Mega Crit Games  ,Mega Crit Games  ,,,,,,,
83,Pikmin 2,GC,2004,Strategy,Nintendo  ,Nintendo EAD  ,9.1,,0.48,0.13,0.56,0.03,1.2
84,Plants vs. Zombies,DS,2011,Strategy,PopCap Games  ,PopCap Games  ,8.1,,0.9,0.13,,0.09,1.11
85,Orcs Must Die!,PC,2011,Strategy,Unknown  ,Robot Entertainment  ,8.5,,,,,,
86,StarCraft II: Heart of the Swarm,PC,2013,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,8.9,,0.85,0.68,,0.14,1.67
87,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,GB,1999,Strategy,Konami  ,Konami  ,,,,,1.1,0.0,1.1
88,Supreme Commander 2,PC,2010,Strategy,Square Enix  ,Gas Powered Games  ,7.5,,,0.15,,0.04,0.19
89,Command & Conquer 3: Tiberium Wars,All,2007,Strategy,Electronic Arts  ,EA Los Angeles  ,,,,,,,
90,Command & Conquer,PC,1995,Strategy,Virgin Interactive  ,Westwood Studios  ,,,,,,,
91,Crusader Kings II,PC,2012,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,0.0,,0.0,0.0
92,Crusader Kings III,PC,2020,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
93,Empire Earth,PC,2001,Strategy,Sierra Entertainment  ,Stainless Steel Studios  ,8.0,,,0.04,,0.0,0.05
94,Europa Universalis IV,PC,2014,Strategy,Paradox Interactive   ,Paradox Development  ,,,,0.0,,0.0,0.0
95,Gangsters,Series,1998,Strategy,Eidos Interactive  ,Hothouse Creations  ,,,,,,,
96,Halo Wars,X360,2009,Strategy,Microsoft Game Studios  ,Ensemble Studios  ,8.1,8.5,1.58,0.8,0.04,0.25,2.67
97,Imperivm III: The Great Battles of Rome,PC,2005,Strategy,Unknown  ,Haemimont Games  ,,,,,,,
98,StarCraft II: Legacy of the Void,PC,2015,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,0.04,,0.0,0.05
99,The Lord of the Rings: The Battle for Middle-Earth,PC,2004,Strategy,Electronic Arts  ,EA Los Angeles  ,,,0.01,0.06,,0.01,0.07
100,Total War: Three Kingdoms,PC,2019,Strategy,Sega  ,Creative Assembly  ,8.6,,,,,,
101,Zoo Tycoon DS,DS,2005,Strategy,THQ  ,Blue Fang Games  ,4.6,,0.86,0.03,0.01,0.07,0.98
102,Fire Emblem: The Blazing Blade,GBA,2003,Strategy,Nintendo  ,Intelligent Systems  ,8.8,,0.49,0.18,0.29,0.01,0.97
103,Total War: Warhammer II,PC,2017,Strategy,Sega  ,Creative Assembly  ,,,,0.04,,0.0,0.04
104,Kessen,PS2,2000,Strategy,Electronic Arts  ,Koei  ,,,0.27,0.21,0.41,0.07,0.95
105,Tom Clancy's EndWar,X360,2008,Strategy,Ubisoft  ,Ubisoft Shanghai  ,8.0,,0.58,0.24,0.01,0.09,0.91
106,Fire Emblem: The Sacred Stones,GBA,2005,Strategy,Nintendo  ,Intelligent Systems  ,8.4,,0.42,0.16,0.3,0.02,0.89
107,Pokémon Card GB2: GRdan Sanjou,GB,2001,Strategy,Nintendo  ,Hudson Soft  ,,,,,0.89,,0.89
108,Galactic Civilizations,Series,2003,Strategy,Strategy First  ,Stardock  ,,,,,,,
109,Metal Gear Ac!d,PSP,2005,Strategy,Konami  ,Konami  ,7.4,,0.32,0.26,0.12,0.17,0.87
110,Rise of Nations,PC,2003,Strategy,Microsoft Game Studios  ,Big Huge Games  ,8.8,,0.01,0.02,,0.0,0.04
111,Town of Salem,PC,N/A,Strategy,Unknown  ,BlankMediaGames  ,,,,,,,
112,Sid Meier's Civilization Revolution,X360,2008,Strategy,2K Games  ,Firaxis Games  ,8.4,,0.58,0.17,0.0,0.07,0.83
113,Empire: Total War,PC,2009,Strategy,Sega  ,The Creative Assembly  ,8.9,,0.01,0.98,,0.09,1.07
114,Battle of Giants: Dinosaurs,DS,2008,Strategy,Ubisoft  ,Ubisoft Quebec  ,,,0.37,0.35,,0.08,0.81
115,Imperialism,Series,1997,Strategy,Strategic Simulations  ,Frog City Software  ,,,,,,,
116,Super Robot Taisen α,PS,2000,Strategy,Banpresto  ,Banpresto  ,,,,,0.75,0.05,0.8
117,Invizimals,PSP,2010,Strategy,Sony Computer Entertainment  ,Novarama  ,6.6,,0.17,0.51,,0.11,0.79
118,Northgard,PC,N/A,Strategy,Unknown  ,Shiro Games  ,,,,,,,
119,Sid Meier's Civilization Revolution,PS3,2008,Strategy,2K Games  ,Firaxis Games  ,8.4,,0.49,0.19,0.01,0.09,0.78
120,Battle Stations,PS,1997,Strategy,Electronic Arts  ,Realtime Associates  ,,,0.43,0.29,,0.05,0.78
121,Fire Emblem: Monshou no Nazo,SNES,1994,Strategy,Nintendo  ,Intelligent Systems  ,,,,,0.7,,0.7
122,Age of Wonders 3,PC,2014,Strategy,Triumph Studios  ,Triumph Studios  ,,,,,,,
123,They Are Billions,PC,N/A,Strategy,Unknown  ,Numantian Games  ,,,,,,,
124,Homeworld Remastered Collection,PC,2015,Strategy,Gearbox Software  ,Gearbox Software  ,,,,0.01,,0.0,0.01
125,Full Spectrum Warrior,XB,2004,Strategy,THQ  ,Pandemic Studios  ,,,0.54,0.16,,0.03,0.73
126,XCOM: Enemy Unknown,PC,2012,Strategy,2K Games  ,Firaxis Games  ,9.0,,0.28,0.37,,0.07,0.72
127,SD Gundam G Generation,PS,1998,Strategy,Bandai  ,Bandai  ,,,,,0.67,0.05,0.72
128,Yu-Gi-Oh! The Falsebound Kingdom,GC,2003,Strategy,Konami  ,Konami  ,4.4,,0.49,0.13,0.07,0.02,0.71
129,DEFCON: Everybody Dies,PC,2007,Strategy,Encore  ,Introversion  ,8.2,,,,,,
130,Command & Conquer: Red Alert Retaliation,PS,1998,Strategy,Virgin Interactive  ,Westwood Studios  ,,,0.39,0.27,,0.05,0.7
131,Civil War General,Series,1996,Strategy,Sierra Online   ,Impressions Games  ,,,,,,,
132,Dungeon Keeper,PC,1997,Strategy,Electronic Arts  ,Bullfrog Productions  ,9.5,,,,,,
133,The Settlers III,PC,1998,Strategy,Blue Byte  ,Blue Byte  ,,,,,,,
134,Advance Wars,GBA,2001,Strategy,Nintendo  ,Intelligent Systems  ,9.4,,0.5,0.19,,0.01,0.7
135,Tom Clancy's EndWar,PS3,2008,Strategy,Ubisoft  ,Ubisoft Shanghai  ,,,0.33,0.22,0.01,0.11,0.67
136,Napoleon: Total War,PC,2010,Strategy,Sega  ,The Creative Assembly  ,8.5,,0.02,0.54,,0.11,0.67
137,Command & Conquer: Red Alert 3,PC,2008,Strategy,Electronic Arts  ,EA Los Angeles  ,8.2,,0.01,0.64,,0.02,0.66
138,Thrillville,PS2,2006,Strategy,LucasArts  ,Frontier Developments  ,,,0.55,0.02,,0.09,0.66
139,Advance Wars 2: Black Hole Rising,GBA,2003,Strategy,Nintendo  ,Intelligent Systems  ,8.8,,0.47,0.17,,0.01,0.65
140,Super Robot Taisen Impact,PS2,2002,Strategy,Banpresto  ,Banpresto  ,,,,,0.65,,0.65
141,New Play Control! Pikmin,Wii,2009,Strategy,Nintendo  ,Nintendo EAD  ,7.7,9.3,0.28,0.13,0.19,0.04,0.64
142,Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,PS2,2005,Strategy,Banpresto  ,Banpresto  ,,,,,0.59,,0.59
143,Rock of Ages,PC,2011,Strategy,Atlus  ,ACE Team  ,7.0,,,,,,
144,Sim Theme Park,PS,1999,Strategy,Electronic Arts  ,Climax Group  ,8.5,,0.35,0.24,,0.04,0.63
145,Nobunaga no Yabou: Haouden,SNES,1993,Strategy,KOEI  ,Koei  ,,,0.3,,0.32,,0.62
146,Battle of Giants: Dragons,DS,2009,Strategy,Ubisoft  ,Ubisoft Quebec  ,,,0.3,0.25,,0.06,0.62
147,Super Robot Taisen α Gaiden,PS,2001,Strategy,Banpresto  ,Banpresto  ,,,,,0.58,0.04,0.62
148,Advance Wars: Days of Ruin,DS,2008,Strategy,Nintendo  ,Intelligent Systems  ,8.4,,0.43,0.13,,0.05,0.61
149,New Play Control! Pikmin 2,Wii,2012,Strategy,Nintendo  ,Nintendo EAD  ,8.7,,0.11,0.13,0.34,0.02,0.61
150,KKND,PC,1997,Strategy,Melbourne House  ,Beam Software  ,,,,,,,
151,Shogun 2: Total War,PC,2011,Strategy,Sega  ,The Creative Assembly  ,9.0,,0.19,0.32,,0.08,0.6
152,The Settlers II,PC,1996,Strategy,Blue Byte  ,Blue Byte  ,,,,,,,
153,Dai-2-Ji Super Robot Taisen α,PS2,2003,Strategy,Banpresto  ,Banpresto  ,,,,,0.6,,0.6
154,Heroes of Might & Magic III - HD Edition,PC,N/A,Strategy,Unknown  ,DotEmu  ,,,,,,,
155,XCOM: Enemy Unknown,PS3,2012,Strategy,2K Games  ,Firaxis Games  ,9.1,,0.25,0.24,,0.1,0.59
156,Theme Park,PS,1995,Strategy,Electronic Arts  ,Bullfrog Productions  ,,,0.24,0.16,0.13,0.04,0.57
157,StarCraft II: Legacy of the Void,PC,2015,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,8.8,,0.23,0.3,,0.05,0.57
158,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,2000,Strategy,Bandai  ,Bandai  ,,,,,0.54,0.04,0.57
159,Anomaly: Warzone Earth,PC,2011,Strategy,Unknown  ,11 bit studios  ,7.9,,,,,,
160,SD Gundam G Generation Neo,PS2,2002,Strategy,Bandai  ,Bandai  ,,,,,0.57,,0.57
161,Defense Grid: The Awakening,PC,2008,Strategy,Hidden Path Entertainment  ,Hidden Path Entertainment  ,8.0,,,,,,
162,Yu-Gi-Oh! Reshef of Destruction,GBA,2004,Strategy,Konami  ,Konami  ,,,0.4,0.15,,0.01,0.56
163,Shin Super Robot Taisen,PS,1996,Strategy,Banpresto  ,Winky Soft  ,,,,,0.52,0.04,0.55
164,General,Series,1994,Strategy,Strategic Simulations  ,Strategic Simulations  ,,,,,,,
165,Medieval II: Total War,PC,2006,Strategy,Sega  ,The Creative Assembly  ,8.8,,,0.1,,0.01,0.11
166,SD Gundam G Generation Zero,PS,1999,Strategy,Bandai  ,Bandai  ,,,,,0.51,0.04,0.55
167,Door Kickers,PC,2013,Strategy,KillHouse Games  ,KillHouse Games  ,,,,,,,
168,Super Robot Taisen F Kanketsuhen,SAT,1998,Strategy,Banpresto  ,Banpresto  ,,,,,0.55,0.0,0.55
169,Mini Metro,PC,N/A,Strategy,Unknown  ,Dinosaur Polo Club  ,,,,,,,
170,Romance of the Three Kingdoms IV: Wall of Fire,SNES,1995,Strategy,KOEI  ,Koei / Inis  ,,,,,0.53,,0.53
171,Front Mission,SNES,1995,Strategy,Square  ,G-Craft  ,,,,,0.6,,0.6
172,Heroes of Newerth,PC,2010,Strategy,S2 Games  ,S2 Games  ,,,,,,,
173,Fire Emblem: Shadow Dragon,DS,2009,Strategy,Nintendo  ,Intelligent Systems  ,8.2,,0.29,0.03,0.27,0.03,0.61
174,Halo Wars 2,XOne,2017,Strategy,Microsoft Studios  ,Creative Assembly  ,,,0.31,0.15,,0.05,0.51
175,Craft The World,PC,N/A,Strategy,Unknown  ,Dekovir Entertainment  ,,,,,,,
176,Dai-4-Ji Super Robot Taisen S,PS,1996,Strategy,Banpresto  ,Winky Soft  ,,,,,0.48,0.03,0.51
177,R.U.S.E.,PS3,2010,Strategy,Ubisoft  ,Eugen Systems  ,8.0,,0.18,0.22,0.02,0.08,0.5
178,Commandos 2: Men of Courage,PC,2001,Strategy,Eidos Interactive  ,Pyro Studios  ,,,,0.0,,0.0,0.0
179,Front Mission 2,PS,1997,Strategy,Square  ,SquareSoft  ,,,,,0.49,0.03,0.53
180,Gangsters,PC,1998,Strategy,Eidos Interactive  ,Hothouse Creations  ,,,,,,,
181,Homeworld,PC,1999,Strategy,Sierra Entertainment  ,Relic  ,9.1,,,0.02,,0.0,0.02
182,Sins of a Solar Empire,PC,2008,Strategy,Stardock  ,Ironclad Games  ,8.9,,,0.03,,0.0,0.03
183,Total Annihilation,PC,1997,Strategy,GT Interactive  ,Cavedog Entertainment  ,,,,,,,
184,Super Robot Taisen MX,PS2,2004,Strategy,Banpresto  ,TOSE  ,,,,,0.5,,0.5
185,Super Robot Taisen Z,PS2,2008,Strategy,Namco Bandai  ,Banpresto  ,,,,,0.5,,0.5
186,Fire Emblem: Seisen no Keifu,SNES,1996,Strategy,Nintendo  ,Intelligent Systems  ,,,,,0.58,,0.58
187,Fire Emblem: Radiant Dawn,Wii,2007,Strategy,Nintendo  ,Intelligent Systems  ,7.7,8.5,0.27,0.03,0.17,0.03,0.49
188,Worms: Ultimate Mayhem,PC,2011,Strategy,Unknown  ,Team17 Software  ,,,,0.04,,0.0,0.04
189,Theme Park Roller Coaster,PS2,2000,Strategy,Electronic Arts  ,Bullfrog Productions  ,7.9,,0.23,0.18,,0.06,0.48
190,Galactic Civilizations III,PC,2015,Strategy,Stardock  ,Stardock  ,,,,0.01,,0.0,0.01
191,"Warhammer 40,000: Dawn of War II",PC,2009,Strategy,THQ  ,Relic  ,8.7,,,0.45,,0.01,0.47
192,Kessen II,PS2,2001,Strategy,KOEI  ,Koei  ,,,0.13,0.1,0.2,0.03,0.46
193,Magic: The Gathering - Duels of the Planeswalkers 2013,PC,N/A,Strategy,Unknown  ,Stainless Games  ,,,,,,,
194,Command & Conquer: Red Alert 3,X360,2008,Strategy,Bethesda Softworks  ,EA Los Angeles  ,7.4,,0.18,0.23,,0.05,0.45
195,Frozen Synapse,All,2011,Strategy,Mode 7  ,Mode 7 Games  ,,,,,,,
196,Worms: Open Warfare 2,PSP,2007,Strategy,THQ  ,Team17 Software / Two Tribes  ,8.1,,0.04,0.27,,0.14,0.45
197,Sid Meier's Civilization Revolution,DS,2008,Strategy,2K Games  ,Firaxis  ,8.2,7.6,0.37,0.03,0.02,0.03,0.45
198,Super Robot Taisen OG: Original Generations,PS2,2007,Strategy,Banpresto  ,Banpresto  ,,,,,0.44,,0.44
199,Yu-Gi-Oh! 5D's Tag Force 4,PSP,2009,Strategy,Konami  ,Konami  ,7.0,,0.19,0.07,0.12,0.05,0.44
200,Sid Meier's Civilization VI,PC,2016,Strategy,2K Games  ,Firaxis Games  ,,,0.12,0.29,,0.03,0.44
201,Thrillville: Off the Rails,Wii,2007,Strategy,LucasArts  ,Frontier Developments  ,,,0.38,0.02,,0.03,0.44
202,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,PSP,2011,Strategy,Banpresto  ,Banpresto  ,,,,,0.42,,0.42
203,Command & Conquer 3: Tiberium Wars,X360,2007,Strategy,Electronic Arts  ,EA Los Angeles  ,7.6,,0.35,0.04,,0.03,0.42
204,Thrillville: Off the Rails,PS2,2007,Strategy,LucasArts  ,Frontier Developments  ,,,0.2,0.16,,0.05,0.42
205,Yu-Gi-Oh! GX: Tag Force 2,PSP,2007,Strategy,Konami  ,Konami  ,,,0.03,0.19,0.1,0.1,0.42
206,Command & Conquer: Red Alert,PS,1997,Strategy,Westwood Studios  ,Westwood Studios  ,7.8,,0.23,0.16,,0.03,0.41
207,SD Gundam G Generation Spirits,PS2,2007,Strategy,Namco Bandai  ,Tom Create  ,,,,,0.38,,0.38
208,Shadow Tactics: Blades of the Shogun,PC,2016,Strategy,Daedalic Entertainment  ,Mimimi Productions  ,8.3,,,,,,
209,Pet in TV,PS,1998,Strategy,Sony Computer Entertainment  ,SCE  ,,,,,0.38,0.03,0.4
210,Battalion Wars,GC,2005,Strategy,Nintendo  ,Kuju Entertainment  ,,,0.25,0.07,0.07,0.01,0.4
211,Imperialism,All,1997,Strategy,Strategic Simulations  ,Frog City Software  ,,,,,,,
212,Imperialism II: Age of Exploration,All,1999,Strategy,Strategic Simulations  ,Frog City Software  ,,,,,,,
213,The Settlers,PC,1993,Strategy,SSI  ,Blue Byte  ,,,,,,,
214,Command & Conquer,PS,1997,Strategy,Westwood Studios  ,Westwood Studios  ,8.4,,0.22,0.15,,0.03,0.4
215,SD Gundam G Generation Seed,PS2,2004,Strategy,Bandai  ,Bandai  ,,,,,0.4,,0.4
216,Tower Wars,PC,N/A,Strategy,Unknown  ,SuperVillain Studios  ,,,,,,,
217,Combat of Giants: Dinosaurs 3D,3DS,2011,Strategy,Ubisoft  ,Ubisoft  ,4.3,,0.25,0.07,0.05,0.03,0.39
218,Advance Wars: Dual Strike,DS,2005,Strategy,Nintendo  ,Intelligent Systems  ,9.0,,0.3,0.03,0.04,0.03,0.39
219,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,2002,Strategy,Bandai  ,Bandai  ,,,,,0.38,,0.38
220,SD Gundam G Generation-F,PS,2000,Strategy,Bandai  ,Bandai  ,,,,,0.36,0.02,0.38
221,Risk: Global Domination,PS2,2003,Strategy,Atari  ,Cyberlore Studios  ,,,0.19,0.15,,0.05,0.38
222,Dai-4-Ji Super Robot Taisen,SNES,1995,Strategy,Banpresto  ,Banpresto  ,,,,,0.38,,0.38
223,Magic: The Gathering - Duels of the Planeswalkers 2012,PC,2011,Strategy,Wizards of the Coast  ,Stainless Games  ,8.0,,,,,,
224,AI War: Fleet Command,PC,2009,Strategy,"Arcen Games, LLC  ",Arcen Games  ,,,,,,,
225,Super Robot Taisen EX,SNES,1994,Strategy,Banpresto  ,WinkySoft  ,,,,,0.37,,0.37
226,Mini-Yonku GB: Let's & Go!!,GB,1997,Strategy,ASCII Entertainment  ,Jupiter Multimedia  ,,,,,0.37,0.0,0.37
227,Medieval II: Total War Gold Edition,PC,2008,Strategy,Sega  ,The Creative Assembly  ,,,,0.34,,0.03,0.36
228,Grey Goo,PC,2015,Strategy,Grey Box  ,Petroglyph Games  ,,,,,,,
229,Cossacks 3,PC,2016,Strategy,GSC Game World  ,GSC Game World  ,,,,0.02,,0.0,0.02
230,Dai-2-Ji Super Robot Taisen Z Saisei-hen,PSP,2012,Strategy,Namco Bandai Games  ,Banpresto  ,,,,,0.36,,0.36
231,Super Robot Taisen A,GBA,2001,Strategy,Banpresto  ,Banpresto  ,,,,,0.35,0.01,0.36
232,Bloons TD 5,PC,N/A,Strategy,Unknown  ,Ninja Kiwi  ,,,,,,,
233,Worms: Open Warfare 2,DS,2007,Strategy,THQ  ,Team17 Software / Two Tribes  ,,,0.07,0.24,,0.04,0.35
234,Command & Conquer: Red Alert 3 Ultimate Edition,PS3,2009,Strategy,Electronic Arts  ,EA Los Angeles  ,7.4,,0.14,0.16,,0.06,0.35
