Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
698,Bejeweled Blitz,PC,2010,Puzzle,PopCap Games  ,PopCap Games  ,,,,0.01,,0.0,0.02
699,NEVES,DS,2007,Puzzle,Yuke's  ,"BeeWorks Co., Ltd  ",,,0.01,0.0,,0.0,0.02
700,Touch My Katamari,PSV,2012,Puzzle,Namco Bandai  ,Namco Bandai  ,,,0.01,0.0,0.01,,0.02
701,Gotouchi Tetsudou for Nintendo Switch!!,NS,2018,Puzzle,Bandai Namco Games  ,Grounding Inc.  ,,,,,0.02,,0.02
702,Cube,PSP,2007,Puzzle,D3 Publisher  ,Metia Interactive  ,,,0.02,,,0.0,0.02
703,Hands On! Tangrams,DS,2009,Puzzle,Storm City Games  ,Island Officials  ,,,0.02,,,0.0,0.02
704,Konductra,DS,2006,Puzzle,O3 Entertainment  ,oeFun  ,,,0.02,,,0.0,0.02
705,Puyo Puyo Tetris,WiiU,2014,Puzzle,Sega  ,Sonic Team  ,,,,,0.02,,0.02
706,The Dark Hills of Cherai,PC,2009,Puzzle,Big Fish Games  ,ChaYoWo Games  ,,,,0.01,,0.0,0.02
707,Mario vs. Donkey Kong: Tipping Stars,WiiU,2015,Puzzle,Nintendo  ,Nintendo Software Technology Corporation  ,6.4,,,,0.02,,0.02
708,The Inner World: The Last Wind Monk,XOne,2017,Puzzle,Kalypso Media  ,Studio Fizbin  ,,,0.01,,,0.0,0.02
709,Chameleon: To Dye For!,DS,2007,Puzzle,UFO Interactive  ,Starfish  ,,,0.01,,,0.0,0.01
710,Bomberman (jp sales),PSP,2006,Puzzle,Konami  ,Hudson Soft  ,,,,,0.01,,0.01
711,Puyo Pop Fever,GC,2004,Puzzle,Sega  ,Sonic Team  ,7.9,,0.01,0.0,,0.0,0.01
712,Best Of Tests,DS,2008,Puzzle,Conspiracy Entertainment  ,Unknown  ,,,0.01,0.0,,0.0,0.01
713,Umihara Kawase Jun: Second Edition Kanzenban,DS,2009,Puzzle,Genterprise  ,Genterprise  ,,,,,0.01,,0.01
714,Egg Mania: Eggstreme Madness,XB,2002,Puzzle,Kemco  ,HotGen Studios  ,,,0.01,0.0,,0.0,0.01
715,Jewel Quest II,PC,2007,Puzzle,iWin   ,iWin  ,,,,0.01,,0.0,0.01
716,Smiley World: Island Challenge,DS,2009,Puzzle,Zoo Digital Publishing  ,Zoo Games silver  ,,,0.01,,,0.0,0.01
717,Dark Parables: The Exiled Prince,PC,2011,Puzzle,Unknown  ,Blue Tea Games  ,,,,0.01,,0.0,0.01
718,Groovin' Blocks,Wii,2009,Puzzle,Zoo Games  ,Empty Clip Studios  ,,,0.01,,,0.0,0.01
719,Double Sequence: The Q-Virus Invasion,DS,2008,Puzzle,"Destination Software, Inc  ",Next Wave Team  ,,,0.01,,,0.0,0.01
720,Tringo,GBA,2006,Puzzle,Crave Entertainment  ,Crave  ,,,0.01,0.0,,0.0,0.01
721,The Humans: Meet the Ancestors!,DS,2009,Puzzle,Deep Silver  ,Blue Monkey Studios  ,,,0.01,0.0,,0.0,0.01
722,Whac-A-Mole,GBA,2005,Puzzle,Activision  ,DC Studios  ,,,0.01,0.0,,0.0,0.01
723,Monster Bomber,DS,2006,Puzzle,Majesco  ,Taito Corporation  ,,,0.01,0.0,,0.0,0.01
724,Super Bubble Pop,XB,2002,Puzzle,Jaleco  ,Runecraft  ,,,0.01,0.0,,0.0,0.01
725,th!nk Logic Trainer,Wii,2009,Puzzle,Conspiracy Entertainment  ,Conspiracy Entertainment  ,,,0.01,,,0.0,0.01
726,Luxor: Pharaoh's Challenge,DS,2007,Puzzle,Mumbo Jumbo  ,Mac Play  ,,,,0.01,,0.0,0.01
727,Egg Mania: Eggstreme Madness,GC,2002,Puzzle,Kemco  ,HotGen Studios  ,,,0.01,0.0,,0.0,0.01
728,Bomberman,Wii,2008,Puzzle,Hudson Entertainment  ,Hudson Soft  ,,,,,0.01,,0.01
729,Legends of Oz: Dorothy's Return,3DS,2014,Puzzle,GameMill  ,"Black Lantern Studios, Inc.  ",,,,0.01,,0.0,0.01
730,Snood 2: On Vacation,GBA,2005,Puzzle,DSI Games  ,Rebellion Developments  ,,,0.01,0.0,,0.0,0.01
731,Balloon Pop 2,3DS,2012,Puzzle,UFO Interactive  ,UFO Interactive  ,,,0.01,,,0.0,0.01
732,The Treasures of Mystery Island 3 Pack - Save Mystery Island!,PC,2011,Puzzle,Unknown  ,Viva Media  ,,,0.01,,,0.0,0.01
733,Crossroad Crisis,PS,2001,Puzzle,Agetec  ,A1 Games  ,,,0.01,0.0,,0.0,0.01
734,Bookworm Deluxe,PC,2006,Puzzle,PopCap Games  ,PopCap  ,,,0.01,,,0.0,0.01
735,XI Coliseum,PSP,2006,Puzzle,Sony Computer Entertainment  ,Sony Computer Entertainment  ,,,,,0.01,,0.01
736,12-Sai. Torokeru Puzzle Futari no Harmony,3DS,2017,Puzzle,Happinet  ,Happinet  ,,,,,0.01,,0.01
737,Know How 2,DS,2010,Puzzle,7G//AMES  ,Bitfield GmbH  ,,,,0.01,,0.0,0.01
738,Bust-A-Move 3000,GC,2003,Puzzle,Ubisoft  ,Taito Corporation  ,,,0.01,0.0,,0.0,0.01
739,Mega Brain Boost,DS,2008,Puzzle,Majesco  ,Interchannel-Holon  ,,,0.01,,,0.0,0.01
740,I.Q. Mania,PSP,2006,Puzzle,Sony Computer Entertainment  ,SCEI  ,,,,,0.01,,0.01
741,Jewel Quest V: The Sleepless Star,PC,2010,Puzzle,iWin   ,iiWin  ,,,,0.01,,0.0,0.01
742,Angels and Despair: 5 Game Pack,PC,2014,Puzzle,Focus Multimedia  ,Focus  ,,,,0.01,,0.0,0.01
743,Smiley World: Island Challenge,Wii,2009,Puzzle,Zoo Digital Publishing  ,Zoo Games silver  ,,,0.01,0.0,,0.0,0.01
744,Onore no Shinzuru Michi wo Yuke,PSP,2009,Puzzle,From Software  ,Silicon Studio  ,,,,,0.01,,0.01
745,Zuma's Revenge!,PC,2009,Puzzle,PopCap Games  ,PopCap Games  ,8.3,,0.01,,,0.0,0.01
746,Lemmings Revolution,PC,2000,Puzzle,Take-Two Interactive  ,Psygnosis  ,,,,0.01,,0.0,0.01
747,Bermuda Triangle: Saving the Coral,DS,2010,Puzzle,Storm City Games  ,NorthPole Studio  ,,,0.01,,,0.0,0.01
748,Rain Drops,DS,2008,Puzzle,UFO Interactive  ,"CyberPlanet Interactive Public Co., Ltd.  ",,,0.01,,,0.0,0.01
749,Capcom Puzzle World,PSP,2007,Puzzle,Capcom  ,Capcom  ,7.4,,0.01,0.0,,0.0,0.01
750,Challenge Me: Word Puzzles,Wii,2011,Puzzle,O-Games  ,O Games  ,,,0.0,0.0,,0.0,0.01
751,Secret Mysteries in London,3DS,2011,Puzzle,Unknown  ,Licensed 4U  ,,,,0.01,,0.0,0.01
752,Chainz Galaxy,PC,2011,Puzzle,Mumbo Jumbo  ,MumboJumbo  ,,,,0.01,,0.0,0.01
753,Yosumin. DS,DS,2007,Puzzle,Square Enix  ,Square Enix  ,,,,,0.01,,0.01
754,Bermuda Triangle: Saving the Coral,Wii,2009,Puzzle,Storm City Games  ,Storm City Games  ,,,0.01,,,0.0,0.01
755,Monster Frenzy,DS,2010,Puzzle,Zoo Games  ,Bluestone Interactive  ,,,0.01,,,0.0,0.01
756,Puzzler Collection,PSP,2008,Puzzle,Ubisoft  ,Route 1 Games  ,,,,0.01,,0.0,0.01
757,Photo Phantasy,DS,2011,Puzzle,Zoo Games  ,Zoo Games  ,,,0.01,,,0.0,0.01
758,Tetris Ultimate,3DS,2014,Puzzle,Ubisoft  ,Ubisoft Montreal  ,,,,0.01,,0.0,0.01
759,4 Play Collection: Treasure Hunters,PC,2014,Puzzle,Avanquest Software  ,GSP  ,,,,0.01,,0.0,0.01
760,Mean Girls,DS,2010,Puzzle,505 Games  ,505 Games  ,,,0.01,,,0.0,0.01
761,Nintama Rantarou: Gakunen Taikousen Puzzle! no Dan,DS,2010,Puzzle,Russel  ,Russel  ,,,,,0.01,,0.01
762,7 Wonders of the Ancient World,PC,2007,Puzzle,Mumbo Jumbo  ,Hot Lava Games  ,,,,0.01,,0.0,0.01
763,Neopets Puzzle Adventure,PC,2008,Puzzle,Capcom  ,Infinite Interactive  ,,,,0.0,,0.0,0.01
764,th!nk Logic Trainer: Kids,DS,2009,Puzzle,Conspiracy Entertainment  ,DTP Young Entertainment  ,,,0.01,,,0.0,0.01
765,Animal Snap: Rescue Them 2 By 2,GBA,2002,Puzzle,Ignition Entertainment  ,"Awesome Developments, Ltd.  ",,,0.0,0.0,,0.0,0.01
766,Matchstick,DS,2008,Puzzle,DreamCatcher Interactive  ,Ertain  ,,,0.0,0.0,,0.0,0.01
767,Gothic Fiction: Dark Saga,PC,2015,Puzzle,Big Fish Games  ,GSP  ,,,,0.01,,0.0,0.01
768,Dr. Sudoku,GBA,2006,Puzzle,Mastiff  ,Success  ,6.7,,0.0,0.0,,0.0,0.01
769,Chainz Galaxy,DS,N/A,Puzzle,Jack of All Games  ,Jack of All Games  ,,,,0.0,,0.0,0.01
770,bit Generations: Dialhex,GBA,2006,Puzzle,Nintendo  ,skip Ltd.  ,7.0,,,,0.01,0.0,0.01
771,Challenge Me: Word Puzzles,PC,2011,Puzzle,O-Games  ,O Games  ,,,,0.0,,0.0,0.01
772,Mystic Gateways: The Celestial Quest,PC,2015,Puzzle,Big Fish Games  ,Black Lime Games  ,,,,0.0,,0.0,0.01
773,Take A Break's: Puzzle Bonanza,DS,2010,Puzzle,Ubisoft  ,Ubisoft  ,,,,0.0,,0.0,0.01
774,theta,DS,2007,Puzzle,Nintendo  ,VITEI  ,,,,,0.01,,0.01
775,Nintama Rantarou: Nintama no Tame no Ninjutsu Training,DS,2009,Puzzle,Russel  ,Russel  ,,,,,0.01,,0.01
776,Rampage Puzzle Attack,GBA,2001,Puzzle,Midway Games  ,Ninai Games  ,,,0.0,0.0,,0.0,0.0
777,The World of Golden Eggs: Nori Nori Uta Dekichatte Kei,DS,2009,Puzzle,AQ Interactive  ,AQ Interactive  ,,,,,0.0,,0.0
778,Roogoo,PC,2008,Puzzle,SouthPeak Interactive  ,SpiderMonk Ent.  ,,,,0.0,,0.0,0.0
779,Cradle Double Pack,DS,2011,Puzzle,Rising Star   ,cerasus.media GmbH  ,,,,0.0,,0.0,0.0
780,Tetris: The Grand Master Ace,X360,2005,Puzzle,AQ Interactive  ,Arika  ,,,,,0.0,,0.0
781,Egg Mania,GBA,2002,Puzzle,Kemco  ,HotGen Studios  ,7.3,,0.0,0.0,,0.0,0.0
782,The Sun Crossword Challenge,DS,2008,Puzzle,Atari  ,Sanuk Games  ,,,,0.0,,0.0,0.0
783,Mysterious Adventures in the Caribbean,DS,2010,Puzzle,Unknown  ,Licensed 4U  ,,,,0.0,,0.0,0.0
784,Jewel Quest Mysteries 2: Trail of the Midnight Heart,PC,2010,Puzzle,iWin   ,Licensed 4U  ,,,,0.0,,0.0,0.0
785,Boulder Dash EX,GBA,2002,Puzzle,Kemco  ,Vision Works  ,7.7,,0.0,0.0,,0.0,0.0
786,Magic Ball 4,PC,2011,Puzzle,PlayV  ,Dream Dale  ,,,,0.0,,0.0,0.0
787,Challenge Me: Brain Puzzles 2,PC,2010,Puzzle,O-Games  ,O Games  ,,,,0.0,,0.0,0.0
788,Angry Birds: Star Wars,PC,2012,Puzzle,Rovio Mobile  ,Exient Entertainment  ,,,,0.0,,0.0,0.0
789,Lara Gates: The Lost Talisman,PC,2014,Puzzle,Big Fish Games  ,Big Fish Games  ,,,,0.0,,0.0,0.0
790,The Mahjong,NS,2018,Puzzle,D3Publisher  ,D3Publisher  ,,,,,0.0,,0.0
791,Jewel Link: Galactic Quest,DS,2012,Puzzle,Avanquest Software  ,Avanquest Software  ,,,,0.0,,0.0,0.0
792,Nightfall Mysteries: Asylum Conspiracy,PC,2011,Puzzle,eGames  ,Vast Studios  ,,,,0.0,,0.0,0.0
793,Buzz! Brain Bender,PSP,2008,Puzzle,Sony Computer Entertainment  ,Relentless Software  ,6.5,,,0.0,,0.0,0.0
794,Doctor Fizzwizzle's Animal Rescue,Wii,2009,Puzzle,Conspiracy Entertainment  ,Replay Games  ,,,0.0,,,0.0,0.0
795,Bluebeard's Castle,PC,2015,Puzzle,Big Fish Games  ,Big Fish Games  ,,,,0.0,,0.0,0.0
796,Bookworm Adventures Deluxe,PC,2006,Puzzle,PopCap Games  ,PopCap  ,,,,0.0,,0.0,0.0
797,Final Cut: Death on the Silver Screen,PC,2014,Puzzle,Big Fish Games  ,Big Fish Games  ,,,,0.0,,0.0,0.0
798,Toki Tori 2+,PS4,2016,Puzzle,Soedesco  ,Two Tribes  ,,,,0.0,,0.0,0.0
799,Luxor: The King's Collection,PC,2008,Puzzle,Mumbo Jumbo  ,MumboJumbo  ,,,,0.0,,0.0,0.0
800,Mortimer Beckett and the Secrets of Spooky Manor,PC,2008,Puzzle,Mumbo Jumbo  ,Paprikari  ,,,,0.0,,0.0,0.0
801,Artifacts of the Past Ancient Mysteries,PC,2015,Puzzle,Big Fish Games  ,Big Fish Games  ,,,,0.0,,0.0,0.0
802,Puzzle Kingdoms,PC,2009,Puzzle,Zoo Digital Publishing  ,Infinite Interactive  ,,,,0.0,,0.0,0.0
803,Grim Legends: The Forsaken Bride,PC,2015,Puzzle,Avanquest Software  ,Artifex Mundi  ,,,,0.0,,0.0,0.0
804,The Hidden Mystery Collectives: Mystic Diary 1 & 2,PC,2011,Puzzle,Unknown  ,Big Fish Games  ,,,,0.0,,0.0,0.0
805,Mystery P.I.: The Lottery Ticket,PC,2007,Puzzle,PopCap Games  ,SpinTop Games  ,,,,0.0,,0.0,0.0
806,Jewel Time Deluxe,PC,2011,Puzzle,O-Games  ,O Games  ,,,,0.0,,0.0,0.0
807,Youda Farmer,DS,2010,Puzzle,Foreign Media Games  ,Youda Games  ,,,,0.0,,0.0,0.0
808,Call of Atlantis,DS,2020,Puzzle,Unknown  ,Foreign Media Games  ,,,,0.0,,0.0,0.0
809,Sekai Fushigi Hakken DS: Densetsu no Hitoshi-kun Ningyou o Sagase,DS,2009,Puzzle,FuRyu Corporation  ,FuRyu Corporation  ,,,,,0.0,,0.0
810,Slingo Quest,DS,2008,Puzzle,Mumbo Jumbo  ,Mac Play  ,,,0.0,,,,0.0
811,Tetris Ultimate,PSV,2015,Puzzle,Ubisoft  ,Ubisoft Montreal  ,,,,0.0,,0.0,0.0
812,Mystic Legacy: The Great Ring,PC,2015,Puzzle,Big Fish Games  ,Big Fish Games  ,,,,0.0,,0.0,0.0
813,Paint by DS,DS,2008,Puzzle,Mercury Games  ,Ertain  ,,,,0.0,,0.0,0.0
814,Knockout Party,Wii,2009,Puzzle,Ubisoft  ,Ubisoft  ,,,,0.0,,0.0,0.0
815,Real Crimes: Jack the Ripper,PC,2010,Puzzle,Virtual Playground  ,Virtual Playground  ,,,,0.0,,0.0,0.0
816,Simple DS Series Vol. 44: The Gal Mahjong,DS,2008,Puzzle,D3 Publisher  ,"Affect Co., Ltd.  ",,,,,0.0,,0.0
817,Super Bubble Pop,GBA,2003,Puzzle,Jaleco  ,Runecraft  ,,,0.0,0.0,,0.0,0.0
818,Crazy Machines 2,DS,2009,Puzzle,DTP Entertainment  ,FAKT Software GmBH  ,,,,0.0,,0.0,0.0
819,7 Wonders II,PC,2007,Puzzle,Mumbo Jumbo  ,Hot Lava Games  ,,,,0.0,,0.0,0.0
820,Jelly Belly: Ballistic Beans,DS,2009,Puzzle,Zoo Digital Publishing  ,Blue Monkey Studios  ,,,,0.0,,0.0,0.0
821,Chronicles of Mystery: The Tree of Life,PC,2009,Puzzle,City Interactive  ,City Interactive  ,,,,0.0,,0.0,0.0
822,Jewel Quest The Sapphire Dragon,3DS,2015,Puzzle,Tulip Games  ,Engine Software  ,,,,0.0,,0.0,0.0
823,Mystery Masterpiece: The Moonstone,PC,2009,Puzzle,Big Fish Games  ,Big Fish Games  ,,,,0.0,,0.0,0.0
824,The Great Unknown: Houdini's Castle,PC,2014,Puzzle,Big Fish Games  ,Black Lime Games  ,,,,0.0,,0.0,0.0
825,Sable Maze: Sullivan River,PC,2015,Puzzle,Focus Multimedia  ,Big Fish Games  ,,,,0.0,,0.0,0.0
826,Fishdom,PC,2008,Puzzle,Unknown  ,Playrix Entertainment  ,,,,0.0,,0.0,0.0
827,Minna no Oekaki Yasan,DS,2009,Puzzle,Taito  ,Taito Corporation  ,,,,,0.0,,0.0
828,Space Bust-A-Move (JP sales),DS,2009,Puzzle,Square Enix  ,Taito Corporation  ,,,,,0.0,,0.0
829,Kotoba no Puzzle: Mojipittan Wii Deluxe,Wii,2008,Puzzle,Namco Bandai  ,Namco Bandai Games  ,,,,,0.0,,0.0
830,I Spy Challenger!,GBA,2002,Puzzle,Scholastic Inc.  ,Black Hammer Game  ,,,0.0,0.0,,0.0,0.0
831,Royal Detective 2: The Lord Of Statues,PC,2015,Puzzle,Big Fish Games  ,Black Lime Games  ,,,,0.0,,0.0,0.0
832,Puzzle Quest: Galactrix,PC,2009,Puzzle,D3 Publisher  ,Infinite Interactive  ,,,,0.0,,0.0,0.0
833,Brain Challenge Deluxe,PS3,2009,Puzzle,Ubisoft  ,Gameloft  ,,,,0.0,,0.0,0.0
834,Pic Pic,DS,2008,Puzzle,505 Games  ,Success  ,,,,0.0,,0.0,0.0
835,The Magician's Handbook: Cursed Valley,PC,2007,Puzzle,Unknown  ,BCI Software  ,,,,0.0,,0.0,0.0
836,9 Clues 2: The Ward,PC,2015,Puzzle,Artifex Mundi sp. z o.o.  ,Artifex Mundi  ,,,,0.0,,0.0,0.0
837,Puzzle & Dragons: Super Mario Bros. Edition,3DS,2015,Puzzle,Nintendo  ,GungHo Online Entertainment  ,,,,0.0,,0.0,0.0
838,Qix++,PSP,2010,Puzzle,Taito  ,Taito Corporation  ,,,,,0.0,,0.0
839,Unsolved Mystery Club: Ancient Astronauts,PC,2011,Puzzle,Freeze Tag  ,Freeze Tag  ,,,,0.0,,0.0,0.0
840,Jig-A-Pix: Wonderful World,DS,2009,Puzzle,Zushi Games  ,Zushi Games Ltd  ,,,,0.0,,0.0,0.0
841,Mahjong Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest Software  ,Destineer  ,,,,0.0,,0.0,0.0
842,Pang: Magical Michael,DS,2010,Puzzle,Rising Star   ,Rising Star Games  ,,,,0.0,,0.0,0.0
843,Art of Murder: Hunt for the Puppeteer,PC,2009,Puzzle,City Interactive  ,City Interactive  ,,,,0.0,,0.0,0.0
844,Zendoku,PSP,2007,Puzzle,Eidos Interactive  ,Zoonami Ltd.  ,,,,0.0,,0.0,0.0
845,Amazing Adventures: The Lost Tomb,PC,2007,Puzzle,PopCap Games  ,SpinTop Games  ,,,,0.0,,0.0,0.0
846,Hollywood: The Directors Cut,PC,2012,Puzzle,HdO Adventure  ,Mastertronic  ,,,,0.0,,0.0,0.0
847,1001 Crosswords,DS,2012,Puzzle,Mastertronic  ,Mastertronic  ,,,,0.0,,0.0,0.0
848,The Times Crossword Challenge,DS,2009,Puzzle,Atari  ,Sanuk Games  ,,,,0.0,,0.0,0.0
849,Eggheads,DS,2011,Puzzle,Avanquest  ,Avanquest Software  ,,,,0.0,,0.0,0.0
850,Hidden Photo,DS,2011,Puzzle,PQube  ,PQube  ,,,,0.0,,0.0,0.0
851,echoshift,PSP,2010,Puzzle,Sony Computer Entertainment  ,JAPAN Studio / Artoon  ,7.5,,,0.0,,0.0,0.0
852,Top Trumps: Dogs & Dinosaurs,DS,2007,Puzzle,Ubisoft  ,Sogoplay  ,,,,0.0,,0.0,0.0
853,Tumblebugs 2,PC,2008,Puzzle,Mumbo Jumbo  ,Wildfire Studios  ,,,0.0,,,0.0,0.0
854,Jewel Link Double Pack: Atlantic Quest / Galactic Quest,DS,2014,Puzzle,Avanquest Software  ,Avanquest Software  ,,,,0.0,,0.0,0.0
855,Reveries: Seelenfänger,PC,2015,Puzzle,Rondomedia  ,ERS G-Studio  ,,,,0.0,,0.0,0.0
856,Margot's Bepuzzled!,DS,2009,Puzzle,Zushi Games  ,puzzle.tv  ,,,,0.0,,0.0,0.0
857,Nightmares from the Deep: Davy Jones,PC,2014,Puzzle,Viva Media  ,Artifex Mundi  ,,,,0.0,,0.0,0.0
858,Hidden Mysteries: Royal Family Secrets,PC,2011,Puzzle,GameMill  ,GameMill Publishing  ,,,,0.0,,0.0,0.0
859,Aqua Panic!,Wii,2009,Puzzle,Neko Entertainment  ,EKO System  ,,,,0.0,,0.0,0.0
860,Margot's Bepuzzled!,Wii,2009,Puzzle,Zushi Games  ,puzzle.tv  ,,,,0.0,,0.0,0.0
861,Jewel Adventures,DS,2013,Puzzle,Enjoy Gaming ltd.  ,7 Raven Studios Co. Ltd.  ,,,,0.0,,,0.0
862,Nightfall Mysteries: Curse of the Opera,PC,2010,Puzzle,Mastertronic  ,Vast Studios  ,,,,0.0,,0.0,0.0
863,Mystery Case Files: Ravenhearst,DS,2007,Puzzle,Big Fish Games  ,Big Fish Games  ,,,,0.0,,,0.0
864,Casual Classics,DS,2010,Puzzle,Unknown  ,Media Sales & Licensing  ,,,,0.0,,,0.0
865,The Clockwork Man,PC,2011,Puzzle,Unknown  ,Total Eclipse  ,,,,0.0,,0.0,0.0
866,Bliss Island,PSP,2006,Puzzle,Codemasters  ,PomPom Games  ,,,,0.0,,0.0,0.0
867,Jig-a-Pix: Love is...,DS,2010,Puzzle,Zushi Games  ,Zushi Games  ,,,,0.0,,,0.0
868,"Mind, Body & Soul: Blend It!",DS,2010,Puzzle,505 Games  ,Crush Digital  ,,,,0.0,,,0.0
869,10 Days Under the Sea,PC,2008,Puzzle,Alawar Entertainment  ,FlyWheel Games  ,,,,,,,
870,10 Talismans,PC,2006,Puzzle,Red Mile Entertainment  ,Nevosoft  ,,,,,,,
871,100 Doors: Floors Escape,And,2014,Puzzle,100 Gates  ,Unknown  ,,,,,,,
872,1001 Blockbusters,DSiW,2011,Puzzle,SelectSoft  ,SelectSoft  ,7.0,,,,,,
873,1001 Crystal Mazes Collection,DSiW,2010,Puzzle,Teyon Entertainment  ,Teyon Entertainment  ,,,,,,,
874,101-in-1 Explosive Megamix,WW,N/A,Puzzle,Unknown  ,Nordcurrent  ,2.5,,,,,,
875,15 Puzzle,XBL,2009,Puzzle,Microsoft  ,Snowcap Games  ,,,,,,,
876,1500DS Spirits Vol. 3: Block Kuzushi,DS,2007,Puzzle,Tasuke  ,Tasuke  ,,,,,,,
877,2 Games in 1: Columns Crown & ChuChu Rocket!,GBA,2005,Puzzle,Sega  ,Sega  ,,,,,,,
878,2048,3DS,2014,Puzzle,Cosmigo  ,Ketchapp  ,,,,,,,
879,2Puzzle It: Fantasy,DSiW,2010,Puzzle,Unknown  ,Neuland Multimedia  ,,,,,,,
880,3-D Tetris,VB,1996,Puzzle,Nintendo  ,Tikipod  ,,,,,,,
881,3D Block Kuzushi,3DS,2011,Puzzle,SilverStar  ,SilverStarJapan  ,,,,,,,
882,3D Lemmings,SAT,1996,Puzzle,Psygnosis  ,Clockwork Games  ,,,,,,,
883,3D Lemmings,PC,1995,Puzzle,Psygnosis  ,Clockwork Games  ,,,,,,,
884,3D Twist & Match,PSN,2011,Puzzle,Sanuk Games  ,Sanuk Games  ,,,,,,,
885,3D Twist & Match,DSiW,2011,Puzzle,Sanuk Games  ,Sanuk Games  ,,,,,,,
886,4 Elements HD,PSN,2011,Puzzle,Playrix Entertainment  ,Boolat Games  ,,,,,,,
887,5 in 1 Mahjong,DSiW,2011,Puzzle,cerasus.media  ,cerasus.media GmbH  ,,,,,,,
888,5 Spots Party,WW,2009,Puzzle,Cosmonaut Games  ,Cosmonaut Games  ,,,,,,,
889,505 Tangram,DSiW,2011,Puzzle,Cosmigo  ,GameOn GmbH  ,,,,,,,
890,7 Wonders of the Ancient World,PS2,2007,Puzzle,Mumbo Jumbo  ,Hot Lava Games  ,,,,,,,
891,7 Wonders of the Ancient World,PSN,2009,Puzzle,Mumbo Jumbo  ,Hot Lava Games  ,5.4,,,,,,
892,7 Wonders: Treasures of Seven,PC,2008,Puzzle,Mumbo Jumbo  ,MumboJumbo  ,,,,,,,
893,A Fairy Tale,DSiW,2011,Puzzle,High Horse Entertainment  ,Black Lantern Studios  ,,,,,,,
894,A Kappa's Trail,DSiW,2010,Puzzle,Nintendo  ,Brownie Brown  ,,,,,,,
895,A Morons Challenge,XBL,2009,Puzzle,Microsoft  ,arcarocket  ,,,,,,,
896,A Topsy Turvy Life: Turvy Drops,DSiW,2010,Puzzle,Tecmo Koei  ,Tecmo Koei Holdings  ,,,,,,,
897,Aargon Deluxe,PC,2001,Puzzle,Unknown  ,Twilight Games  ,,,,,,,
898,ABC Island,PC,2008,Puzzle,Unknown  ,KraiSoft Entertainment  ,,,,,,,
899,Absolute BrickBuster,DSiW,2010,Puzzle,Tasuke  ,Tasuke  ,,,,,,,
900,Abstacked,XBL,2008,Puzzle,Microsoft  ,lutas  ,,,,,,,
901,Abundante!,PC,2007,Puzzle,Myth People  ,Myth People  ,,,,,,,
902,Academy: Checkers,DSiW,2011,Puzzle,Gamelion Studios  ,Gamelion  ,,,,,,,
903,Acid Drop,2600,1992,Puzzle,Salu  ,Salu  ,,,,,,,
904,ACME Animation Factory,SNES,1994,Puzzle,Sunsoft  ,Probe Software  ,,,,,,,
905,Addie no Okurimono: To Moze from Addie,PS,2000,Puzzle,Sony Computer Entertainment  ,SCEI  ,,,,,,,
906,Advanced Circuits,DSiW,2010,Puzzle,BiP Media  ,BiP media  ,,,,,,,
907,Adventures in Odyssey 3D CD-ROM Interactive Game,PC,1998,Puzzle,Unknown  ,Focus on the Family  ,,,,,,,
908,Adventures of Lolo,VC,2007,Puzzle,HAL Laboratory  ,HAL Laboratory  ,,,,,,,
909,Adventures of Lolo,GB,1995,Puzzle,Nintendo  ,HAL Laboratory  ,,,,,,,
910,Adventures of Lolo 2,NES,1990,Puzzle,HAL Laboratory  ,HAL Laboratory  ,,,,,,,
911,Adventures of Lolo 2,VC,2007,Puzzle,HAL Laboratory  ,HAL Laboratory  ,,,,,,,
912,Adventures of Lolo 3,NES,1991,Puzzle,HAL Laboratory  ,HAL Laboratory  ,,,,,,,
913,Aesop's Garden,XBL,2009,Puzzle,Microsoft  ,Excalibur Studios  ,,,,,,,
914,AfterZoom,DSiW,2011,Puzzle,Abylight  ,Abylight  ,7.5,,,,,,
915,Ah! Nikakutori,DSiW,2010,Puzzle,Acute Entertainment  ,"Acute Entertainment, Inc.,  ",,,,,,,
916,Aha! I Got It! Escape Game,WW,2009,Puzzle,Ateam  ,Ateam  ,,,,,,,
917,Alchemist,XBL,2009,Puzzle,Microsoft  ,Aeon  ,,,,,,,
918,Alice Greenfingers,PC,2007,Puzzle,Arcade Lab  ,Arcade Lab  ,,,,,,,
919,Alien Puzzle Adventure,DSiW,2011,Puzzle,Mastertronic  ,Just Flight  ,,,,,,,
920,Alien Pyramid Challenge!,XBL,2009,Puzzle,Microsoft  ,Swampopus  ,,,,,,,
921,Alleyway,3DS,2011,Puzzle,Nintendo  ,Nintendo R&D1 / Intelligent Systems  ,,,,,,,
922,AlphaBounce,DSiW,2010,Puzzle,Mad Monkey Studio  ,Mad Monkey Studio  ,9.0,,,,,,
923,Altar of Gems,XBL,2009,Puzzle,Microsoft  ,Hotwave Games  ,,,,,,,
924,Altered Space: A 3-D Alien Adventure,GB,1991,Puzzle,Sony Imagesoft  ,Software Creations  ,,,,,,,
925,Amazing Adventures Around The World,PC,2008,Puzzle,PopCap Games  ,SpinTop Games / PopCap  ,,,,,,,
