Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1227,Amnesia,PSP,2011,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.04,,0.04
1228,NCIS,PC,2011,Adventure,Ubisoft  ,Ubisoft  ,,,0.01,0.02,,0.01,0.04
1229,LEGO Indiana Jones: The Original Adventures,PC,2008,Adventure,LucasArts  ,Traveller's Tales  ,,,0.02,0.02,,0.0,0.04
1230,Little Busters! Converted Edition,PSP,2010,Adventure,Prototype  ,Prototype  ,,,,,0.04,,0.04
1231,Gormiti: The Lords of Nature!,Wii,2010,Adventure,Konami  ,Climax Group  ,,,0.03,0.0,,0.0,0.04
1232,B.L.U.E.: Legend of Water,PS,N/A,Adventure,Unknown  ,Unknown  ,,,,,0.04,0.0,0.04
1233,Shukufuku no Campanella Portable,PSP,2010,Adventure,Kadokawa Shoten  ,Kadokawa Shoten  ,,,,,0.04,,0.04
1234,Chaos;Head - Love Chu*Chu!,PSP,2011,Adventure,5pb  ,Nitroplus  ,,,,,0.04,,0.04
1235,Game of Thrones: A Telltale Games Series,XOne,2014,Adventure,Telltale Games  ,Telltale Games  ,,,0.04,,,0.0,0.04
1236,12Riven: The Psi-Climinal of Integral,PS2,2008,Adventure,CyberFront  ,KID Corporation  ,,,,,0.04,,0.04
1237,Alia's Carnival! Sacrament,PSV,2015,Adventure,Dramatic Create  ,Dramatic Create  ,,,,,0.04,,0.04
1238,Game of Thrones: A Telltale Games Series,X360,2014,Adventure,Telltale Games  ,Telltale Games  ,,,0.03,0.0,,0.0,0.04
1239,Gakuen Hetalia Portable,PSP,2011,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.04,,0.04
1240,Gray Matter,X360,2011,Adventure,DTP Entertainment  ,Wizarbox Studios  ,,,,0.04,,0.0,0.04
1241,Scribblenauts Mega Pack,XOne,2018,Adventure,Warner Bros. Interactive Entertainment  ,Shiver Games  ,,,0.04,,,0.0,0.04
1242,Haunted Casino,SAT,1996,Adventure,Societa  ,Societa  ,,,,,0.04,,0.04
1243,Arctic Tale,Wii,2007,Adventure,DSI Games  ,Atomic Planet Entertainment  ,,,0.04,0.0,,0.0,0.04
1244,S.Y.K Renshouden Portable,PSP,2011,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.04,,0.04
1245,Cube Creator DX,3DS,2017,Adventure,Arc System Works  ,Big John Games  ,,,,,0.04,,0.04
1246,Bureaucracy,PC,1987,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
1247,Her Story,iOS,N/A,Adventure,Unknown  ,Sam Barlow  ,,,,,,,
1248,Here They Lie,PS4,2016,Adventure,Sony Interactive Entertainment  ,Tangentlemen  ,,,,0.03,,0.01,0.04
1249,Imabikisou,PS3,2007,Adventure,Sega  ,ChunSoft  ,,,,,0.04,,0.04
1250,Hakuouki: Reimeiroku Portable,PSP,2011,Adventure,Idea Factory  ,Otomate  ,,,,,0.04,,0.04
1251,Reco Love: Blue Ocean,PSV,2016,Adventure,Kadokawa Games  ,Dingo Inc.  ,,,,,0.04,,0.04
1252,Super Robot Gakuen,DS,2009,Adventure,Namco Bandai  ,Banpresto  ,,,,,0.04,,0.04
1253,Don't Starve: Giant Edition,XOne,2018,Adventure,505 Games  ,Klei Entertainment  ,,,0.04,,,0.0,0.04
1254,Clannad,PS2,2006,Adventure,Interchannel  ,Visual Arts  ,,,,,0.04,,0.04
1255,Scribblenauts Mega Pack,PS4,2018,Adventure,Warner Bros. Interactive Entertainment  ,Shiver Games  ,,,0.03,,,0.01,0.04
1256,Durarara!! 3way Standoff: Alley,PSP,2011,Adventure,Kadokawa Shoten  ,Kadokawa Games  ,,,,,0.04,,0.04
1257,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,PSP,2011,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.04,,0.04
1258,Zac to Ombra: Maboroshi no Yuuenchi,DS,2010,Adventure,Konami  ,Konami  ,,,,,0.04,,0.04
1259,Shadow of the Colossus,PS3,2011,Adventure,Sony Computer Entertainment  ,Bluepoint Games  ,,,,,0.04,,0.04
1260,99 no Namida,DS,2008,Adventure,Bandai  ,Bandai Namco Games  ,,,,,0.04,,0.04
1261,Clannad,PSP,2008,Adventure,Prototype  ,Visual Arts  ,,,,,0.04,,0.04
1262,Ookami to Koushinryou: Boku to Horo no Ichinen,DS,2008,Adventure,ASCII Media Works  ,ASCII Media Works  ,,,,,0.04,,0.04
1263,Time Travelers,3DS,2012,Adventure,Level 5  ,Level 5  ,,,,,0.04,,0.04
1264,Herc's Adventures,PS,1997,Adventure,LucasArts  ,Big Ape Productions  ,,,0.02,0.01,,0.0,0.04
1265,Dreamfall: The Longest Journey,XB,2006,Adventure,Aspyr  ,Funcom  ,,,0.03,0.01,,0.0,0.04
1266,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,PSP,2010,Adventure,Nippon Ichi Software  ,Flight-Plan  ,,,,,0.04,,0.04
1267,b.l.u.e.: Legend of Water,PS,1998,Adventure,Hudson Soft  ,CAProduction  ,,,,,0.04,,0.04
1268,Sherlock Holmes: Secret of The Silver Earring,Wii,2010,Adventure,DreamCatcher Interactive  ,DreamCatcher Interactive  ,,,,0.03,,0.0,0.04
1269,CSI: Fatal Conspiracy,PC,2010,Adventure,Ubisoft  ,Telltale Games  ,,,0.0,0.03,,0.01,0.04
1270,Game of Thrones: A Telltale Games Series,PS3,2015,Adventure,Telltale Games  ,Telltale Games  ,,,0.02,0.02,,0.01,0.04
1271,Pajama Sam: You are What You Eat From Your Head to Your Feet,PS,2001,Adventure,Infogrames  ,Runecraft  ,,,0.02,0.01,,0.0,0.04
1272,Memories Off 6: T-Wave,PS2,2008,Adventure,5pb  ,5pb. Games  ,,,,,0.04,,0.04
1273,Story Hour: Fairy Tales,Wii,2008,Adventure,Zoo Digital Publishing  ,Other Ocean Interactive  ,,,0.04,,,0.0,0.04
1274,Countdown Vampires,PS,2000,Adventure,Bandai  ,K2 LLC  ,,,0.02,0.01,,0.0,0.04
1275,Trinity,PC,1986,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
1276,Hyakka Hyakurou: Sengoku Ninpoujou,PSV,2016,Adventure,D3Publisher  ,RED Entertainment  ,,,,,0.04,,0.04
1277,Echo Night Beyond,PS2,2004,Adventure,Agetec  ,From Software  ,,,0.02,0.01,,0.0,0.04
1278,Suzumiya Haruhi no Tsuisou,PSP,2011,Adventure,Namco Bandai  ,Bandai Namco Games  ,,,,,0.04,,0.04
1279,Tenshou Gakuen Gekkouroku,PS2,2006,Adventure,Asmik Ace Entertainment  ,Asmik Ace Entertainment  ,,,,,0.04,,0.04
1280,ABZU,PS4,2017,Adventure,505 Games  ,Giant Squid Studios  ,,,0.03,,,0.01,0.04
1281,Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008,Adventure,Sony Computer Entertainment  ,ArtDink  ,,,,,0.04,,0.04
1282,Harry Potter and the Order of the Phoenix,PC,2007,Adventure,Electronic Arts  ,EA Games  ,,,,0.03,,0.0,0.04
1283,Harry Potter and the Prisoner of Azkaban,PC,2004,Adventure,Electronic Arts  ,KnowWonder  ,,,,0.03,,0.0,0.04
1284,Pia Carrot e Youkoso!! 2.5,DC,2008,Adventure,NEC Interchannel   ,Cocktail Soft  ,,,,,0.04,0.0,0.04
1285,Da Capo I & II Plus Situation Portable,PSP,2010,Adventure,Kadokawa Shoten  ,Kadokawa Shoten  ,,,,,0.04,,0.04
1286,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,DS,2007,Adventure,D3 Publisher  ,Tomcat System  ,,,,,0.04,,0.04
1287,Chaos;Head Noah,X360,2009,Adventure,5pb  ,Genterprise  ,,,,,0.04,,0.04
1288,Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,PSP,2009,Adventure,KOEI  ,Koei  ,,,,,0.04,,0.04
1289,Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008,Adventure,Ignition Entertainment  ,InLight Entertainment  ,,,0.03,0.0,,0.0,0.04
1290,Scarface: The World is Yours,PC,2006,Adventure,Sierra Entertainment  ,Radical Entertainment  ,,,0.01,0.02,,0.0,0.04
1291,Clock Zero: Shuuen no Ichibyou Portable,PSP,2011,Adventure,Idea Factory  ,Unknown  ,,,,,0.04,,0.04
1292,Trick x Logic: Season 2,PSP,2010,Adventure,Sony Computer Entertainment  ,ChunSoft  ,,,,,0.04,,0.04
1293,Hakuouki: Zuisouroku,PS2,2009,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.04,,0.04
1294,Punch Line,PS4,2018,Adventure,PQube  ,5pb. Inc.  ,,,0.03,,,0.01,0.04
1295,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,PS2,2006,Adventure,Konami  ,Konami  ,,,,,0.04,,0.04
1296,Spellbreaker,PC,1985,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
1297,Obscure,XB,2005,Adventure,DreamCatcher Interactive  ,Hydravision Entertainment  ,,,0.03,0.01,,0.0,0.04
1298,Kisuato,PSV,2015,Adventure,TGL  ,TGL  ,,,,,0.04,,0.04
1299,Attack on Titan: Escape from Certain Death,3DS,2017,Adventure,Tecmo Koei  ,Koei Tecmo Games  ,,,,,0.04,,0.04
1300,Hakuoki: Shinkai - Hana no Shou,PSV,2016,Adventure,Idea Factory  ,Design Factory  ,,,,,0.04,,0.04
1301,Detective Conan: Phantom Rhapsody,3DS,2014,Adventure,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.04,,0.04
1302,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,PSP,2010,Adventure,Yeti  ,Yeti  ,,,,,0.04,,0.04
1303,Secret Files 2: Puritas Cordis,PC,2009,Adventure,Deep Silver  ,Fusionsphere Systems / Animation Arts  ,,,,0.03,,0.0,0.04
1304,Harukanaru Toki no Naka de: Maihitoyo,PS2,2006,Adventure,KOEI  ,Koei  ,,,,,0.04,,0.04
1305,Hakuouki: Zuisouroku DS,DS,2011,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.04,,0.04
1306,Detective Conan: Prelude from the Past,PSP,2012,Adventure,Namco Bandai Games  ,Spike Chunsoft  ,,,,,0.04,,0.04
1307,Voodoo Chronicles: First Sign,PC,2011,Adventure,ValuSoft  ,ValuSoft  ,,,0.03,,,0.0,0.04
1308,The Rabbit's Apprentice,PC,2013,Adventure,Daedalic Entertainment  ,Daedalic Entertainment  ,,,,0.03,,0.0,0.03
1309,Tokyo Majin Gakuen: Kenfuuchou,DS,2008,Adventure,Marvelous Interactive  ,"Asmik Ace Entertainment, Inc  ",,,,,0.03,,0.03
1310,OZMAFIA!! -vivace-,PSV,2015,Adventure,Dramatic Create  ,Dramatic Create  ,,,,,0.03,,0.03
1311,The Raven Remastered,PS4,2018,Adventure,THQ Nordic  ,KING Art Games  ,,8.4,0.03,,,0.01,0.03
1312,Suzumiya Haruhi no Tsuisou,PS3,2011,Adventure,Namco Bandai  ,Bandai Namco Games  ,,,,,0.03,,0.03
1313,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,2006,Adventure,D3 Publisher  ,Tomcat System  ,,,,,0.03,,0.03
1314,A Mind Forever Voyaging,PC,1985,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
1315,Harukanaru Toki no Naka de Yumenoukihashi Special,PS2,2009,Adventure,KOEI  ,Koei  ,,,,,0.03,,0.03
1316,Tsuyo Kiss: Mighty Heart,PS2,2006,Adventure,Princess Soft  ,Princess Soft  ,,,,,0.03,,0.03
1317,Steins;Gate 0,PS3,2015,Adventure,5pb  ,5pb. Inc.  ,,,,,0.03,,0.03
1318,Parfait,PSV,2015,Adventure,TGL  ,TGL  ,,,,,0.03,,0.03
1319,Mashiro Iro Symphony: *mutsu-no-hana,PSP,2011,Adventure,Comfort  ,Comfort  ,,,,,0.03,,0.03
1320,Metal Gear Solid: The Essential Collection (JP sales),PS2,2008,Adventure,Konami  ,Konami Computer Entertainment Japan  ,,,,,0.03,,0.03
1321,Harukanaru Toki no Naka de 6,PSV,2015,Adventure,Tecmo Koei  ,Ruby Party  ,,,,,0.03,,0.03
1322,Tail Concerto,PS,1999,Adventure,Atlus  ,CyberConnect2  ,7.3,,0.02,0.01,,0.0,0.03
1323,Emma at the Farm,DS,2008,Adventure,Aspyr  ,Nobilis  ,,,0.03,0.0,,0.0,0.03
1324,Night Head: The Labyrinth,PS,1995,Adventure,Fuji  ,Scitron & Art  ,,,,,0.03,0.0,0.03
1325,EverBlue 2,PS2,2003,Adventure,Capcom  ,Arika  ,,,0.02,0.01,,0.0,0.03
1326,Safari Adventures: Africa,Wii,2009,Adventure,Conspiracy Entertainment  ,Neko Entertainment  ,,,0.03,,,0.0,0.03
1327,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,DS,2009,Adventure,Alchemist  ,Alchemist  ,,,,,0.03,,0.03
1328,King's Quest: The Complete Collection,X360,2016,Adventure,Activision  ,The Odd Gentlemen  ,,,0.03,,,0.0,0.03
1329,Nancy Drew: Alibi In Ashes,PC,2011,Adventure,Her Interactive  ,Her Interactive  ,,,0.03,,,0.0,0.03
1330,Clannad,PS3,2011,Adventure,Prototype  ,Visual Arts  ,,,,,0.03,,0.03
1331,The Void,PC,2009,Adventure,Mamba Games  ,Ice-pick Lodge  ,,,,0.03,,0.01,0.03
1332,Moonmist,PC,N/A,Adventure,Unknown  ,"Infocom, Inc.  ",,,,,,,
1333,Accel World: Ginyoku no Kakusei,PS3,2012,Adventure,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.03,,0.03
1334,Vitamin X Evolution,DS,2008,Adventure,D3 Publisher  ,HuneX  ,,,,,0.03,,0.03
1335,Arthur and the Invisibles,DS,2007,Adventure,Atari  ,Etranges Libellules / Neko Entertainment  ,,,0.03,0.0,,0.0,0.03
1336,Black Mirror,XOne,2017,Adventure,THQ Nordic  ,KING Art Games  ,,,0.03,,,0.0,0.03
1337,Togainu no Chi: True Blood,PS2,2008,Adventure,Kadokawa Shoten  ,Nitroplus  ,,,,,0.03,,0.03
1338,Chicken Shoot 2,GBA,2005,Adventure,"Destination Software, Inc  ",Zuxxez  ,,,0.02,0.01,,0.0,0.03
1339,Shin Hayarigami 2,PSV,2016,Adventure,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,0.03,,0.03
1340,Accel World: Ginyoku no Kakusei,PSP,2012,Adventure,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.03,,0.03
1341,Rampo,SAT,1995,Adventure,Sega  ,Sega  ,,,,,0.03,,0.03
1342,Hiiro no Kakera 2: Hisui no Shizuku,PS2,2007,Adventure,Idea Factory  ,Design Factory  ,,,,,0.03,,0.03
1343,Chaos;Head - Love Chu*Chu!,X360,2010,Adventure,5pb  ,Nitroplus  ,,,,,0.03,,0.03
1344,House M.D.,DS,2010,Adventure,Legacy Interactive  ,Legacy Interactive  ,,,0.02,0.01,,0.0,0.03
1345,To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,DS,2008,Adventure,Marvelous Interactive  ,Marvelous Interactive  ,,,,,0.03,,0.03
1346,Midnight Mysteries: The Edgar Allan Poe Conspiracy,PC,2009,Adventure,Mumbo Jumbo  ,MumboJumbo  ,,,,0.03,,0.0,0.03
1347,Last Escort: Club Katze,PSP,2010,Adventure,D3 Publisher  ,Vingt-et-un Systems  ,,,,,0.03,,0.03
1348,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen,PSP,2010,Adventure,Yeti  ,Yeti  ,,,,,0.03,,0.03
1349,Otometeki Koi Kakumei * Love Revo,PS2,2006,Adventure,Interchannel  ,HuneX  ,,,,,0.03,,0.03
1350,Hallowed Legends: Samhain,PC,2011,Adventure,Focus Home Interactive  ,PlayFirst  ,,,,0.03,,0.01,0.03
1351,Kiniro no Corda 3,PS2,2010,Adventure,KOEI  ,Koei  ,,,,,0.03,,0.03
1352,Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,2016,Adventure,Idea Factory  ,Unknown  ,,,,,0.03,,0.03
1353,Highschool Terra Story,SAT,1998,Adventure,KID  ,KID  ,,,,,0.03,0.0,0.03
1354,Mother Goose no Himitsu no Yakata,PSP,2011,Adventure,Quinrose  ,QuinRose  ,,,,,0.03,,0.03
1355,Tantei Jinguuji Saburo DS: Kienai Kokoro,DS,2008,Adventure,Arc System Works  ,WorkJam  ,,,,,0.03,,0.03
1356,StormLover,PSP,2010,Adventure,D3 Publisher  ,Vridge  ,,,,,0.03,,0.03
1357,Dancing Blade II: Tears of Eden,PS,1999,Adventure,Konami  ,Konami Computer Entertainment Tokyo  ,,,,,0.03,0.0,0.03
1358,Gochuumon wa Usagi Desu ka?? Wonderful Party!,PSV,2016,Adventure,5pb  ,Unknown  ,,,,,0.03,,0.03
1359,Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1360,DokiDoki Majo Shinpan! 2,DS,2008,Adventure,SNK Playmore  ,SNK Playmore Corporation  ,,,,,0.03,,0.03
1361,Don't Knock Twice,PS4,2018,Adventure,Perpetual  ,Wales Interactive Ltd.  ,,,0.02,,,0.01,0.03
1362,Azada,3DS,2014,Adventure,Licensed 4U  ,Big Fish Games  ,,,,0.03,,0.0,0.03
1363,To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,PSP,2008,Adventure,Marvelous Interactive  ,Marvelous Interactive  ,,,,,0.03,,0.03
1364,Adventure Time: Pirates of the Enchiridion,NS,2018,Adventure,Outright Games  ,Outright Games  ,,,0.01,0.02,,0.0,0.03
1365,Lux-Pain (JP sales),DS,2009,Adventure,Ignition Entertainment  ,Killaware  ,,,,,0.03,,0.03
1366,Tokimeki Memorial Girl's Side 1st Love Plus,DS,2009,Adventure,Konami  ,Konami  ,,,,,0.03,,0.03
1367,Story Hour: Adventures,Wii,2008,Adventure,Zoo Digital Publishing  ,Other Ocean Interactive  ,,,0.03,,,0.0,0.03
1368,Suzumiya Haruhi no Chokuretsu,DS,2009,Adventure,Sega  ,Sega  ,,,,,0.03,,0.03
1369,S.Y.K Renshouden,PS2,2010,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1370,Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,PSP,2011,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1371,D.C.I.F.: Da Capo Innocent Finale,PS2,2009,Adventure,Sweets  ,Sweets  ,,,,,0.03,,0.03
1372,Sukitomo. Tsukiuta. 12 Memories,PSV,2017,Adventure,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.03,,0.03
1373,The Inner World,PC,2013,Adventure,Headup Games  ,Headup Games  ,,,,0.03,,0.0,0.03
1374,The Pillars of the Earth,PS4,2017,Adventure,Kalypso Media  ,Daedalic Entertainment  ,,,0.02,,,0.01,0.03
1375,Hakuouki,PS2,2008,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1376,Taishou Moebius Line Vitable,PSV,2016,Adventure,Dramatic Create  ,Unknown  ,,,,,0.03,,0.03
1377,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,2015,Adventure,Namco Bandai Games  ,Unknown  ,,,,,0.03,,0.03
1378,Drake & Josh: Talent Showdown,DS,2007,Adventure,THQ  ,Artificial Mind and Movement  ,,,0.03,,,0.0,0.03
1379,Hayate no Gotoku! Nightmare Paradise,PSP,2009,Adventure,Konami  ,HuneX  ,,,,,0.03,,0.03
1380,Senjou no Waltz,PSV,2014,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1381,Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,DS,2009,Adventure,Level 5  ,Level 5  ,,,,,0.03,,0.03
1382,Detective Opera: Milky Holmes 2,PSP,2012,Adventure,BushiRoad  ,ArtDink  ,,,,,0.03,,0.03
1383,Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna,DS,2010,Adventure,Alchemist  ,Alchemist  ,,,,,0.03,,0.03
1384,The Great Mystery Hidden Object Package 5,PC,2015,Adventure,Rondomedia  ,Big Fish Games  ,,,,0.03,,0.0,0.03
1385,Net High,PSV,2015,Adventure,Marvelous Interactive  ,Marvelous Games  ,,,,,0.03,,0.03
1386,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,PSP,2010,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1387,Syberia II,XB,2004,Adventure,XS Games  ,Microids  ,,,0.02,0.01,,0.0,0.03
1388,Secret Files 2: Puritas Cordis,Wii,2009,Adventure,Deep Silver  ,Fusionsphere Systems / Animation Arts  ,,,,0.03,,0.0,0.03
1389,Storm Lover 2nd V,PSV,2016,Adventure,D3Publisher  ,Unknown  ,,,,,0.03,,0.03
1390,Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,DS,2009,Adventure,Level 5  ,Level 5  ,,,,,0.03,,0.03
1391,Nisenochigiri: Omoide no Saki e,PSP,2011,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1392,Grand Theft Auto: The Trilogy,PC,2009,Adventure,Rockstar Games  ,Rockstar North  ,,,,0.02,,0.0,0.03
1393,In Cold Blood,PS,2001,Adventure,DreamCatcher Interactive  ,Revolution Software Ltd.  ,,,0.02,0.01,,0.0,0.03
1394,Safari Adventures: Africa,DS,2009,Adventure,Conspiracy Entertainment  ,Elektro Games  ,,,0.03,,,0.0,0.03
1395,The Island of Dr. Frankenstein,Wii,2009,Adventure,Storm City Games  ,Visual Impact  ,,,0.03,,,0.0,0.03
1396,Tsuku Monogatari,PSP,2011,Adventure,FuRyu Corporation  ,FuRyu Corporation  ,,,,,0.03,,0.03
1397,Vitamin Z,PS2,2009,Adventure,D3 Publisher  ,HuneX  ,,,,,0.03,,0.03
1398,Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,PSP,2011,Adventure,Alchemist  ,Alchemist  ,,,,,0.03,,0.03
1399,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen,PSP,2010,Adventure,Yeti  ,Yeti  ,,,,,0.03,,0.03
1400,Emily Archer and the Curse of Tutankhamun,DS,2011,Adventure,Mastertronic  ,Mastertronic  ,,,,0.02,,0.0,0.03
1401,Diabolik Lovers: More Blood,PSV,2015,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1402,The Town of Light,NS,2018,Adventure,Wired Productions  ,Unknown  ,,,0.02,,,0.0,0.03
1403,Ballyhoo,PC,1986,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
1404,Syberia,PC,2002,Adventure,The Adventure Company  ,Microids  ,8.0,,,0.02,,0.0,0.03
1405,Wand of Fortune R2: Jikuu ni Shizumu Mokushiroku,PSV,2017,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1406,Akane Iro ni Somaru Saka Parallel,PS2,2008,Adventure,GN Software  ,Feng  ,,,,,0.03,,0.03
1407,Wand of Fortune R,PSV,2016,Adventure,Idea Factory  ,Unknown  ,,,,,0.03,,0.03
1408,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,PSP,2011,Adventure,Alchemist  ,Alchemist  ,,,,,0.03,,0.03
1409,Starry * Sky: In Winter - PSP Edition,PSP,2011,Adventure,Asgard  ,Asgard  ,,,,,0.03,,0.03
1410,Saka Agari Hurricane Portable,PSP,2011,Adventure,Alchemist  ,Alchemist  ,,,,,0.03,,0.03
1411,Eco Creatures: Save The Forest,DS,2008,Adventure,Majesco  ,"Lightweight Co.,Ltd.  ",,,0.03,,,0.0,0.03
1412,Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,DS,2009,Adventure,Creative Core  ,Creative Core  ,,,,,0.03,,0.03
1413,Jack Keane,PC,2008,Adventure,Strategy First  ,DECK13 Interactive  ,,,,0.02,,0.0,0.03
1414,The Raven Remastered,XOne,2018,Adventure,THQ Nordic  ,KING Art Games  ,,,0.02,,,0.0,0.03
1415,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006,Adventure,Konami  ,Konami  ,,,,,0.03,,0.03
1416,The Pillars of the Earth,XOne,2017,Adventure,Kalypso Media  ,Daedalic Entertainment  ,,,0.02,,,0.0,0.03
1417,Clannad,X360,2008,Adventure,Prototype  ,Visual Arts  ,,,,,0.03,,0.03
1418,Kuryuu Youma Gakuenki Recharge,PS2,2006,Adventure,Atlus  ,Killaware  ,,,,,0.03,,0.03
1419,Shin Hayarigami 2,PS4,2016,Adventure,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,0.03,,0.03
1420,The Town of Light,PS4,2017,Adventure,Wired Productions  ,LKA  ,,,0.02,,,0.01,0.03
1421,Hakuoki: Kyoto Winds,PSV,2017,Adventure,Idea Factory  ,Otomate  ,,,0.02,0.0,,0.01,0.03
1422,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,PSP,2010,Adventure,Prototype  ,Visual Arts  ,,,,,0.03,,0.03
1423,Rime,XOne,2017,Adventure,Grey Box  ,Tequila Works  ,,,0.02,,,0.0,0.03
1424,Zero Escape: Zero Time Dilemma,PS4,2017,Adventure,Rising Star Games  ,Chime  ,,,0.02,,,0.0,0.03
1425,Galileo,DS,2008,Adventure,D3 Publisher  ,Tomcat System  ,,,,,0.03,,0.03
1426,Amatsumi Sora ni! Kumo no Hatate ni,PSV,2015,Adventure,Prototype  ,Prototype  ,,,,,0.03,,0.03
1427,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,2015,Adventure,Dramatic Create  ,Dramatic Create  ,,,,,0.03,,0.03
1428,Prince of Persia (2008),PC,2008,Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,0.02,,0.0,0.03
1429,Shitsuji ga Aruji o Erabu Toki,PSV,2016,Adventure,Unknown  ,Unknown  ,,,,,0.03,,0.03
1430,Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm,PSV,2016,Adventure,Prototype  ,Unknown  ,,,,,0.03,,0.03
1431,MuvLuv Double Pack,PSV,2016,Adventure,5pb  ,Unknown  ,,,,,0.03,,0.03
1432,Captain Morgane and the Golden Turtle,DS,2012,Adventure,Reef Entertainment  ,WizarBox  ,,,,0.02,,0.0,0.03
1433,Death Mark,NS,2018,Adventure,Aksys Games  ,Experience Inc.  ,,,0.02,,0.0,0.0,0.03
1434,Last Escort 2: Shinya no Amai Toge,PS2,2008,Adventure,D3 Publisher  ,Vingt-et-un Systems  ,,,,,0.03,,0.03
1435,Harukanaru Toki no Naka de 3 Ultimate,PSV,2017,Adventure,Tecmo Koei  ,Unknown  ,,,,,0.03,,0.03
1436,Shakugan no Shana,PS2,2006,Adventure,Media Works  ,Vridge  ,,,,,0.03,,0.03
1437,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,PSP,2011,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
1438,Hankou Shashin,SAT,1996,Adventure,Imagineer  ,Imagineer  ,,,,,0.03,,0.03
1439,Death Mark,PSV,2017,Adventure,Experience Inc.  ,Experience Inc.  ,,,,,0.03,,0.03
1440,Starry * Sky: In Autumn - PSP Edition,PSP,2010,Adventure,Asgard  ,Asgard  ,,,,,0.03,,0.03
1441,Osomatsu-San: The Game - Hang-Up Finding Employment Advice - Dead or Work,PSV,2017,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.03,,0.03
