Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1068,Hasbro Family Fun Pack,XOne,2015,Misc,Ubisoft  ,Ubisoft  ,,,0.1,0.02,,0.01,0.13
1069,Wantame Music Channel: Doko Demo Style,DS,2007,Misc,Capcom  ,Capcom  ,,,,,0.13,,0.13
1070,Scene It? Bright Lights! Big Screen!,PS3,2009,Misc,Warner Bros. Interactive  ,Screenlife Games  ,,,0.1,0.01,,0.01,0.13
1071,Dreamworks 2-in-1 Party Pack,DS,2010,Misc,Activision  ,Activision  ,,,0.12,,,0.01,0.13
1072,Science Papa,Wii,2009,Misc,Activision  ,Activision  ,,,0.11,0.01,,0.01,0.13
1073,Wasteland 2,PC,2020,Misc,inXile Entertainment  ,Unknown  ,,,0.06,0.06,,0.01,0.13
1074,Shrek Super Party,XB,2002,Misc,TDK Mediactive  ,Mass Media  ,,,0.1,0.03,,0.0,0.13
1075,Family Fortunes,Wii,2009,Misc,Mindscape  ,Mindscape  ,,,,0.12,,0.01,0.13
1076,Momotaro Douchuuki,SAT,1997,Misc,Hudson Soft  ,SIMS  ,,,,,0.13,,0.13
1077,Puppies 3D,3DS,2011,Misc,Ubisoft  ,Ubisoft  ,,,0.08,0.04,,0.01,0.13
1078,Pop'n Music Portable,PSP,2010,Misc,Konami  ,Konami  ,,,,,0.13,,0.13
1079,Deepak Chopra's Leela,X360,2011,Misc,THQ  ,Curious Pictures  ,,,0.07,0.05,,0.01,0.13
1080,Rock Band Track Pack Volume 1,PS2,2008,Misc,MTV Games  ,Harmonix Music Systems  ,,,0.06,0.05,,0.02,0.13
1081,Rock Band Track Pack Volume 2,PS3,2008,Misc,MTV Games  ,Harmonix Music Systems  ,,,0.11,0.0,,0.01,0.13
1082,The Price Is Right 2010 Edition,DS,2009,Misc,Ubisoft  ,Ludia Inc.  ,,,0.12,,,0.01,0.13
1083,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,PS2,2005,Misc,Sega  ,Sammy Studios  ,,,,,0.13,,0.13
1084,Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,GBA,2004,Misc,Nintendo  ,Nintendo  ,,,0.09,0.03,,0.0,0.13
1085,The X-Factor,PS3,2010,Misc,Deep Silver  ,Deep Silver  ,,,,0.1,,0.03,0.13
1086,Smart Boy's Gameroom,DS,2007,Misc,UFO Interactive  ,Starfish Inc.  ,,,0.12,0.0,,0.01,0.13
1087,Twister Mania,X360,2011,Misc,Majesco  ,Naked Sky  ,,,0.1,0.01,,0.01,0.13
1088,High Rollers Casino,XB,2004,Misc,Mud Duck Productions  ,Bethesda Softworks  ,,,0.1,0.03,,0.0,0.13
1089,Monopoly Party,GC,2002,Misc,Infogrames  ,Runecraft  ,7.3,,0.1,0.03,,0.0,0.13
1090,Deepak Chopra's Leela,Wii,2011,Misc,THQ  ,Curious Pictures  ,,,0.1,0.01,,0.01,0.13
1091,Left Brain Right Brain 2,DS,2008,Misc,Majesco  ,Kokolo Corporation  ,,,0.12,0.0,,0.01,0.13
1092,DJ Max Fever,PSP,2009,Misc,PM Studios  ,Pentavision Entertainment  ,7.7,,0.11,,,0.02,0.13
1093,Mega Man X Collection,GC,2006,Misc,Capcom  ,Capcom  ,7.5,,0.1,0.03,,0.0,0.13
1094,SingStar Vol. 3,PS3,2008,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,,0.1,,0.02,0.12
1095,Karaoke Revolution,X360,2009,Misc,Konami  ,Blitz Games  ,,,0.12,,,0.01,0.12
1096,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",PS2,2008,Misc,D3 Publisher  ,Bisty  ,,,,,0.12,,0.12
1097,Reader Rabbit Kindergarten,Wii,2010,Misc,Graffiti  ,Graffiti Entertainment  ,,,0.12,,,0.01,0.12
1098,Disney Sing It: Party Hits,PS3,2010,Misc,Disney Interactive Studios  ,Zoe Mode  ,,,0.1,0.01,,0.01,0.12
1099,Taiko Drum Master: Tokumori!,WiiU,2014,Misc,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.12,,0.12
1100,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,2012,Misc,Namco Bandai Games  ,Unknown  ,,,,,0.12,,0.12
1101,Drawful 2,PC,2016,Misc,Jackbox Games  ,Jackbox Games  ,,,,,,,
1102,Rock Band Track Pack Volume 2,PS2,2008,Misc,MTV Games  ,Harmonix Music Systems  ,,,0.06,0.05,,0.02,0.12
1103,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,SAT,1995,Misc,Sega  ,Sega-AM2  ,,,,,0.12,0.0,0.12
1104,Dance Paradise,X360,2011,Misc,THQ  ,Smackdown Productions  ,7.0,,0.1,0.01,,0.01,0.12
1105,Marvel Avengers: Battle for Earth,WiiU,2012,Misc,Ubisoft  ,Ubisoft Quebec  ,,,0.06,0.05,,0.01,0.12
1106,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,DS,2007,Misc,Namco Bandai  ,Bandai Namco Games  ,,,,,0.12,,0.12
1107,Dynasty Warriors 8: Xtreme Legends,PSV,2014,Misc,Tecmo Koei  ,Unknown  ,,,0.03,0.03,0.05,0.02,0.12
1108,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,DS,2005,Misc,Atari  ,Sensory Sweep  ,,,0.11,0.0,,0.01,0.12
1109,Fatal Frame: Maiden of Black Water,WiiU,2015,Misc,Nintendo  ,Koei Tecmo Games  ,,5.8,,0.03,0.09,0.0,0.12
1110,Dragon Quest & Final Fantasy in Itadaki Street Special,PSP,2006,Misc,Square Enix  ,Unknown  ,,,,,,,
1111,Elite Beat Agents,DS,2006,Misc,Nintendo  ,iNiS  ,8.4,,0.3,0.03,,0.03,0.37
1112,Wipeout 2,PS3,2011,Misc,Activision  ,Endemol  ,,,0.11,,,0.01,0.12
1113,Petz Puppyz & Kittenz,DS,2011,Misc,Ubisoft  ,Ubisoft  ,,,0.11,,,0.01,0.12
1114,Power Gig: Rise of the SixString,X360,2010,Misc,Unknown  ,Seven45 Studios  ,3.0,,0.11,,,0.01,0.12
1115,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,GBA,2005,Misc,Sierra Entertainment  ,Vicarious Visions  ,,,0.09,0.03,,0.0,0.12
1116,Pinball Hall of Fame: The Williams Collection,X360,2009,Misc,Crave Entertainment  ,FarSight Studios  ,,,0.11,,,0.01,0.12
1117,Ultimate Card Games,GBA,2004,Misc,Telegames  ,Cosmigo  ,,,0.09,0.03,,0.0,0.12
1118,ESA Game Pack,PS3,2010,Misc,Sony Computer Entertainment  ,Various  ,,,0.11,,,0.01,0.12
1119,The Bible Game,GBA,2005,Misc,Crave Entertainment  ,Crave Entertainment  ,3.5,,0.09,0.03,,0.0,0.12
1120,Rock Band: Metal Track Pack,PS3,2009,Misc,MTV Games  ,Harmonix Music Systems  ,,,0.11,,,0.01,0.12
1121,Disney Princess: Enchanting Storybooks,DS,2011,Misc,THQ  ,THQ  ,,,0.07,0.03,,0.01,0.12
1122,The Price is Right: Decades,Wii,2011,Misc,Ubisoft  ,Ludia Inc.  ,,,0.11,,,0.01,0.12
1123,America's Greatest Game Shows: Wheel of Fortune & Jeopardy!,PS4,2017,Misc,Ubisoft  ,Ubisoft  ,,,0.1,,,0.02,0.12
1124,Rocksmith,PC,2012,Misc,Ubisoft  ,Ubisoft  ,,,0.07,0.03,,0.01,0.12
1125,Marvel Trading Card Game,DS,2007,Misc,Konami  ,Vicious Cycle  ,,,0.11,0.0,,0.01,0.12
1126,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,X360,2013,Misc,Ubisoft  ,Unknown  ,,,0.09,0.01,,0.01,0.12
1127,My Chinese Coach,DS,2008,Misc,Ubisoft  ,Ubisoft  ,,,0.1,0.01,,0.01,0.12
1128,Minute to Win It,DS,2010,Misc,Zoo Games  ,TBA  ,,,0.11,,,0.01,0.12
1129,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,PS2,2007,Misc,D3 Publisher  ,Bisty  ,,,,,0.12,,0.12
1130,Family Game Night 4: The Game Show,PS3,2011,Misc,Electronic Arts  ,Electronic Arts  ,,,0.08,0.02,,0.02,0.12
1131,The Price is Right: Decades,X360,2011,Misc,Ubisoft  ,Ludia Inc.  ,,,0.11,,,0.01,0.12
1132,Karaoke Revolution Presents American Idol Encore 2,PS3,2008,Misc,Konami  ,Blitz Games  ,,,0.11,,,0.01,0.12
1133,Vacation Isle: Beach Party,Wii,2010,Misc,Warner Bros. Interactive  ,FarSight Studios  ,,,0.08,0.02,,0.01,0.12
1134,Party Planet,NS,2017,Misc,Mastiff  ,Mastiff  ,,,0.1,,,0.01,0.12
1135,SingStar Latino,PS3,2009,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,0.11,,,0.01,0.12
1136,Zubo,DS,2009,Misc,Electronic Arts  ,EA Bright Light  ,7.5,,0.08,0.02,,0.01,0.11
1137,Taito Legends,PS2,2005,Misc,Sega  ,Empire Oxford  ,,,0.06,0.04,,0.01,0.11
1138,Just In Time Translations,DS,2009,Misc,THQ  ,THQ  ,,,0.1,,,0.01,0.11
1139,Pinball Hall of Fame: The Williams Collection,3DS,2011,Misc,Crave Entertainment  ,Crave Entertainment  ,,,0.1,,,0.01,0.11
1140,Mega Man Battle Chip Challenge,GBA,2004,Misc,Capcom  ,Capcom Production Studio 2  ,,,0.08,0.03,,0.0,0.11
1141,Namco Museum Arcade Pac,NS,2018,Misc,Bandai Namco Entertainment  ,Bandai Namco  ,7.8,,0.08,0.02,,0.01,0.11
1142,Ping Pals,DS,2004,Misc,THQ  ,WayForward Technologies  ,,,0.1,0.0,,0.01,0.11
1143,SHENZHEN I/O,PC,2016,Misc,Zachtronics Industries  ,Zachtronics Industries  ,,,,,,,
1144,Get Up and Dance,Wii,2011,Misc,Crave Entertainment  ,O Games  ,,,0.06,0.04,,0.01,0.11
1145,Naruto Ultimate Collection,PS2,2008,Misc,Namco Bandai  ,CyberConnect2 / Cavia Inc.  ,,,0.06,0.04,,0.01,0.11
1146,My SAT Coach with The Princeton Review,DS,2008,Misc,Ubisoft  ,Ubisoft Montreal  ,,,0.1,,,0.01,0.11
1147,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,PS2,2006,Misc,Daito  ,Daito  ,,,,,0.11,,0.11
1148,Truth or Lies,X360,2010,Misc,THQ  ,Big Ant Studios  ,,,0.07,0.03,,0.01,0.11
1149,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,SAT,1995,Misc,Sega  ,Sega-AM2  ,,,,,0.11,0.0,0.11
1150,Nickelodeon Dance,X360,2011,Misc,2K Play  ,High Voltage Software  ,,,0.08,0.02,,0.01,0.11
1151,Grease,DS,2010,Misc,505 Games  ,Big Head Games  ,,,0.1,0.0,,0.01,0.11
1152,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,2011,Misc,THQ  ,Unknown  ,,,,,0.11,,0.11
1153,Beaterator,PSP,2009,Misc,Rockstar Games  ,Rockstar Leeds  ,7.9,,0.07,0.02,,0.02,0.11
1154,Guitar Rock Tour,DS,2008,Misc,Gameloft  ,Gameloft  ,,,0.1,0.0,,0.01,0.11
1155,Karaoke Revolution Presents American Idol Encore,X360,2008,Misc,Konami  ,Blitz Games  ,,,0.1,,,0.01,0.11
1156,Odama,GC,2006,Misc,Nintendo  ,VIVARIUM Inc.  ,6.5,,0.07,0.02,0.02,0.0,0.11
1157,Pinball Hall of Fame: The Williams Collection,PSP,2008,Misc,Crave Entertainment  ,FarSight Studios  ,8.0,,0.09,0.01,,0.01,0.11
1158,Hasbro Family Game Night Fun Pack,Wii,2011,Misc,Electronic Arts  ,Electronic Arts  ,,,0.1,,,0.01,0.11
1159,Super Robot Wars OG: The Moon Dwellers,PS4,2016,Misc,Namco Bandai Games  ,Unknown  ,,,,,0.11,,0.11
1160,AKB48+Me,3DS,2012,Misc,Kadokawa Shoten  ,Jupiter Corporation  ,,,,,0.11,,0.11
1161,Sakura Taisen Hanagumi Tsuushin,SAT,1997,Misc,Sega  ,Sega  ,,,,,0.11,,0.11
1162,Hollywood Squares,Wii,2010,Misc,Ubisoft  ,Ubisoft  ,,,0.1,,,0.01,0.11
1163,Hole in the Wall: Deluxe Edition,X360,2011,Misc,Ubisoft  ,Ubisoft  ,,,0.1,,,0.01,0.11
1164,Shining Ark,PSP,2013,Misc,Sega  ,Media.Vision  ,,,,,0.11,,0.11
1165,Totally Spies! Totally Party,Wii,2009,Misc,Valcon Games  ,OUAT Entertainment  ,,,0.09,0.01,,0.01,0.11
1166,Rock Band: Metal Track Pack,PS2,2009,Misc,MTV Games  ,Harmonix Music Systems  ,,,0.05,0.04,,0.01,0.11
1167,Rock Band: Metal Track Pack,Wii,2009,Misc,MTV Games  ,Harmonix Music Systems  ,,,0.1,,,0.01,0.11
1168,The Cheetah Girls: Pop Star Sensations,DS,2007,Misc,Disney Interactive Studios  ,Handheld Games  ,,,0.1,,,0.01,0.11
1169,Arcade Party Pak,PS,1999,Misc,Midway Games  ,Digital Eclipse  ,7.6,,0.06,0.04,,0.01,0.11
1170,Dragon Quest & Final Fantasy in Itadaki Street Portable,PSP,2006,Misc,Square Enix  ,Square Enix  ,,,,,0.11,,0.11
1171,Rock Band Track Pack: Classic Rock,PS3,2009,Misc,MTV Games  ,Harmonix Music Systems  ,,,0.1,,,0.01,0.11
1172,Cabela's Adventure Camp,PS3,2011,Misc,Activision  ,Activision  ,,,0.06,0.03,,0.02,0.11
1173,Victory Zone,PS,1995,Misc,Sony Computer Entertainment  ,Sony Computer Entertainment Japan  ,,,,,0.1,0.01,0.11
1174,Pachi-Slot Aruze Oukoku 3,PS,2000,Misc,Aruze Corp  ,Aruze Corp  ,,,,,0.1,0.01,0.11
1175,Kamen Rider: Battride War II,PS3,2014,Misc,Namco Bandai Games  ,Unknown  ,,,,,0.11,,0.11
1176,Jampack Volume 14 (RP-T),PS2,2006,Misc,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,0.05,0.04,,0.01,0.11
1177,Disney Channel Collection Vol. 1,GBA,2004,Misc,Majesco  ,Disney Interactive  ,,,0.08,0.03,,0.0,0.11
1178,Alvin and the Chipmunks: Chipwrecked,X360,2011,Misc,Majesco  ,Behaviour Interactive  ,,,0.09,0.01,,0.01,0.11
1179,AquaPazza: AquaPlus Dream Match,PS3,2013,Misc,Atlus  ,Unknown  ,,,0.05,,0.05,0.01,0.11
1180,Family Feud: 2012 Edition,X360,2011,Misc,Ubisoft  ,Ubisoft  ,,,0.1,,,0.01,0.11
1181,Rock Revolution,DS,2008,Misc,Konami  ,Zoe Mode / HB Studios  ,,,0.1,,,0.01,0.11
1182,Science Papa,DS,2009,Misc,Activision  ,Activision  ,,,0.09,0.01,,0.01,0.11
1183,Alvin and the Chipmunks: Chipwrecked,DS,2011,Misc,Majesco  ,Behaviour Interactive  ,,,0.06,0.04,,0.01,0.11
1184,My First Dollhouse,DS,2010,Misc,505 Games  ,505 Games  ,,,0.1,,,0.01,0.11
1185,The Bachelor: The Videogame,Wii,2010,Misc,Warner Bros. Interactive  ,Warner Bros. Interactive Entertainment  ,,,0.1,,,0.01,0.1
1186,Yoostar2,PS3,2011,Misc,Unknown  ,Blitz Game Studios  ,,,0.04,0.05,,0.02,0.1
1187,World Series of Poker: Tournament of Champions 2007 Edition,PSP,2006,Misc,Activision  ,Left Field Productions  ,6.4,,0.1,0.0,,0.01,0.1
1188,Princess Debut,DS,2008,Misc,Natsume  ,Cave  ,,,0.1,,,0.01,0.1
1189,"Sesame Street: Ready, Set, Grover!",Wii,2011,Misc,Warner Bros. Interactive  ,Griptonite Games  ,,,0.1,,,0.01,0.1
1190,Dora's Big Birthday Adventure,Wii,2010,Misc,2K Play  ,TBA  ,,,0.09,0.01,,0.01,0.1
1191,Brain Quest: Grades 5 & 6,DS,2008,Misc,Electronic Arts  ,Planet Moon Studios  ,,,0.1,,,0.01,0.1
1192,Who Wants to Be a Millionaire: 3rd Edition,Wii,2010,Misc,Ubisoft  ,Ubisoft  ,,,0.1,,,0.01,0.1
1193,Momotarou Dentetsu 16,Wii,2007,Misc,Hudson Soft  ,Hudson Soft  ,,,,,0.1,,0.1
1194,Orbt XL,PC,2017,Misc,Nickervision Studios  ,Nickervision Studios  ,,,,,,,
1195,Doko Demo Issho,PSP,2004,Misc,Sony Computer Entertainment  ,Sony Computer Entertainment  ,,,,,0.1,,0.1
1196,Karaoke Revolution,PS3,2009,Misc,Konami  ,Blitz Games  ,,,0.07,0.03,,0.01,0.1
1197,Truth or Lies,Wii,2010,Misc,THQ  ,Big Ant Studios  ,,,0.04,0.05,,0.01,0.1
1198,UNO / Skip-Bo / UNO Freefall,DS,2006,Misc,DSI Games  ,Black Lantern Studios  ,,,0.1,,,0.01,0.1
1199,Uta no Prince-Sama: Music,PSP,2011,Misc,Broccoli  ,Broccoli  ,,,,,0.1,,0.1
1200,Math Blaster in the Prime Adventure,DS,2009,Misc,Majesco  ,Knowledge Adventure Inc.  ,,,0.09,,,0.01,0.1
1201,Metal Gear Solid HD Edition,PS3,2011,Misc,Konami Digital Entertainment  ,Unknown  ,,,,,0.1,,0.1
1202,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Ossu! Banchou - Yoshimune DS,DS,2007,Misc,Paon   ,Paon Corporation  ,,,,,0.1,,0.1
1203,DS Kageyama Method: Dennou Hanpuku - Tadashii Kanji Kakitori-Kun,DS,2007,Misc,Shogakukan  ,Jupiter Corporation  ,,,,,0.1,,0.1
1204,Cabela's Adventure Camp,X360,2011,Misc,Activision  ,Activision  ,,,0.07,0.02,,0.01,0.1
1205,KORG DS-10 Synthesizer Plus,DS,2010,Misc,Xseed Games  ,AQ Interactive  ,,,0.07,,0.02,0.01,0.1
1206,Guitar Hero: Van Halen,PS2,2009,Misc,Activision  ,Neversoft Entertainment  ,4.9,,0.05,0.04,,0.01,0.1
1207,You Don't Know Jack: Mock 2,PS,2000,Misc,Sierra Entertainment  ,"Jellyvision, Inc.  ",,,0.06,0.04,,0.01,0.1
1208,Rento Fortune - Online Dice Board Game,PC,2017,Misc,LAN - GAMES EOOD  ,LAN - GAMES EOOD  ,,,,,,,
1209,Jeopardy!,N64,1998,Misc,GameTek  ,GameTek  ,,,0.08,0.02,,0.0,0.1
1210,Macadam Bumper,All,1988,Misc,Accolade  ,ERE Informatique  ,,,,,,,
1211,World Series of Poker 2008: Battle for the Bracelets,PS3,2007,Misc,Activision  ,Left Field Productions  ,,,0.08,0.01,,0.01,0.1
1212,Michael Jackson The Experience HD,PSV,2012,Misc,Ubisoft  ,Longtail Studios  ,,,0.04,0.04,,0.02,0.1
1213,Monkey Mischief! Party Time,Wii,2008,Misc,Activision  ,Activision  ,,,0.09,0.0,,0.01,0.1
1214,Rolling Stone: Drum King,Wii,2009,Misc,505 Games  ,Del  ,,,0.09,0.0,,0.01,0.1
1215,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,2007,Misc,Benesse  ,Benesse  ,,,,,0.1,,0.1
1216,Start the Party! Save the World,PS3,2011,Misc,Sony Computer Entertainment  ,Supermassive Games Ltd.  ,,,,0.08,,0.02,0.1
1217,Idol Janshi Suchie-Pai Remix,SAT,1995,Misc,Jaleco  ,Jaleco  ,,,,,0.1,,0.1
1218,Exhibition Volume 03,XB,2003,Misc,Microsoft  ,Various  ,,,0.07,0.02,,0.0,0.1
1219,Sumikko Gurashi: Sumikko Park e Youkoso,NS,2017,Misc,Nippon Columbia  ,Nippon Columbia  ,,,,,0.1,,0.1
1220,NatGeo Challenge! Wild Life,PS3,2010,Misc,D3 Publisher  ,Gusto Games  ,,,0.05,0.03,,0.01,0.1
1221,Universal Studios Theme Parks Adventure,GC,2001,Misc,Kemco  ,Kemco  ,5.1,,0.08,0.02,,0.0,0.1
1222,Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,DS,2009,Misc,Nintendo  ,Nintendo  ,,,,,0.1,,0.1
1223,Fifi and the Flowertots,DS,2009,Misc,Avanquest  ,Avanquest Software  ,,,,0.09,,0.01,0.1
1224,Who Wants to Be A Millionaire?,X360,2011,Misc,Ubisoft  ,Ubisoft  ,,,0.09,,,0.01,0.1
1225,Disney Sing It! High School Musical 3: Senior Year,X360,2009,Misc,Disney Interactive Studios  ,Zoe Mode  ,,,0.09,,,0.01,0.1
1226,Sega Genesis Classics,XOne,2018,Misc,Sega  ,Sega  ,,,0.06,0.03,,0.01,0.1
1227,Dora's Cooking Club,DS,2010,Misc,2K Play  ,2K Play  ,,,0.08,0.01,,0.01,0.1
1228,National Geographic Challenge!,Wii,2011,Misc,Ignition Entertainment  ,Gusto Games  ,,,0.07,0.02,,0.01,0.1
1229,Gundam Breaker,PSV,2013,Misc,Namco Bandai Games  ,Bandai  ,,,,,0.1,,0.1
1230,Alvin and the Chipmunks: The Squeakquel,Wii,2009,Misc,Majesco  ,ImaginEngine  ,,,0.09,0.0,,0.01,0.1
1231,Rio,X360,2011,Misc,THQ  ,TBA  ,,,0.05,0.03,,0.01,0.1
1232,thinkSMART,DS,2010,Misc,Conspiracy Entertainment  ,Conspiracy Entertainment  ,,,0.09,,,0.01,0.1
1233,Unou no Tatsujin: Soukai! Machigai Museum 2,DS,2007,Misc,Namco Bandai  ,Bandai Namco Games  ,,,,,0.09,,0.09
1234,SingStar Guitar,PS3,2010,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,,0.08,,0.02,0.09
1235,Family Party: 30 Great Games,Wii,2008,Misc,D3 Publisher  ,Tamsoft Corporation  ,,,0.08,0.01,,0.01,0.09
1236,Atari Classics Evolved,PSP,2007,Misc,Atari  ,Stainless Games  ,,,0.08,,,0.01,0.09
1237,Monopoly Collection,Wii,2011,Misc,Electronic Arts  ,Electronic Arts  ,,,0.02,0.07,,0.01,0.09
1238,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,SAT,1995,Misc,Sega  ,Sega-AM2  ,,,,,0.09,0.0,0.09
1239,Dora the Explorer: Dora Saves the Crystal Kingdom,PS2,2009,Misc,2K Play  ,Take-Two Interactive  ,,,0.05,0.04,,0.01,0.09
1240,Dance on Broadway,PS3,2011,Misc,Ubisoft  ,Longtail Studios  ,,,0.05,0.03,,0.01,0.09
1241,Learn Chess,DS,2009,Misc,DreamCatcher Interactive  ,Dreamcatcher  ,,,0.09,,,0.01,0.09
1242,World Championship Poker 2: Featuring Howard Lederer,XB,2005,Misc,Crave Entertainment  ,Point of View  ,,,0.07,0.02,,0.0,0.09
1243,Trivial Pursuit unhinged,XB,2004,Misc,Atari  ,Artech Studios  ,,,0.07,0.02,,0.0,0.09
1244,Truth or Lies,PS3,2010,Misc,THQ  ,Big Ant Studios  ,,,0.06,0.02,,0.01,0.09
1245,Alvin and the Chipmunks: Chipwrecked,Wii,2011,Misc,Majesco  ,Behaviour Interactive  ,,,0.07,0.01,,0.01,0.09
1246,Yaiba: Ninja Gaiden Z,PS3,2014,Misc,Tecmo Koei  ,Unknown  ,,,0.05,0.03,,0.02,0.09
1247,Jenga World Tour,DS,2007,Misc,Atari  ,Atomic Planet Entertainment  ,,,0.08,0.0,,0.01,0.09
1248,U-Sing 2,Wii,2010,Misc,Mindscape  ,Mindscape Inc.  ,,,,0.08,,0.01,0.09
1249,Just Dance Wii U,WiiU,2014,Misc,Nintendo  ,Unknown  ,,,,,0.09,,0.09
1250,Quiz Magic Academy DS: Futatsu no Jikuu Koku,DS,2010,Misc,Konami  ,Konami  ,,,,,0.09,,0.09
1251,Wonder World Amusement Park,DS,2009,Misc,Majesco  ,Coyote Console  ,,,0.08,0.0,,0.01,0.09
1252,Dynasty Warriors 8: Empires,PS3,2015,Misc,Tecmo Koei  ,Unknown  ,,,,,0.09,,0.09
1253,Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!,Wii,2010,Misc,Hudson Soft  ,Xing Inc.  ,,,,,0.09,,0.09
1254,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,PSP,2006,Misc,Sega  ,Sega  ,,,,,0.09,,0.09
1255,Golden Nugget 64,N64,1998,Misc,Electronic Arts  ,Westwood Studios  ,,,0.07,0.02,,0.0,0.09
1256,Hatsune Miku: Project Diva,PSP,2009,Misc,Sega  ,Sega  ,,,,,0.26,,0.26
1257,Kyoto Daigaku Atsuji Tetsuji Kyouju Kanshuu: Zaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai Kyouryoku: Kanji Trainer Portable,PSP,2006,Misc,Sega  ,Sega  ,,,,,,,
1258,Saikyou Habu Shogi,N64,1996,Misc,Seta Corporation  ,Seta Corporation  ,,,,,0.06,0.03,0.09
1259,The X-Factor,X360,2010,Misc,Deep Silver  ,Deep Silver  ,,,,0.08,,0.01,0.09
1260,Sega Casino,DS,2005,Misc,Sega  ,TOSE  ,,,0.08,0.0,,0.01,0.09
1261,Scrabble,PSP,2009,Misc,Electronic Arts  ,Stainless Games  ,,,0.08,,,0.01,0.09
1262,Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata,PS2,2007,Misc,Hackberry  ,Hack Berry  ,,,,,0.09,,0.09
1263,Dora's Big Birthday Adventure,DS,2010,Misc,2K Play  ,"Black Lantern Studios, Inc.  ",,,0.08,0.01,,0.01,0.09
1264,Karaoke Revolution Presents American Idol Encore 2,X360,2008,Misc,Konami  ,Blitz Games  ,,,0.08,,,0.01,0.09
1265,Momu-chan Diet Wii: Figurobics by Chon Dayon,Wii,2010,Misc,Hudson Soft  ,IE Institute  ,,,,,0.09,,0.09
1266,Family GameShow,Wii,2010,Misc,Storm City Games  ,Zushi Games Ltd  ,,,0.08,0.0,,0.01,0.09
1267,Rock Band Country Track Pack 2,Wii,2011,Misc,MTV Games  ,Harmonix Music Systems  ,,,0.08,,,0.01,0.09
1268,Red Bull BC One,DS,2008,Misc,Ignition Entertainment  ,Playlogic Game Factory  ,,,0.08,,,0.01,0.09
1269,Karaoke Revolution Presents American Idol Encore,PS3,2008,Misc,Konami  ,Blitz Games  ,,,0.08,,,0.01,0.09
1270,BIT.TRIP COMPLETE,Wii,2011,Misc,Aksys Games  ,Gaijin Games Inc.  ,8.1,,0.06,0.02,,0.01,0.09
1271,The Weakest Link,PS,2001,Misc,Activision  ,Traveller's Tales  ,,,0.05,0.03,,0.01,0.09
1272,Game Hits!,DS,2010,Misc,Destineer  ,Foreign Media Games  ,,,0.07,0.01,,0.01,0.09
1273,Roary the Racing Car,DS,2009,Misc,Avanquest  ,Uacari  ,,,,0.08,,0.01,0.09
1274,The Bachelor: The Videogame,DS,2010,Misc,Warner Bros. Interactive  ,Warner Bros. Interactive Entertainment  ,,,0.08,,,0.01,0.09
1275,Yoostar on MTV,X360,2011,Misc,Unknown  ,Yoostar Entertainment Group  ,,,0.08,,,0.01,0.09
1276,Aikatsu! My No.1 Stage!,3DS,2015,Misc,Bandai Namco Games  ,Bandai Namco Games  ,,,,,0.09,,0.09
1277,Rock Band 3,DS,2010,Misc,MTV Games  ,Harmonix Music Systems  ,8.5,,0.07,0.01,,0.01,0.09
1278,Karaoke Revolution,XB,2004,Misc,Konami  ,Secret Level  ,,,0.06,0.02,,0.0,0.09
1279,My Stop Smoking Coach: Allen Carr's EasyWay,DS,2008,Misc,Ubisoft  ,Ubisoft Quebec  ,,,0.07,0.01,,0.01,0.09
1280,Puss in Boots,PS3,2011,Misc,THQ  ,THQ  ,,,0.07,0.01,,0.01,0.09
